sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Akan,ethnicity_Ewe,ethnicity_Ga/Dangme,ethnicity_Grusi,ethnicity_Guan,ethnicity_Gurma,ethnicity_Mande,ethnicity_Mole-Dagbani,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5,IF_6,IF_7
0.475275,Akan,richest,139621,367,"bono east, rural",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,2.376375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.914132666052044e-05
0.475275,Akan,middle,30228,367,"bono east, rural",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1.4258250000000001,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-3.827864063108701e-05
0.475275,Akan,middle,30228,367,"bono east, rural",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1.4258250000000001,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-3.827864063108701e-05
0.475275,Mole-Dagbani,poorer,-14759,367,"bono east, rural",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.95055,-0.0,-8.458055205934539e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.475275,Mole-Dagbani,richer,72090,367,"bono east, rural",0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,1.9011,0.0,0.0002562018077972307,0.0,0.0,0.0,0.0,0.0,0.0
0.475275,Mole-Dagbani,richer,72090,367,"bono east, rural",0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,1.9011,0.0,0.0002562018077972307,0.0,0.0,0.0,0.0,0.0,0.0
0.475275,Akan,richer,75313,367,"bono east, rural",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1.9011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0431343014716715e-05
0.475275,Akan,poorer,-79726,367,"bono east, rural",1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.95055,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00010698862427689075
0.475275,Akan,richest,141330,367,"bono east, rural",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,2.376375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.914132666052044e-05
0.475275,Mole-Dagbani,middle,39206,367,"bono east, rural",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.4258250000000001,0.0,8.581062786894266e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.475275,Akan,richer,73186,367,"bono east, rural",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1.9011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0431343014716715e-05
0.475275,Akan,richest,120986,367,"bono east, rural",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,2.376375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.914132666052044e-05
0.475275,Akan,middle,36157,367,"bono east, rural",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1.4258250000000001,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-3.827864063108701e-05
0.475275,Akan,middle,36157,367,"bono east, rural",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1.4258250000000001,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-3.827864063108701e-05
0.475275,Akan,middle,36157,367,"bono east, rural",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1.4258250000000001,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-3.827864063108701e-05
0.475275,Mole-Dagbani,middle,31720,367,"bono east, rural",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.4258250000000001,0.0,8.581062786894266e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.475275,Mole-Dagbani,richer,88564,367,"bono east, rural",0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,1.9011,0.0,0.0002562018077972307,0.0,0.0,0.0,0.0,0.0,0.0
0.475275,Akan,richer,82993,367,"bono east, rural",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1.9011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0431343014716715e-05
0.783698,Grusi,richest,107604,368,"bono east, urban",0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,3.9184900000000003,0.0,0.0,0.0036176322642067537,0.0,0.0,0.0,0.0,0.0
0.783698,Akan,middle,34686,368,"bono east, urban",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.351094,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.311902394466705e-05
0.783698,Akan,middle,34578,368,"bono east, urban",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.351094,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.311902394466705e-05
0.783698,Mole-Dagbani,richer,47492,368,"bono east, urban",0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,3.134792,0.0,0.00042246035319988236,0.0,0.0,0.0,0.0,0.0,0.0
0.783698,Mole-Dagbani,richer,47492,368,"bono east, urban",0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,3.134792,0.0,0.00042246035319988236,0.0,0.0,0.0,0.0,0.0,0.0
0.783698,Akan,richer,92895,368,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.134792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.017933335005515e-05
0.783698,Mole-Dagbani,middle,-10854,368,"bono east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,2.351094,0.0,0.00014149622311216586,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.783698,Mole-Dagbani,middle,-10854,368,"bono east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,2.351094,0.0,0.00014149622311216586,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.783698,Akan,richest,131164,368,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,3.9184900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016347769064477732
0.783698,Akan,middle,21707,368,"bono east, urban",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.351094,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.311902394466705e-05
0.783698,Mole-Dagbani,poorer,-73917,368,"bono east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.567396,-0.0,-0.0001394679069755507,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.783698,Mole-Dagbani,poorer,-73917,368,"bono east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.567396,-0.0,-0.0001394679069755507,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.783698,Akan,richest,108872,368,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,3.9184900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016347769064477732
0.783698,Akan,richest,108872,368,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,3.9184900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016347769064477732
0.783698,Akan,richest,115054,368,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,3.9184900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016347769064477732
0.783698,Mole-Dagbani,richest,126949,368,"bono east, urban",0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,3.9184900000000003,0.0,0.000703424483287599,0.0,0.0,0.0,0.0,0.0,0.0
0.783698,Akan,richer,103356,368,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.134792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.017933335005515e-05
0.783698,Akan,richer,103356,368,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.134792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.017933335005515e-05
0.783698,Gurma,richer,48133,368,"bono east, urban",0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,3.134792,0.0015409527777849213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.783698,Akan,richer,95032,368,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.134792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.017933335005515e-05
0.783698,Mole-Dagbani,richest,132783,368,"bono east, urban",0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,3.9184900000000003,0.0,0.000703424483287599,0.0,0.0,0.0,0.0,0.0,0.0
0.783698,Grusi,richer,66479,368,"bono east, urban",0,0,0,1,0,0,0,0,0,0,0,1,0,4.0,3.134792,0.0,0.0,0.00214633255121963,0.0,0.0,0.0,0.0,0.0
0.783698,Mole-Dagbani,middle,-3573,368,"bono east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,2.351094,0.0,0.00014149622311216586,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.783698,Mole-Dagbani,middle,-3573,368,"bono east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,2.351094,0.0,0.00014149622311216586,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.783698,Mole-Dagbani,middle,-3573,368,"bono east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,2.351094,0.0,0.00014149622311216586,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.783698,Akan,richer,56524,368,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.134792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.017933335005515e-05
0.783698,Akan,richest,110864,368,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,3.9184900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016347769064477732
0.783698,Akan,richest,110864,368,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,3.9184900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016347769064477732
0.783698,Akan,richest,110864,368,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,3.9184900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016347769064477732
0.783698,Mole-Dagbani,richer,70035,368,"bono east, urban",0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,3.134792,0.0,0.00042246035319988236,0.0,0.0,0.0,0.0,0.0,0.0
0.783698,Grusi,poorer,-73839,368,"bono east, urban",0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,1.567396,-0.0,-0.0,-0.0007962668747546167,-0.0,-0.0,-0.0,-0.0,-0.0
0.86156,Akan,richest,139757,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.3078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017971953373865235
0.86156,Akan,richest,145060,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.3078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017971953373865235
0.86156,Akan,richest,114812,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.3078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017971953373865235
0.86156,Akan,richest,150177,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.3078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017971953373865235
0.86156,Akan,richest,194586,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.3078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017971953373865235
0.86156,Ewe,richest,194586,369,"bono east, urban",0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,4.3078,0.0,0.0,0.0,0.0,0.0,0.0008090338642743717,0.0,0.0
0.86156,Akan,middle,42121,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.58468,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.939002813554116e-05
0.86156,Akan,middle,43560,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.58468,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.939002813554116e-05
0.86156,Mole-Dagbani,middle,-7413,369,"bono east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,2.58468,0.0,0.00015555416242547207,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.86156,Akan,middle,19197,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.58468,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.939002813554116e-05
0.86156,Akan,middle,19197,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.58468,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.939002813554116e-05
0.86156,Akan,middle,19197,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.58468,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.939002813554116e-05
0.86156,Ga/Dangme,richest,161006,369,"bono east, urban",0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,4.3078,0.0,0.0,0.0,0.0,0.0,0.0,0.0012988574695176245,0.0
0.86156,Ga/Dangme,richest,161006,369,"bono east, urban",0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,4.3078,0.0,0.0,0.0,0.0,0.0,0.0,0.0012988574695176245,0.0
0.86156,Akan,richer,92733,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.44624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5164752801555585e-05
0.86156,Akan,richer,97140,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.44624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5164752801555585e-05
0.86156,Akan,richest,113563,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.3078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017971953373865235
0.86156,Akan,richest,113563,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.3078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017971953373865235
0.86156,Gurma,middle,-2575,369,"bono east, urban",0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,2.58468,0.0008432669374953146,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.86156,Gurma,middle,-2575,369,"bono east, urban",0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,2.58468,0.0008432669374953146,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.86156,Akan,middle,32447,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.58468,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.939002813554116e-05
0.86156,Akan,richest,148867,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.3078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017971953373865235
0.86156,Akan,richest,148867,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.3078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017971953373865235
0.86156,Akan,richer,63553,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.44624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5164752801555585e-05
0.86156,Akan,richer,63553,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.44624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5164752801555585e-05
0.86156,Akan,richest,182687,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.3078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017971953373865235
0.86156,Mole-Dagbani,richest,141094,369,"bono east, urban",0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,4.3078,0.0,0.0007733111451366008,0.0,0.0,0.0,0.0,0.0,0.0
0.86156,Gurma,richer,63075,369,"bono east, urban",0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,3.44624,0.0016940495895464537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86156,Akan,richer,90899,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.44624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5164752801555585e-05
0.86156,Mole-Dagbani,poorer,-70222,369,"bono east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.72312,-0.0,-0.0001533243289300923,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.86156,Mande,richest,133730,369,"bono east, urban",0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,4.3078,0.0,0.0,0.0,0.0,0.0037000708626145217,0.0,0.0,0.0
0.86156,Akan,richest,107809,369,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.3078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017971953373865235
0.86156,Mole-Dagbani,richer,50920,369,"bono east, urban",0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,3.44624,0.0,0.00046443265378103644,0.0,0.0,0.0,0.0,0.0,0.0
0.769775,Akan,middle,17882,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.309325,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.199766575518385e-05
0.769775,Akan,richer,99524,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.0791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9287858753676416e-05
0.769775,Akan,middle,4664,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.309325,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.199766575518385e-05
0.769775,Akan,richest,146999,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,3.848875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016057338326253668
0.769775,Mole-Dagbani,richest,146999,370,"bono east, urban",0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,3.848875,0.0,0.0006909276042847009,0.0,0.0,0.0,0.0,0.0,0.0
0.769775,Akan,richest,146999,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,3.848875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016057338326253668
0.769775,Mole-Dagbani,richest,146999,370,"bono east, urban",0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,3.848875,0.0,0.0006909276042847009,0.0,0.0,0.0,0.0,0.0,0.0
0.769775,Akan,richest,146999,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,3.848875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016057338326253668
0.769775,Akan,richer,104171,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.0791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9287858753676416e-05
0.769775,Akan,richer,104171,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.0791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9287858753676416e-05
0.769775,Akan,middle,12703,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.309325,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.199766575518385e-05
0.769775,Mole-Dagbani,richer,61981,370,"bono east, urban",0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,3.0791,0.0,0.0004149550188777303,0.0,0.0,0.0,0.0,0.0,0.0
0.769775,Akan,richer,48619,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.0791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9287858753676416e-05
0.769775,Akan,richer,74046,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.0791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9287858753676416e-05
0.769775,Mole-Dagbani,middle,45414,370,"bono east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,2.309325,0.0,0.00013898243347075973,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.769775,Akan,middle,98,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.309325,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.199766575518385e-05
0.769775,Grusi,middle,37219,370,"bono east, urban",0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,2.309325,0.0,0.0,0.000663040358722911,-0.0,-0.0,-0.0,-0.0,-0.0
0.769775,Akan,richer,54458,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.0791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9287858753676416e-05
0.769775,Akan,middle,43229,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.309325,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.199766575518385e-05
0.769775,Akan,richest,126733,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,3.848875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016057338326253668
0.769775,Akan,richest,149978,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,3.848875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016057338326253668
0.769775,Akan,middle,23233,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.309325,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.199766575518385e-05
0.769775,Akan,middle,23233,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.309325,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.199766575518385e-05
0.769775,Akan,richer,99033,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.0791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9287858753676416e-05
0.769775,Akan,richer,73714,370,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.0791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9287858753676416e-05
0.626315,Akan,richer,75426,371,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,2.50526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0102270475540046e-05
0.626315,Mole-Dagbani,middle,-7972,371,"bono east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.8789449999999999,0.0,0.00011308081298982025,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.626315,Mole-Dagbani,middle,-7972,371,"bono east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.8789449999999999,0.0,0.00011308081298982025,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.626315,Akan,richer,78172,371,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,2.50526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0102270475540046e-05
0.626315,Akan,middle,17118,371,"bono east, urban",1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1.8789449999999999,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-5.044339973038612e-05
0.626315,Mole-Dagbani,poorer,-12096,371,"bono east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.25263,-0.0,-0.00011145982528651602,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.626315,Mole-Dagbani,middle,36617,371,"bono east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.8789449999999999,0.0,0.00011308081298982025,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.626315,Mole-Dagbani,poorer,-65782,371,"bono east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.25263,-0.0,-0.00011145982528651602,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.626315,Mole-Dagbani,middle,-8286,371,"bono east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.8789449999999999,0.0,0.00011308081298982025,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.626315,Mole-Dagbani,poorer,-16898,371,"bono east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.25263,-0.0,-0.00011145982528651602,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.626315,Ga/Dangme,middle,29309,371,"bono east, urban",0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,1.8789449999999999,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.00033910189747541686,-0.0
0.626315,Grusi,middle,769,371,"bono east, urban",0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,1.8789449999999999,0.0,0.0,0.0005394720824572634,-0.0,-0.0,-0.0,-0.0,-0.0
0.626315,Mole-Dagbani,middle,-9097,371,"bono east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.8789449999999999,0.0,0.00011308081298982025,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.626315,Mole-Dagbani,middle,-9097,371,"bono east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.8789449999999999,0.0,0.00011308081298982025,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.626315,Mole-Dagbani,poorer,-36812,371,"bono east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.25263,-0.0,-0.00011145982528651602,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.626315,Grusi,middle,15454,371,"bono east, urban",0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,1.8789449999999999,0.0,0.0,0.0005394720824572634,-0.0,-0.0,-0.0,-0.0,-0.0
0.626315,Grusi,middle,15671,371,"bono east, urban",0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,1.8789449999999999,0.0,0.0,0.0005394720824572634,-0.0,-0.0,-0.0,-0.0,-0.0
0.626315,Mole-Dagbani,richer,54930,371,"bono east, urban",0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,2.50526,0.0,0.0003376214512661565,0.0,0.0,0.0,0.0,0.0,0.0
0.626315,Mole-Dagbani,richer,54930,371,"bono east, urban",0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,2.50526,0.0,0.0003376214512661565,0.0,0.0,0.0,0.0,0.0,0.0
0.626315,Guan,richer,54930,371,"bono east, urban",0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,2.50526,0.0,0.0,0.0,0.001257765630370922,0.0,0.0,0.0,0.0
0.733796,Akan,richer,52928,372,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,2.935184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6984162387727244e-05
0.733796,Akan,richer,52928,372,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,2.935184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6984162387727244e-05
0.733796,Akan,poorest,-85796,372,"bono east, urban",1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.733796,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00027126807784807013
0.733796,Akan,richer,53059,372,"bono east, urban",1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,2.935184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6984162387727244e-05
0.733796,Mole-Dagbani,richer,66903,372,"bono east, urban",0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,2.935184,0.0,0.00039556017411893475,0.0,0.0,0.0,0.0,0.0,0.0
