sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Creole,ethnicity_Garifuna,ethnicity_Maya,ethnicity_Mestizo/Spanish/Latino,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3
0.37693898471439563,Mestizo/Spanish/Latino,middle,0.18681012145312711,5.0,1.0,0,0,0,1,0,0,1,0,0,3.0,1.130816954143187,0.0,-9.884071788922003e-06,-0.0,-0.0
0.37693898471439563,Mestizo/Spanish/Latino,richer,0.7006956534005998,5.0,1.0,0,0,0,1,0,0,0,1,0,4.0,1.5077559388575825,0.0,0.00014663581533810795,0.0,0.0
0.5483564753821327,Creole,middle,0.4243156212299597,6.0,1.0,1,0,0,0,0,0,1,0,0,3.0,1.645069426146398,0.0,-0.0,-0.0,-0.000273343441238604
0.5483564753821327,Mestizo/Spanish/Latino,poorer,-0.6681309702081288,6.0,1.0,0,0,0,1,0,1,0,0,0,2.0,1.0967129507642654,0.0,-0.00024207814023249202,-0.0,-0.0
1.1807886859036878,Mestizo/Spanish/Latino,richest,1.2390596036216184,6.0,1.0,0,0,0,1,0,0,0,0,1,5.0,5.9039434295184385,0.0,0.0009496572072778457,0.0,0.0
0.5483564753821327,Mestizo/Spanish/Latino,richest,1.4210348402465347,6.0,1.0,0,0,0,1,0,0,0,0,1,5.0,2.7417823769106637,0.0,0.0004410193671576173,0.0,0.0
0.5483564753821327,Mestizo/Spanish/Latino,middle,0.22569914034512437,6.0,1.0,0,0,0,1,0,0,1,0,0,3.0,1.645069426146398,0.0,-1.4378971102455582e-05,-0.0,-0.0
1.1807886859036878,Mestizo/Spanish/Latino,richer,0.8547241160979469,6.0,1.0,0,0,0,1,0,0,0,1,0,4.0,4.723154743614751,0.0,0.000459347318056507,0.0,0.0
1.1807886859036878,Creole,richer,0.6867783349834432,6.0,1.0,1,0,0,0,0,0,0,1,0,4.0,4.723154743614751,0.0,0.0,0.0,0.0004243273329486202
1.1807886859036878,Creole,poorer,-0.4521896044875588,6.0,1.0,1,0,0,0,0,1,0,0,0,2.0,2.3615773718073756,0.0,-0.0,-0.0,-0.0016015208458203375
0.5483564753821327,Maya,poorer,-0.6469741545610777,6.0,1.0,0,0,1,0,0,1,0,0,0,2.0,1.0967129507642654,0.00011037020000917574,-0.0,-0.0,-0.0
0.5483564753821327,Mestizo/Spanish/Latino,richest,0.9632769027066361,6.0,1.0,0,0,0,1,0,0,0,0,1,5.0,2.7417823769106637,0.0,0.0004410193671576173,0.0,0.0
0.5483564753821327,Mestizo/Spanish/Latino,poorest,-1.1916168763190573,6.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.5483564753821327,-0.0,-0.0004697773093625285,-0.0,-0.0
0.5483564753821327,Mestizo/Spanish/Latino,poorest,-1.1916168763190573,6.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.5483564753821327,-0.0,-0.0004697773093625285,-0.0,-0.0
