sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Armenian,ethnicity_Azeri,ethnicity_Georgian,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
3.193430503067478,Georgian,richer,1.0620588323086935,146.0,110.0,0,0,1,0,0,0,1,0,4.0,12.773722012269912,0.0,0.0,0.0003797160071956891
3.193430503067478,Georgian,middle,0.6027034873943702,146.0,110.0,0,0,1,0,0,1,0,0,3.0,9.580291509202434,0.0,-0.0,-0.00015640887631111018
3.193430503067478,Georgian,poorer,-0.44083190662436456,146.0,110.0,0,0,1,0,1,0,0,0,2.0,6.386861006134956,0.0,-0.0,-0.0006925337598179094
3.193430503067478,Georgian,poorer,-0.44083190662436456,146.0,110.0,0,0,1,0,1,0,0,0,2.0,6.386861006134956,0.0,-0.0,-0.0006925337598179094
3.193430503067478,Georgian,poorest,-0.8462867525953331,146.0,110.0,0,0,1,1,0,0,0,0,1.0,3.193430503067478,-0.0,-0.0,-0.0012286586433247087
2.993381425031008,Georgian,richest,1.2897808737586423,147.0,110.0,0,0,1,0,0,0,0,1,5.0,14.96690712515504,0.0,0.0,0.0008584690062549811
2.993381425031008,Georgian,richest,1.294151988390953,147.0,110.0,0,0,1,0,0,0,0,1,5.0,14.96690712515504,0.0,0.0,0.0008584690062549811
2.993381425031008,Georgian,richest,1.294151988390953,147.0,110.0,0,0,1,0,0,0,0,1,5.0,14.96690712515504,0.0,0.0,0.0008584690062549811
2.993381425031008,Georgian,richest,1.294151988390953,147.0,110.0,0,0,1,0,0,0,0,1,5.0,14.96690712515504,0.0,0.0,0.0008584690062549811
2.993381425031008,Georgian,richest,1.3726232035898107,147.0,110.0,0,0,1,0,0,0,0,1,5.0,14.96690712515504,0.0,0.0,0.0008584690062549811
2.993381425031008,Georgian,richest,1.2722711594730218,147.0,110.0,0,0,1,0,0,0,0,1,5.0,14.96690712515504,0.0,0.0,0.0008584690062549811
2.993381425031008,Georgian,richer,1.2102541550933426,147.0,110.0,0,0,1,0,0,0,1,0,4.0,11.973525700124032,0.0,0.0,0.00035592909932898547
