sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Fang,ethnicity_Kota-Kele,ethnicity_Mbede-Teke,ethnicity_Myene,ethnicity_Nzabi-Duma,ethnicity_Okande-Tsogho,ethnicity_Shira-Punu/Vili,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5,IF_6
3.142964,Fang,poorer,17010,88,libreville - urban,1,0,0,0,0,0,0,0,1,0,0,0,2.0,6.285928,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0014957730274803593,-0.0
3.142964,Nzabi-Duma,richer,101960,88,libreville - urban,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.571856,0.0,0.0,0.0028242052097552876,0.0,0.0,0.0,0.0
0.092603,Shira-Punu/Vili,richest,198732,89,ogooué-maritime - urban,0,0,0,0,0,0,1,0,0,0,0,1,5.0,0.463015,0.0,0.0,0.0,0.0,7.511580465612073e-05,0.0,0.0
0.092603,Shira-Punu/Vili,poorest,-37967,89,ogooué-maritime - urban,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.092603,-0.0,-0.0,-0.0,-0.0,-8.482553766878442e-05,-0.0,-0.0
0.092603,Shira-Punu/Vili,poorer,3727,89,ogooué-maritime - urban,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.185206,-0.0,-0.0,-0.0,-0.0,-4.484020208755813e-05,-0.0,-0.0
0.092603,Myene,poorer,25246,89,ogooué-maritime - urban,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.185206,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00028927420165836065
0.092603,Shira-Punu/Vili,poorest,-36719,89,ogooué-maritime - urban,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.092603,-0.0,-0.0,-0.0,-0.0,-8.482553766878442e-05,-0.0,-0.0
0.092603,Shira-Punu/Vili,poorest,-20007,89,ogooué-maritime - urban,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.092603,-0.0,-0.0,-0.0,-0.0,-8.482553766878442e-05,-0.0,-0.0
0.092603,Myene,middle,48255,89,ogooué-maritime - urban,0,0,0,1,0,0,0,0,0,1,0,0,3.0,0.27780900000000003,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0001137365846994073
0.092603,Shira-Punu/Vili,poorer,15471,89,ogooué-maritime - urban,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.185206,-0.0,-0.0,-0.0,-0.0,-4.484020208755813e-05,-0.0,-0.0
0.092603,Shira-Punu/Vili,poorest,-27144,89,ogooué-maritime - urban,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.092603,-0.0,-0.0,-0.0,-0.0,-8.482553766878442e-05,-0.0,-0.0
0.092603,Shira-Punu/Vili,middle,58767,89,ogooué-maritime - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.27780900000000003,0.0,0.0,0.0,-0.0,-4.854866506331846e-06,-0.0,-0.0
0.092603,Myene,poorer,6004,89,ogooué-maritime - urban,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.185206,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00028927420165836065
0.092603,Myene,poorer,6004,89,ogooué-maritime - urban,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.185206,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00028927420165836065
0.092603,Shira-Punu/Vili,poorer,6004,89,ogooué-maritime - urban,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.185206,-0.0,-0.0,-0.0,-0.0,-4.484020208755813e-05,-0.0,-0.0
0.092603,Myene,poorest,-5614,89,ogooué-maritime - urban,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.092603,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.000464811818617314
0.092603,Myene,richer,108404,89,ogooué-maritime - urban,0,0,0,1,0,0,0,0,0,0,1,0,4.0,0.370412,0.0,0.0,0.0,0.0,0.0,0.0,6.180103225954607e-05
0.092603,Myene,richer,108404,89,ogooué-maritime - urban,0,0,0,1,0,0,0,0,0,0,1,0,4.0,0.370412,0.0,0.0,0.0,0.0,0.0,0.0,6.180103225954607e-05
0.092603,Myene,poorest,-12950,89,ogooué-maritime - urban,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.092603,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.000464811818617314
0.092603,Okande-Tsogho,middle,76116,89,ogooué-maritime - urban,0,0,0,0,0,1,0,0,0,1,0,0,3.0,0.27780900000000003,0.0,0.00017065797412407313,0.0,-0.0,-0.0,-0.0,-0.0
0.092603,Shira-Punu/Vili,poorer,40026,89,ogooué-maritime - urban,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.185206,-0.0,-0.0,-0.0,-0.0,-4.484020208755813e-05,-0.0,-0.0
0.092603,Shira-Punu/Vili,poorest,-26225,89,ogooué-maritime - urban,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.092603,-0.0,-0.0,-0.0,-0.0,-8.482553766878442e-05,-0.0,-0.0
0.092603,Shira-Punu/Vili,poorest,-26225,89,ogooué-maritime - urban,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.092603,-0.0,-0.0,-0.0,-0.0,-8.482553766878442e-05,-0.0,-0.0
0.092603,Shira-Punu/Vili,poorest,-26225,89,ogooué-maritime - urban,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.092603,-0.0,-0.0,-0.0,-0.0,-8.482553766878442e-05,-0.0,-0.0
0.092603,Myene,poorer,6477,89,ogooué-maritime - urban,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.185206,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00028927420165836065
0.092603,Myene,poorest,-125658,89,ogooué-maritime - urban,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.092603,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.000464811818617314
0.092603,Shira-Punu/Vili,poorest,-5511,89,ogooué-maritime - urban,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.092603,-0.0,-0.0,-0.0,-0.0,-8.482553766878442e-05,-0.0,-0.0
0.092603,Myene,poorest,-45836,89,ogooué-maritime - urban,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.092603,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.000464811818617314
0.737524,Myene,richer,131171,90,moyen-ogooué - urban,0,0,0,1,0,0,0,0,0,0,1,0,4.0,2.950096,0.0,0.0,0.0,0.0,0.0,0.0,0.0004922059168297944
0.737524,Shira-Punu/Vili,poorer,23144,90,moyen-ogooué - urban,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.475048,-0.0,-0.0,-0.0,-0.0,-0.0003571236915048564,-0.0,-0.0
0.737524,Kota-Kele,poorer,25568,90,moyen-ogooué - urban,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.475048,-0.00039418116833868133,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.737524,Shira-Punu/Vili,poorer,31615,90,moyen-ogooué - urban,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.475048,-0.0,-0.0,-0.0,-0.0,-0.0003571236915048564,-0.0,-0.0
0.737524,Shira-Punu/Vili,middle,56176,90,moyen-ogooué - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,2.2125719999999998,0.0,0.0,0.0,-0.0,-3.866592405446786e-05,-0.0,-0.0
0.737524,Shira-Punu/Vili,middle,56176,90,moyen-ogooué - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,2.2125719999999998,0.0,0.0,0.0,-0.0,-3.866592405446786e-05,-0.0,-0.0
0.737524,Fang,richest,193161,90,moyen-ogooué - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,3.68762,0.0,0.0,0.0,0.0,0.0,0.0005125750840953515,0.0
0.737524,Myene,richest,193161,90,moyen-ogooué - urban,0,0,0,1,0,0,0,0,0,0,0,1,5.0,3.68762,0.0,0.0,0.0,0.0,0.0,0.0,0.0018902513949464333
0.737524,Myene,richest,193161,90,moyen-ogooué - urban,0,0,0,1,0,0,0,0,0,0,0,1,5.0,3.68762,0.0,0.0,0.0,0.0,0.0,0.0,0.0018902513949464333
0.737524,Fang,middle,74928,90,moyen-ogooué - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,2.2125719999999998,0.0,0.0,0.0,-0.0,-0.0,-6.313912345482235e-05,-0.0
0.737524,Fang,middle,74928,90,moyen-ogooué - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,2.2125719999999998,0.0,0.0,0.0,-0.0,-0.0,-6.313912345482235e-05,-0.0
0.737524,Fang,richer,125064,90,moyen-ogooué - urban,1,0,0,0,0,0,0,0,0,0,1,0,4.0,2.950096,0.0,0.0,0.0,0.0,0.0,0.0002247179803202645,0.0
0.737524,Shira-Punu/Vili,richer,125064,90,moyen-ogooué - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,2.950096,0.0,0.0,0.0,0.0,0.0002797918433959207,0.0,0.0
0.737524,Fang,poorer,9873,90,moyen-ogooué - urban,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1.475048,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0003509962272299092,-0.0
0.737524,Shira-Punu/Vili,poorer,2488,90,moyen-ogooué - urban,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.475048,-0.0,-0.0,-0.0,-0.0,-0.0003571236915048564,-0.0,-0.0
0.737524,Nzabi-Duma,poorer,-3643,90,moyen-ogooué - urban,0,0,0,0,1,0,0,0,1,0,0,0,2.0,1.475048,-0.0,-0.0,-0.0004674360765777815,-0.0,-0.0,-0.0,-0.0
0.737524,Nzabi-Duma,poorer,-3643,90,moyen-ogooué - urban,0,0,0,0,1,0,0,0,1,0,0,0,2.0,1.475048,-0.0,-0.0,-0.0004674360765777815,-0.0,-0.0,-0.0,-0.0
0.737524,Okande-Tsogho,poorest,-11917,90,moyen-ogooué - urban,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.737524,-0.0,-0.005443688954897,-0.0,-0.0,-0.0,-0.0,-0.0
0.737524,Okande-Tsogho,poorest,-11917,90,moyen-ogooué - urban,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.737524,-0.0,-0.005443688954897,-0.0,-0.0,-0.0,-0.0,-0.0
0.737524,Okande-Tsogho,poorest,-95076,90,moyen-ogooué - urban,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.737524,-0.0,-0.005443688954897,-0.0,-0.0,-0.0,-0.0,-0.0
0.737524,Okande-Tsogho,poorest,-95076,90,moyen-ogooué - urban,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.737524,-0.0,-0.005443688954897,-0.0,-0.0,-0.0,-0.0,-0.0
0.737524,Myene,middle,55445,90,moyen-ogooué - urban,0,0,0,1,0,0,0,0,0,1,0,0,3.0,2.2125719999999998,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0009058395612868444
0.737524,Fang,middle,55445,90,moyen-ogooué - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,2.2125719999999998,0.0,0.0,0.0,-0.0,-0.0,-6.313912345482235e-05,-0.0
0.737524,Fang,poorest,-5248,90,moyen-ogooué - urban,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.737524,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006388533310049961,-0.0
0.737524,Shira-Punu/Vili,richer,131604,90,moyen-ogooué - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,2.950096,0.0,0.0,0.0,0.0,0.0002797918433959207,0.0,0.0
0.737524,Myene,richer,131604,90,moyen-ogooué - urban,0,0,0,1,0,0,0,0,0,0,1,0,4.0,2.950096,0.0,0.0,0.0,0.0,0.0,0.0,0.0004922059168297944
0.737524,Shira-Punu/Vili,poorer,22098,90,moyen-ogooué - urban,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.475048,-0.0,-0.0,-0.0,-0.0,-0.0003571236915048564,-0.0,-0.0
0.737524,Fang,poorest,-46788,90,moyen-ogooué - urban,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.737524,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006388533310049961,-0.0
6.358947,Myene,poorer,12099,91,libreville - urban,0,0,0,1,0,0,0,0,1,0,0,0,2.0,12.717894,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.019864143891805096
6.358947,Nzabi-Duma,middle,56648,91,libreville - urban,0,0,0,0,1,0,0,0,0,1,0,0,3.0,19.076840999999998,0.0,0.0,0.0008418902210756948,-0.0,-0.0,-0.0,-0.0
6.358947,Nzabi-Duma,middle,56648,91,libreville - urban,0,0,0,0,1,0,0,0,0,1,0,0,3.0,19.076840999999998,0.0,0.0,0.0008418902210756948,-0.0,-0.0,-0.0,-0.0
6.358947,Nzabi-Duma,middle,56648,91,libreville - urban,0,0,0,0,1,0,0,0,0,1,0,0,3.0,19.076840999999998,0.0,0.0,0.0008418902210756948,-0.0,-0.0,-0.0,-0.0
6.358947,Nzabi-Duma,middle,56648,91,libreville - urban,0,0,0,0,1,0,0,0,0,1,0,0,3.0,19.076840999999998,0.0,0.0,0.0008418902210756948,-0.0,-0.0,-0.0,-0.0
6.358947,Nzabi-Duma,richest,169189,91,libreville - urban,0,0,0,0,1,0,0,0,0,0,0,1,5.0,31.794735,0.0,0.0,0.01058615747273038,0.0,0.0,0.0,0.0
6.358947,Nzabi-Duma,richest,169189,91,libreville - urban,0,0,0,0,1,0,0,0,0,0,0,1,5.0,31.794735,0.0,0.0,0.01058615747273038,0.0,0.0,0.0,0.0
6.358947,Nzabi-Duma,richest,169189,91,libreville - urban,0,0,0,0,1,0,0,0,0,0,0,1,5.0,31.794735,0.0,0.0,0.01058615747273038,0.0,0.0,0.0,0.0
6.358947,Fang,richer,112028,91,libreville - urban,1,0,0,0,0,0,0,0,0,0,1,0,4.0,25.435788,0.0,0.0,0.0,0.0,0.0,0.0019375230186456376,0.0
6.358947,Fang,richer,112028,91,libreville - urban,1,0,0,0,0,0,0,0,0,0,1,0,4.0,25.435788,0.0,0.0,0.0,0.0,0.0,0.0019375230186456376,0.0
6.358947,Shira-Punu/Vili,poorer,27021,91,libreville - urban,0,0,0,0,0,0,1,0,1,0,0,0,2.0,12.717894,-0.0,-0.0,-0.0,-0.0,-0.0030791277663150384,-0.0,-0.0
6.358947,Fang,middle,52188,91,libreville - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,19.076840999999998,0.0,0.0,0.0,-0.0,-0.0,-0.0005443868127351411,-0.0
6.358947,Shira-Punu/Vili,middle,77117,91,libreville - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,19.076840999999998,0.0,0.0,0.0,-0.0,-0.00033337838737232454,-0.0,-0.0
6.358947,Mbede-Teke,middle,77117,91,libreville - urban,0,0,1,0,0,0,0,0,0,1,0,0,3.0,19.076840999999998,0.0,0.0,0.0,-0.0003283822178751282,-0.0,-0.0,-0.0
6.358947,Mbede-Teke,middle,77117,91,libreville - urban,0,0,1,0,0,0,0,0,0,1,0,0,3.0,19.076840999999998,0.0,0.0,0.0,-0.0003283822178751282,-0.0,-0.0,-0.0
6.358947,Nzabi-Duma,poorer,18007,91,libreville - urban,0,0,0,0,1,0,0,0,1,0,0,0,2.0,12.717894,-0.0,-0.0,-0.004030243404751647,-0.0,-0.0,-0.0,-0.0
6.358947,Kota-Kele,poorer,18007,91,libreville - urban,0,1,0,0,0,0,0,0,1,0,0,0,2.0,12.717894,-0.00339863808888084,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.358947,Fang,poorest,-26377,91,libreville - urban,1,0,0,0,0,0,0,1,0,0,0,0,1.0,6.358947,-0.0,-0.0,-0.0,-0.0,-0.0,-0.005508206475496698,-0.0
6.358947,Shira-Punu/Vili,middle,54435,91,libreville - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,19.076840999999998,0.0,0.0,0.0,-0.0,-0.00033337838737232454,-0.0,-0.0
6.358947,Shira-Punu/Vili,middle,54435,91,libreville - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,19.076840999999998,0.0,0.0,0.0,-0.0,-0.00033337838737232454,-0.0,-0.0
6.358947,Shira-Punu/Vili,middle,54435,91,libreville - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,19.076840999999998,0.0,0.0,0.0,-0.0,-0.00033337838737232454,-0.0,-0.0
6.358947,Nzabi-Duma,poorer,3114,91,libreville - urban,0,0,0,0,1,0,0,0,1,0,0,0,2.0,12.717894,-0.0,-0.0,-0.004030243404751647,-0.0,-0.0,-0.0,-0.0
6.358947,Fang,middle,80846,91,libreville - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,19.076840999999998,0.0,0.0,0.0,-0.0,-0.0,-0.0005443868127351411,-0.0
6.358947,Fang,richest,143374,91,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,31.794735,0.0,0.0,0.0,0.0,0.0,0.0044194328500264165,0.0
6.358947,Fang,richest,143374,91,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,31.794735,0.0,0.0,0.0,0.0,0.0,0.0044194328500264165,0.0
6.358947,Fang,richest,143374,91,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,31.794735,0.0,0.0,0.0,0.0,0.0,0.0044194328500264165,0.0
6.358947,Fang,richest,143374,91,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,31.794735,0.0,0.0,0.0,0.0,0.0,0.0044194328500264165,0.0
6.358947,Fang,richest,143374,91,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,31.794735,0.0,0.0,0.0,0.0,0.0,0.0044194328500264165,0.0
6.358947,Mbede-Teke,poorer,42036,91,libreville - urban,0,0,1,0,0,0,0,0,1,0,0,0,2.0,12.717894,-0.0,-0.0,-0.0,-0.01087190954439885,-0.0,-0.0,-0.0
6.358947,Fang,richer,93839,91,libreville - urban,1,0,0,0,0,0,0,0,0,0,1,0,4.0,25.435788,0.0,0.0,0.0,0.0,0.0,0.0019375230186456376,0.0
6.358947,Shira-Punu/Vili,richer,97674,91,libreville - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,25.435788,0.0,0.0,0.0,0.0,0.0024123709915703892,0.0,0.0
6.358947,Shira-Punu/Vili,richer,97674,91,libreville - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,25.435788,0.0,0.0,0.0,0.0,0.0024123709915703892,0.0,0.0
6.358947,Shira-Punu/Vili,richer,97674,91,libreville - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,25.435788,0.0,0.0,0.0,0.0,0.0024123709915703892,0.0,0.0
6.358947,Shira-Punu/Vili,middle,59254,91,libreville - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,19.076840999999998,0.0,0.0,0.0,-0.0,-0.00033337838737232454,-0.0,-0.0
6.358947,Shira-Punu/Vili,middle,59254,91,libreville - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,19.076840999999998,0.0,0.0,0.0,-0.0,-0.00033337838737232454,-0.0,-0.0
6.358947,Fang,middle,50682,91,libreville - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,19.076840999999998,0.0,0.0,0.0,-0.0,-0.0,-0.0005443868127351411,-0.0
6.358947,Shira-Punu/Vili,richer,121952,91,libreville - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,25.435788,0.0,0.0,0.0,0.0,0.0024123709915703892,0.0,0.0
3.059686,Fang,richest,153356,92,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0,0.0021264647777636653,0.0
3.059686,Okande-Tsogho,richest,230876,92,libreville - urban,0,0,0,0,0,1,0,0,0,0,0,1,5.0,15.29843,0.0,0.03386102763104079,0.0,0.0,0.0,0.0,0.0
3.059686,Shira-Punu/Vili,richest,142715,92,libreville - urban,0,0,0,0,0,0,1,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0024818934147389114,0.0,0.0
3.059686,Fang,richest,174857,92,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0,0.0021264647777636653,0.0
3.059686,Nzabi-Duma,richer,103146,92,libreville - urban,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.238744,0.0,0.0,0.0027493732481235285,0.0,0.0,0.0,0.0
3.059686,Fang,richer,133144,92,libreville - urban,1,0,0,0,0,0,0,0,0,0,1,0,4.0,12.238744,0.0,0.0,0.0,0.0,0.0,0.0009322631647704874,0.0
3.059686,Shira-Punu/Vili,richest,175697,92,libreville - urban,0,0,0,0,0,0,1,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0024818934147389114,0.0,0.0
3.059686,Shira-Punu/Vili,richest,188168,92,libreville - urban,0,0,0,0,0,0,1,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0024818934147389114,0.0,0.0
3.059686,Shira-Punu/Vili,middle,86993,92,libreville - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,9.179058000000001,0.0,0.0,0.0,-0.0,-0.00016040913449124174,-0.0,-0.0
3.059686,Shira-Punu/Vili,richest,172502,92,libreville - urban,0,0,0,0,0,0,1,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0024818934147389114,0.0,0.0
3.059686,Shira-Punu/Vili,richest,139127,92,libreville - urban,0,0,0,0,0,0,1,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0024818934147389114,0.0,0.0
3.059686,Myene,richest,139127,92,libreville - urban,0,0,0,1,0,0,0,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0,0.0,0.007841881389077607
3.059686,Nzabi-Duma,poorest,-5899,92,libreville - urban,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.059686,-0.0,-0.0,-0.004283488817753018,-0.0,-0.0,-0.0,-0.0
3.059686,Shira-Punu/Vili,richest,188279,92,libreville - urban,0,0,0,0,0,0,1,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0024818934147389114,0.0,0.0
3.059686,Shira-Punu/Vili,richest,188279,92,libreville - urban,0,0,0,0,0,0,1,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0024818934147389114,0.0,0.0
3.059686,Fang,poorer,12837,92,libreville - urban,1,0,0,0,0,0,0,0,1,0,0,0,2.0,6.119372,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0014561400612158684,-0.0
3.059686,Mbede-Teke,richer,105716,92,libreville - urban,0,0,1,0,0,0,0,0,0,0,1,0,4.0,12.238744,0.0,0.0,0.0,0.004915143415553012,0.0,0.0,0.0
3.059686,Shira-Punu/Vili,richer,112243,92,libreville - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,12.238744,0.0,0.0,0.0,0.0,0.0011607421401238348,0.0,0.0
3.059686,Shira-Punu/Vili,richer,112243,92,libreville - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,12.238744,0.0,0.0,0.0,0.0,0.0011607421401238348,0.0,0.0
3.059686,Shira-Punu/Vili,richer,112243,92,libreville - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,12.238744,0.0,0.0,0.0,0.0,0.0011607421401238348,0.0,0.0
3.059686,Shira-Punu/Vili,richer,130082,92,libreville - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,12.238744,0.0,0.0,0.0,0.0,0.0011607421401238348,0.0,0.0
3.059686,Okande-Tsogho,richer,104286,92,libreville - urban,0,0,0,0,0,1,0,0,0,0,1,0,4.0,12.238744,0.0,0.019749859917783764,0.0,0.0,0.0,0.0,0.0
3.059686,Fang,richest,169005,92,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0,0.0021264647777636653,0.0
3.059686,Fang,richest,169005,92,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0,0.0021264647777636653,0.0
3.059686,Myene,richest,154127,92,libreville - urban,0,0,0,1,0,0,0,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0,0.0,0.007841881389077607
3.059686,Fang,richest,188593,92,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0,0.0021264647777636653,0.0
3.059686,Fang,richest,188593,92,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0,0.0021264647777636653,0.0
3.059686,Fang,richest,209691,92,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0,0.0021264647777636653,0.0
3.059686,Fang,richest,209691,92,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0,0.0021264647777636653,0.0
3.059686,Fang,richest,209691,92,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0,0.0021264647777636653,0.0
3.059686,Fang,richest,209691,92,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,15.29843,0.0,0.0,0.0,0.0,0.0,0.0021264647777636653,0.0
3.059686,Shira-Punu/Vili,richer,125162,92,libreville - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,12.238744,0.0,0.0,0.0,0.0,0.0011607421401238348,0.0,0.0
3.059686,Fang,middle,58285,92,libreville - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,9.179058000000001,0.0,0.0,0.0,-0.0,-0.0,-0.00026193844822269054,-0.0
3.059686,Fang,middle,58285,92,libreville - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,9.179058000000001,0.0,0.0,0.0,-0.0,-0.0,-0.00026193844822269054,-0.0
0.048153,Myene,poorer,7237,93,ogooué-maritime - rural,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.096306,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00015042083552860102
0.048153,Myene,poorest,-72952,93,ogooué-maritime - rural,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.048153,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024169933481506565
0.048153,Myene,poorest,-72952,93,ogooué-maritime - rural,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.048153,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024169933481506565
0.048153,Myene,poorest,-57863,93,ogooué-maritime - rural,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.048153,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024169933481506565
0.048153,Myene,poorest,-110465,93,ogooué-maritime - rural,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.048153,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024169933481506565
0.048153,Myene,poorest,-6493,93,ogooué-maritime - rural,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.048153,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024169933481506565
0.048153,Myene,poorest,-6493,93,ogooué-maritime - rural,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.048153,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024169933481506565
0.048153,Myene,poorest,-6493,93,ogooué-maritime - rural,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.048153,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024169933481506565
