sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Negro,ethnicity_White,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1
3.666329484692567,White,poorest,-0.830335368595426,394.0,321.0,0,1,1,0,0,0,0,1.0,3.666329484692567,-0.0,-0.0013201135595391803
3.666329484692567,White,poorest,-1.8592670261493596,394.0,321.0,0,1,1,0,0,0,0,1.0,3.666329484692567,-0.0,-0.0013201135595391803
0.2873856244083293,White,richest,1.108465723244641,395.0,321.0,0,1,0,0,0,0,1,5.0,1.4369281220416465,0.0,8.807483242109048e-05
0.2873856244083293,White,richer,0.8071251725037414,395.0,321.0,0,1,0,0,0,1,0,4.0,1.1495424976333173,0.0,4.018681407092305e-05
0.2873856244083293,White,richer,0.7860472570457878,395.0,321.0,0,1,0,0,0,1,0,4.0,1.1495424976333173,0.0,4.018681407092305e-05
0.2873856244083293,White,richest,1.0324306093416025,395.0,321.0,0,1,0,0,0,0,1,5.0,1.4369281220416465,0.0,8.807483242109048e-05
0.2873856244083293,White,richest,1.0324306093416025,395.0,321.0,0,1,0,0,0,0,1,5.0,1.4369281220416465,0.0,8.807483242109048e-05
0.2873856244083293,White,richest,1.0136755333359915,395.0,321.0,0,1,0,0,0,0,1,5.0,1.4369281220416465,0.0,8.807483242109048e-05
0.2873856244083293,White,richest,0.9864480095192176,395.0,321.0,0,1,0,0,0,0,1,5.0,1.4369281220416465,0.0,8.807483242109048e-05
0.2873856244083293,White,richest,1.046358496218042,395.0,321.0,0,1,0,0,0,0,1,5.0,1.4369281220416465,0.0,8.807483242109048e-05
0.2873856244083293,White,richest,1.1389105571199032,395.0,321.0,0,1,0,0,0,0,1,5.0,1.4369281220416465,0.0,8.807483242109048e-05
0.2873856244083293,Negro,poorer,-0.6313619892966007,395.0,321.0,1,0,0,1,0,0,0,2.0,0.5747712488166586,-0.00038866994769467975,-0.0
2.836774228030605,White,richer,0.6943047776050046,395.0,321.0,0,1,0,0,0,1,0,4.0,11.34709691212242,0.0,0.0003966827453452404
2.836774228030605,White,richest,0.9733170951339885,395.0,321.0,0,1,0,0,0,0,1,5.0,14.183871140153027,0.0,0.0008693838297049578
0.398776807658575,White,middle,0.4296233926980897,396.0,321.0,0,1,0,0,1,0,0,3.0,1.196330422975725,-0.0,-1.0686204864722623e-05
0.398776807658575,White,middle,0.41603222873280077,396.0,321.0,0,1,0,0,1,0,0,3.0,1.196330422975725,-0.0,-1.0686204864722623e-05
0.398776807658575,White,middle,0.41603222873280077,396.0,321.0,0,1,0,0,1,0,0,3.0,1.196330422975725,-0.0,-1.0686204864722623e-05
0.398776807658575,White,middle,0.41603222873280077,396.0,321.0,0,1,0,0,1,0,0,3.0,1.196330422975725,-0.0,-1.0686204864722623e-05
0.398776807658575,White,richer,0.5944990887843968,396.0,321.0,0,1,0,0,0,1,0,4.0,1.5951072306343,0.0,5.57632952523805e-05
0.398776807658575,White,middle,0.4242783543426737,396.0,321.0,0,1,0,0,1,0,0,3.0,1.196330422975725,-0.0,-1.0686204864722623e-05
0.398776807658575,White,middle,0.29385888069867283,396.0,321.0,0,1,0,0,1,0,0,3.0,1.196330422975725,-0.0,-1.0686204864722623e-05
0.398776807658575,White,poorer,-0.17324659397909697,396.0,321.0,0,1,0,1,0,0,0,2.0,0.79755361531715,-0.0,-7.713570498182574e-05
0.398776807658575,White,middle,0.4696637012178125,396.0,321.0,0,1,0,0,1,0,0,3.0,1.196330422975725,-0.0,-1.0686204864722623e-05
0.398776807658575,White,poorest,-0.837064214060778,396.0,321.0,0,1,1,0,0,0,0,1.0,0.398776807658575,-0.0,-0.00014358520509892886
0.398776807658575,White,richest,1.0367132722144643,396.0,321.0,0,1,0,0,0,0,1,5.0,1.9938840382928749,0.0,0.00012221279536948361
2.611597132509099,White,middle,0.48306043243015107,396.0,321.0,0,1,0,0,1,0,0,3.0,7.834791397527297,-0.0,-6.998416519249717e-05
2.611597132509099,White,middle,0.48306043243015107,396.0,321.0,0,1,0,0,1,0,0,3.0,7.834791397527297,-0.0,-6.998416519249717e-05
2.611597132509099,White,middle,0.23926750351374673,396.0,321.0,0,1,0,0,1,0,0,3.0,7.834791397527297,-0.0,-6.998416519249717e-05
2.611597132509099,White,middle,0.11884473970748344,396.0,321.0,0,1,0,0,1,0,0,3.0,7.834791397527297,-0.0,-6.998416519249717e-05
0.4291203468626951,White,poorer,-0.21179433731724845,397.0,321.0,0,1,0,1,0,0,0,2.0,0.8582406937253902,-0.0,-8.300507913599528e-05
0.4291203468626951,White,richest,0.9318119765512247,397.0,321.0,0,1,0,0,0,0,1,5.0,2.1456017343134755,0.0,0.0001315121545005043
0.4291203468626951,White,richest,0.9926437661861598,397.0,321.0,0,1,0,0,0,0,1,5.0,2.1456017343134755,0.0,0.0001315121545005043
0.4291203468626951,White,richest,0.8661800981234444,397.0,321.0,0,1,0,0,0,0,1,5.0,2.1456017343134755,0.0,0.0001315121545005043
0.4291203468626951,White,richest,0.9179386292155276,397.0,321.0,0,1,0,0,0,0,1,5.0,2.1456017343134755,0.0,0.0001315121545005043
0.4291203468626951,White,richest,0.9179386292155276,397.0,321.0,0,1,0,0,0,0,1,5.0,2.1456017343134755,0.0,0.0001315121545005043
0.4291203468626951,White,richest,0.9179386292155276,397.0,321.0,0,1,0,0,0,0,1,5.0,2.1456017343134755,0.0,0.0001315121545005043
0.4291203468626951,White,richest,0.9150585439024463,397.0,321.0,0,1,0,0,0,0,1,5.0,2.1456017343134755,0.0,0.0001315121545005043
0.4291203468626951,White,richest,1.1077588810696455,397.0,321.0,0,1,0,0,0,0,1,5.0,2.1456017343134755,0.0,0.0001315121545005043
0.4291203468626951,White,richest,1.1351774316709409,397.0,321.0,0,1,0,0,0,0,1,5.0,2.1456017343134755,0.0,0.0001315121545005043
0.4291203468626951,White,richer,0.6041529894033457,397.0,321.0,0,1,0,0,0,1,0,4.0,1.7164813874507805,0.0,6.0006409955004433e-05
0.4291203468626951,White,richer,0.5183784329929351,397.0,321.0,0,1,0,0,0,1,0,4.0,1.7164813874507805,0.0,6.0006409955004433e-05
3.2231706053242433,White,richer,0.6329340794690467,397.0,321.0,0,1,0,0,0,1,0,4.0,12.892682421296973,0.0,0.00045071481255092217
3.2231706053242433,White,richest,0.9957422339042716,397.0,321.0,0,1,0,0,0,0,1,5.0,16.115853026621217,0.0,0.0009878024049148988
3.2231706053242433,Negro,richest,0.8792195245855372,397.0,321.0,1,0,0,0,0,0,1,5.0,16.115853026621217,0.007860363573970118,0.0
3.2231706053242433,White,richest,0.9916932280708717,397.0,321.0,0,1,0,0,0,0,1,5.0,16.115853026621217,0.0,0.0009878024049148988
3.2231706053242433,White,richest,0.9085843320251765,397.0,321.0,0,1,0,0,0,0,1,5.0,16.115853026621217,0.0,0.0009878024049148988
3.2231706053242433,White,richest,1.0311120671210652,397.0,321.0,0,1,0,0,0,0,1,5.0,16.115853026621217,0.0,0.0009878024049148988
