sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Bambara,ethnicity_Fula/Tukulur/Lorobo,ethnicity_Jola/Karoninka,ethnicity_Mandinka/Jahanka,ethnicity_Manjago,ethnicity_Non-Gambian,ethnicity_Sarahule,ethnicity_Serere,ethnicity_Wollof,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5,IF_6,IF_7,IF_8
0.423164,Mandinka/Jahanka,middle,56899,143,mansakonko - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,1.269492,0.0,0.0,0.0,-0.0,-0.0,-0.0,-4.680853786207476e-05,-0.0,-0.0
0.423164,Fula/Tukulur/Lorobo,middle,56899,143,mansakonko - urban,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1.269492,7.823467519571083e-05,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.423164,Mandinka/Jahanka,middle,56899,143,mansakonko - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,1.269492,0.0,0.0,0.0,-0.0,-0.0,-0.0,-4.680853786207476e-05,-0.0,-0.0
0.423164,Mandinka/Jahanka,poorest,-80645,143,mansakonko - urban,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.423164,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026044717409652547,-0.0,-0.0
0.423164,Fula/Tukulur/Lorobo,poorest,-80645,143,mansakonko - urban,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.423164,-0.0003143727393917825,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.423164,Fula/Tukulur/Lorobo,poorer,-49854,143,mansakonko - urban,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.846328,-0.0001180690320980358,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.423164,Fula/Tukulur/Lorobo,poorer,-49854,143,mansakonko - urban,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.846328,-0.0001180690320980358,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.422618,Non-Gambian,poorest,-170004,144,mansakonko - rural,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.422618,-0.0,-0.0,-0.0006797024409367537,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.422618,Fula/Tukulur/Lorobo,poorest,-154647,144,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.00031396711056771445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.422618,Fula/Tukulur/Lorobo,poorest,-103686,144,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.00031396711056771445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.422618,Fula/Tukulur/Lorobo,poorest,-103686,144,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.00031396711056771445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.422618,Fula/Tukulur/Lorobo,poorest,-165423,144,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.00031396711056771445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.422618,Non-Gambian,poorest,-89406,144,mansakonko - rural,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.422618,-0.0,-0.0,-0.0006797024409367537,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.422618,Fula/Tukulur/Lorobo,poorest,-89406,144,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.00031396711056771445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.422618,Non-Gambian,poorest,-90824,144,mansakonko - rural,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.422618,-0.0,-0.0,-0.0006797024409367537,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.422618,Non-Gambian,poorest,-90824,144,mansakonko - rural,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.422618,-0.0,-0.0,-0.0006797024409367537,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.422618,Fula/Tukulur/Lorobo,poorest,-168429,144,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.00031396711056771445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.422618,Fula/Tukulur/Lorobo,poorest,-168429,144,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.00031396711056771445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.422618,Fula/Tukulur/Lorobo,poorest,-168429,144,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.00031396711056771445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.422618,Fula/Tukulur/Lorobo,poorest,-125736,144,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.00031396711056771445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.422618,Mandinka/Jahanka,poorest,-92107,144,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026011112434499485,-0.0,-0.0
0.422618,Mandinka/Jahanka,poorest,-92107,144,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026011112434499485,-0.0,-0.0
0.422618,Jola/Karoninka,poorest,-92107,144,mansakonko - rural,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.0,-0.0,-0.0,-0.0,-0.000765270642061618,-0.0,-0.0,-0.0,-0.0
0.422618,Non-Gambian,poorest,-134925,144,mansakonko - rural,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.422618,-0.0,-0.0,-0.0006797024409367537,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.422618,Fula/Tukulur/Lorobo,poorest,-134925,144,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.00031396711056771445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.422618,Mandinka/Jahanka,poorer,-27557,144,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.845236,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001534296330459582,-0.0,-0.0
0.422618,Fula/Tukulur/Lorobo,poorest,-140699,144,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.00031396711056771445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.422618,Mandinka/Jahanka,poorest,-73050,144,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026011112434499485,-0.0,-0.0
0.422618,Mandinka/Jahanka,poorest,-73050,144,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026011112434499485,-0.0,-0.0
0.422618,Mandinka/Jahanka,poorest,-79524,144,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026011112434499485,-0.0,-0.0
0.422618,Mandinka/Jahanka,poorest,-79524,144,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026011112434499485,-0.0,-0.0
0.422618,Mandinka/Jahanka,poorest,-79524,144,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026011112434499485,-0.0,-0.0
0.422618,Mandinka/Jahanka,poorer,-40757,144,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.845236,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001534296330459582,-0.0,-0.0
0.422618,Mandinka/Jahanka,poorer,-40757,144,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.845236,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001534296330459582,-0.0,-0.0
0.422618,Mandinka/Jahanka,poorest,-96162,144,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026011112434499485,-0.0,-0.0
0.422618,Mandinka/Jahanka,poorest,-102115,144,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026011112434499485,-0.0,-0.0
0.422618,Mandinka/Jahanka,poorest,-102115,144,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026011112434499485,-0.0,-0.0
0.422618,Mandinka/Jahanka,poorer,-63675,144,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.845236,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001534296330459582,-0.0,-0.0
0.422618,Mandinka/Jahanka,poorer,-63675,144,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.845236,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001534296330459582,-0.0,-0.0
0.422618,Mandinka/Jahanka,poorer,-63675,144,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.845236,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001534296330459582,-0.0,-0.0
0.422618,Mandinka/Jahanka,poorest,-74071,144,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.422618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026011112434499485,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-119461,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-124266,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-124266,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorer,-13567,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.853862,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00015499544900109314,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-120059,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-120059,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Wollof,poorest,-120059,145,mansakonko - rural,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0005874597131943844,-0.0,-0.0,-0.0,-0.0,-0.0
0.426931,Manjago,poorer,-20637,145,mansakonko - rural,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,0.853862,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.005748952118700889
0.426931,Mandinka/Jahanka,poorest,-141130,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-141130,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-98775,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-98775,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorer,-46643,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.853862,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00015499544900109314,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-115893,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-115893,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-115893,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-115893,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-107268,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-116775,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Wollof,poorest,-116775,145,mansakonko - rural,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0005874597131943844,-0.0,-0.0,-0.0,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-91994,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-91994,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Fula/Tukulur/Lorobo,poorest,-81342,145,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.00031717128111387804,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-102262,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-131150,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorer,-26752,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.853862,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00015499544900109314,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorer,-26752,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.853862,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00015499544900109314,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-83072,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorer,-38784,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.853862,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00015499544900109314,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-108305,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-86066,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-86066,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-82582,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-82582,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-104172,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.426931,Mandinka/Jahanka,poorest,-104172,145,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.426931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026276567119179256,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorer,-48127,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.788758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014317758649899423,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorer,-48127,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.788758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014317758649899423,-0.0,-0.0
0.394379,Fula/Tukulur/Lorobo,poorest,-118195,146,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.00029298807693610933,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.394379,Fula/Tukulur/Lorobo,poorest,-118195,146,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.00029298807693610933,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorer,-53123,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.788758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014317758649899423,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorest,-117480,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024273070505291942,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorest,-117480,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024273070505291942,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorest,-132308,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024273070505291942,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorest,-118006,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024273070505291942,-0.0,-0.0
0.394379,Fula/Tukulur/Lorobo,poorest,-118006,146,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.00029298807693610933,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorest,-109400,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024273070505291942,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorest,-109400,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024273070505291942,-0.0,-0.0
0.394379,Fula/Tukulur/Lorobo,poorest,-109400,146,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.00029298807693610933,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorest,-122271,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024273070505291942,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorer,-66693,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.788758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014317758649899423,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorer,-66693,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.788758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014317758649899423,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorer,-66293,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.788758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014317758649899423,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorer,-66293,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.788758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014317758649899423,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorer,-66293,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.788758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014317758649899423,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorest,-73858,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024273070505291942,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorest,-73858,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024273070505291942,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorest,-90325,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024273070505291942,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorest,-90325,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024273070505291942,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorer,-17684,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.788758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014317758649899423,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorer,-17684,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.788758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014317758649899423,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorer,-17684,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.788758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014317758649899423,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorer,-17684,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.788758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014317758649899423,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorer,-17684,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.788758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014317758649899423,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorer,-17684,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.788758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014317758649899423,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorest,-90462,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024273070505291942,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorest,-90462,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024273070505291942,-0.0,-0.0
0.394379,Non-Gambian,poorer,-70839,146,mansakonko - rural,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.788758,-0.0,-0.0,-0.0003059173183558582,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.394379,Fula/Tukulur/Lorobo,poorer,-70839,146,mansakonko - rural,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.788758,-0.00011003759017731013,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
