sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Kyrgyz,ethnicity_Russian,ethnicity_Uzbek,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
0.3058485906033873,Kyrgyz,richer,-0.02298625921633246,116.0,8.0,1,0,0,0,0,0,1,0,4.0,1.2233943624135493,0.0,6.387134352413896e-05,-0.0
0.3058485906033873,Kyrgyz,richer,-0.02298625921633246,116.0,8.0,1,0,0,0,0,0,1,0,4.0,1.2233943624135493,0.0,6.387134352413896e-05,-0.0
0.313897237724529,Kyrgyz,richest,0.6012664670018799,117.0,8.0,1,0,0,0,0,0,0,1,5.0,1.569486188622645,0.0,0.00013846611711577266,0.0
0.313897237724529,Kyrgyz,poorer,-0.7733809435061961,117.0,8.0,1,0,0,0,1,0,0,0,2.0,0.627794475449058,-0.0,-8.027572917038072e-05,-0.0
0.313897237724529,Kyrgyz,poorer,-0.7733809435061961,117.0,8.0,1,0,0,0,1,0,0,0,2.0,0.627794475449058,-0.0,-8.027572917038072e-05,-0.0
0.313897237724529,Kyrgyz,poorer,-0.7733809435061961,117.0,8.0,1,0,0,0,1,0,0,0,2.0,0.627794475449058,-0.0,-8.027572917038072e-05,-0.0
0.313897237724529,Kyrgyz,richer,0.46746970605975574,117.0,8.0,1,0,0,0,0,0,1,0,4.0,1.255588950898116,0.0,6.555216835372153e-05,-0.0
0.313897237724529,Kyrgyz,richer,0.27191034587852686,117.0,8.0,1,0,0,0,0,0,1,0,4.0,1.255588950898116,0.0,6.555216835372153e-05,-0.0
0.313897237724529,Kyrgyz,richer,0.27191034587852686,117.0,8.0,1,0,0,0,0,0,1,0,4.0,1.255588950898116,0.0,6.555216835372153e-05,-0.0
0.313897237724529,Kyrgyz,poorer,-0.6405335034251748,117.0,8.0,1,0,0,0,1,0,0,0,2.0,0.627794475449058,-0.0,-8.027572917038072e-05,-0.0
0.313897237724529,Kyrgyz,richer,0.13391985292450398,117.0,8.0,1,0,0,0,0,0,1,0,4.0,1.255588950898116,0.0,6.555216835372153e-05,-0.0
0.313897237724529,Kyrgyz,richer,0.26864661465333134,117.0,8.0,1,0,0,0,0,0,1,0,4.0,1.255588950898116,0.0,6.555216835372153e-05,-0.0
0.313897237724529,Kyrgyz,richer,0.10813972411009071,117.0,8.0,1,0,0,0,0,0,1,0,4.0,1.255588950898116,0.0,6.555216835372153e-05,-0.0
0.313897237724529,Kyrgyz,richer,-0.08685437772762811,117.0,8.0,1,0,0,0,0,0,1,0,4.0,1.255588950898116,0.0,6.555216835372153e-05,-0.0
0.313897237724529,Kyrgyz,richer,-0.08685437772762811,117.0,8.0,1,0,0,0,0,0,1,0,4.0,1.255588950898116,0.0,6.555216835372153e-05,-0.0
0.313897237724529,Kyrgyz,poorer,-0.5247526607380236,117.0,8.0,1,0,0,0,1,0,0,0,2.0,0.627794475449058,-0.0,-8.027572917038072e-05,-0.0
0.313897237724529,Kyrgyz,richer,0.10138716055878988,117.0,8.0,1,0,0,0,0,0,1,0,4.0,1.255588950898116,0.0,6.555216835372153e-05,-0.0
0.313897237724529,Kyrgyz,middle,-0.3017402147680568,117.0,8.0,1,0,0,0,0,1,0,0,3.0,0.9416917131735869,0.0,-7.361780408329591e-06,-0.0
0.4750877111506385,Kyrgyz,poorest,-0.9726500387450094,118.0,8.0,1,0,0,1,0,0,0,0,1.0,0.4750877111506385,-0.0,-0.0002318546476815185,-0.0
0.4750877111506385,Kyrgyz,middle,-0.1313065154986583,118.0,8.0,1,0,0,0,0,1,0,0,3.0,1.4252631334519155,0.0,-1.114215413152587e-05,-0.0
0.4750877111506385,Kyrgyz,richer,0.035149688609647456,118.0,8.0,1,0,0,0,0,0,1,0,4.0,1.900350844602554,0.0,9.921409264347045e-05,-0.0
0.4750877111506385,Kyrgyz,richer,0.06781480369008192,118.0,8.0,1,0,0,0,0,0,1,0,4.0,1.900350844602554,0.0,9.921409264347045e-05,-0.0
0.4750877111506385,Kyrgyz,richer,0.14903291963841409,118.0,8.0,1,0,0,0,0,0,1,0,4.0,1.900350844602554,0.0,9.921409264347045e-05,-0.0
0.4750877111506385,Kyrgyz,richer,0.024790942701572227,118.0,8.0,1,0,0,0,0,0,1,0,4.0,1.900350844602554,0.0,9.921409264347045e-05,-0.0
0.4750877111506385,Kyrgyz,richer,0.3770216487933143,118.0,8.0,1,0,0,0,0,0,1,0,4.0,1.900350844602554,0.0,9.921409264347045e-05,-0.0
0.4750877111506385,Kyrgyz,richer,0.3770216487933143,118.0,8.0,1,0,0,0,0,0,1,0,4.0,1.900350844602554,0.0,9.921409264347045e-05,-0.0
0.4750877111506385,Kyrgyz,poorest,-0.9538513913257229,118.0,8.0,1,0,0,1,0,0,0,0,1.0,0.4750877111506385,-0.0,-0.0002318546476815185,-0.0
0.4750877111506385,Kyrgyz,poorer,-0.5318758483820025,118.0,8.0,1,0,0,0,1,0,0,0,2.0,0.950175422301277,-0.0,-0.00012149840090652218,-0.0
0.4750877111506385,Kyrgyz,poorer,-0.5318758483820025,118.0,8.0,1,0,0,0,1,0,0,0,2.0,0.950175422301277,-0.0,-0.00012149840090652218,-0.0
0.4750877111506385,Kyrgyz,richest,0.9558769394341278,118.0,8.0,1,0,0,0,0,0,0,1,5.0,2.3754385557531927,0.0,0.0002095703394184668,0.0
0.4750877111506385,Kyrgyz,poorest,-0.9883729953731155,118.0,8.0,1,0,0,1,0,0,0,0,1.0,0.4750877111506385,-0.0,-0.0002318546476815185,-0.0
0.4750877111506385,Kyrgyz,poorest,-0.9883729953731155,118.0,8.0,1,0,0,1,0,0,0,0,1.0,0.4750877111506385,-0.0,-0.0002318546476815185,-0.0
0.4750877111506385,Kyrgyz,richer,-0.08704046223178091,118.0,8.0,1,0,0,0,0,0,1,0,4.0,1.900350844602554,0.0,9.921409264347045e-05,-0.0
0.4750877111506385,Kyrgyz,richer,-0.08704046223178091,118.0,8.0,1,0,0,0,0,0,1,0,4.0,1.900350844602554,0.0,9.921409264347045e-05,-0.0
0.4750877111506385,Kyrgyz,richer,0.15837969401609125,118.0,8.0,1,0,0,0,0,0,1,0,4.0,1.900350844602554,0.0,9.921409264347045e-05,-0.0
0.4750877111506385,Kyrgyz,richer,0.15837969401609125,118.0,8.0,1,0,0,0,0,0,1,0,4.0,1.900350844602554,0.0,9.921409264347045e-05,-0.0
0.4750877111506385,Kyrgyz,richest,0.5617946707835861,118.0,8.0,1,0,0,0,0,0,0,1,5.0,2.3754385557531927,0.0,0.0002095703394184668,0.0
