sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Bilingual (Guaraní/Spanish),ethnicity_Guaraní speaker,ethnicity_Indigenous,ethnicity_Spanish speaker,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3
0.8544883072798982,Bilingual (Guaraní/Spanish),richer,1.056165786213048,308.0,1.0,1,0,0,0,0,0,0,1,0,4.0,3.417953229119593,0.0,0.0,0.00018697608239918475,-0.0
0.8544883072798982,Bilingual (Guaraní/Spanish),richer,1.056165786213048,308.0,1.0,1,0,0,0,0,0,0,1,0,4.0,3.417953229119593,0.0,0.0,0.00018697608239918475,-0.0
0.8544883072798982,Bilingual (Guaraní/Spanish),richest,1.1133451411643576,308.0,1.0,1,0,0,0,0,0,0,0,1,5.0,4.272441536399491,0.0,0.0,0.0005098219824129437,0.0
0.8544883072798982,Spanish speaker,richer,0.6646950490977349,308.0,1.0,0,0,0,1,0,0,0,1,0,4.0,3.417953229119593,0.0,0.0,0.0,-1.8590058027163312e-05
0.8544883072798982,Bilingual (Guaraní/Spanish),richer,0.7386924123219014,308.0,1.0,1,0,0,0,0,0,0,1,0,4.0,3.417953229119593,0.0,0.0,0.00018697608239918475,-0.0
0.8544883072798982,Bilingual (Guaraní/Spanish),richer,0.7386924123219014,308.0,1.0,1,0,0,0,0,0,0,1,0,4.0,3.417953229119593,0.0,0.0,0.00018697608239918475,-0.0
0.8544883072798982,Spanish speaker,richest,1.2268689158743404,308.0,1.0,0,0,0,1,0,0,0,0,1,5.0,4.272441536399491,0.0,0.0,0.0,0.0005049431481465164
0.8544883072798982,Spanish speaker,richest,1.2268689158743404,308.0,1.0,0,0,0,1,0,0,0,0,1,5.0,4.272441536399491,0.0,0.0,0.0,0.0005049431481465164
0.44080746010470934,Spanish speaker,richer,0.7956201130503089,309.0,1.0,0,0,0,1,0,0,0,1,0,4.0,1.7632298404188373,0.0,0.0,0.0,-9.590109299727106e-06
0.44080746010470934,Spanish speaker,richer,0.7376151438175742,309.0,1.0,0,0,0,1,0,0,0,1,0,4.0,1.7632298404188373,0.0,0.0,0.0,-9.590109299727106e-06
0.44080746010470934,Bilingual (Guaraní/Spanish),richest,1.1556930916266712,309.0,1.0,1,0,0,0,0,0,0,0,1,5.0,2.2040373005235465,0.0,0.0,0.00026300340362572485,0.0
0.44080746010470934,Bilingual (Guaraní/Spanish),richer,0.7826365106226951,309.0,1.0,1,0,0,0,0,0,0,1,0,4.0,1.7632298404188373,0.0,0.0,9.645591552338895e-05,-0.0
0.44080746010470934,Spanish speaker,richer,0.9058508064937174,309.0,1.0,0,0,0,1,0,0,0,1,0,4.0,1.7632298404188373,0.0,0.0,0.0,-9.590109299727106e-06
1.2591931625770592,Spanish speaker,richer,1.0431625251855854,309.0,1.0,0,0,0,1,0,0,0,1,0,4.0,5.036772650308237,0.0,0.0,0.0,-2.7394727066811788e-05
1.2591931625770592,Bilingual (Guaraní/Spanish),richer,0.8180955950964979,309.0,1.0,1,0,0,0,0,0,0,1,0,4.0,5.036772650308237,0.0,0.0,0.0002755321547605183,-0.0
1.2591931625770592,Guaraní speaker,richer,0.7662049515330683,309.0,1.0,0,1,0,0,0,0,0,1,0,4.0,5.036772650308237,0.0,0.0007448344453142854,0.0,-0.0
1.2591931625770592,Guaraní speaker,richer,0.7662049515330683,309.0,1.0,0,1,0,0,0,0,0,1,0,4.0,5.036772650308237,0.0,0.0007448344453142854,0.0,-0.0
1.2591931625770592,Bilingual (Guaraní/Spanish),richest,1.2618392955951148,309.0,1.0,1,0,0,0,0,0,0,0,1,5.0,6.295965812885296,0.0,0.0,0.0007512851245787464,0.0
1.2591931625770592,Spanish speaker,richest,1.0711113384797453,309.0,1.0,0,0,0,1,0,0,0,0,1,5.0,6.295965812885296,0.0,0.0,0.0,0.0007440955648184868
