sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Creole,ethnicity_Hindustani,ethnicity_Indigenous/Amerindian,ethnicity_Javanese,ethnicity_Maroon,ethnicity_Mixed Ethnicity,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
1.9443219989266625,Creole,middle,0.46276913775145906,7.0,1.0,1,0,0,0,0,0,0,0,1,0,0,3.0,5.832965996779987,0.0,0.0,-0.0004966558575819646,-0.0,-0.0,-0.0
1.9443219989266625,Creole,middle,0.46276913775145906,7.0,1.0,1,0,0,0,0,0,0,0,1,0,0,3.0,5.832965996779987,0.0,0.0,-0.0004966558575819646,-0.0,-0.0,-0.0
1.9443219989266625,Creole,middle,0.46276913775145906,7.0,1.0,1,0,0,0,0,0,0,0,1,0,0,3.0,5.832965996779987,0.0,0.0,-0.0004966558575819646,-0.0,-0.0,-0.0
1.9443219989266625,Creole,middle,0.46276913775145906,7.0,1.0,1,0,0,0,0,0,0,0,1,0,0,3.0,5.832965996779987,0.0,0.0,-0.0004966558575819646,-0.0,-0.0,-0.0
1.9443219989266625,Javanese,richer,0.7775003938534738,7.0,1.0,0,0,0,1,0,0,0,0,0,1,0,4.0,7.77728799570665,0.0,0.0,0.0,0.0,0.0011941007482776681,0.0
1.9443219989266625,Javanese,richer,0.7775003938534738,7.0,1.0,0,0,0,1,0,0,0,0,0,1,0,4.0,7.77728799570665,0.0,0.0,0.0,0.0,0.0011941007482776681,0.0
1.9443219989266625,Mixed Ethnicity,richest,0.9285010025732668,7.0,1.0,0,0,0,0,0,1,0,0,0,0,1,5.0,9.721609994633312,0.0,0.0,0.0,0.0,0.0,0.003392553522143012
1.9443219989266625,Mixed Ethnicity,richest,0.9285010025732668,7.0,1.0,0,0,0,0,0,1,0,0,0,0,1,5.0,9.721609994633312,0.0,0.0,0.0,0.0,0.0,0.003392553522143012
1.9443219989266625,Javanese,richer,0.5468273427870592,7.0,1.0,0,0,0,1,0,0,0,0,0,1,0,4.0,7.77728799570665,0.0,0.0,0.0,0.0,0.0011941007482776681,0.0
0.4075598821211612,Javanese,middle,0.4108745827974511,8.0,1.0,0,0,0,1,0,0,0,0,1,0,0,3.0,1.2226796463634835,0.0,0.0,-0.0,-0.0,-0.00019215458060156302,-0.0
0.4075598821211612,Mixed Ethnicity,richest,0.9986366343669839,8.0,1.0,0,0,0,0,0,1,0,0,0,0,1,5.0,2.037799410605806,0.0,0.0,0.0,0.0,0.0,0.0007111315483431346
0.4075598821211612,Javanese,middle,0.3639917007546316,8.0,1.0,0,0,0,1,0,0,0,0,1,0,0,3.0,1.2226796463634835,0.0,0.0,-0.0,-0.0,-0.00019215458060156302,-0.0
0.3809494430823225,Hindustani,middle,0.4888788815709725,9.0,1.0,0,1,0,0,0,0,0,0,1,0,0,3.0,1.1428483292469673,0.0,0.0,-0.0,-8.26792227926412e-05,-0.0,-0.0
0.3809494430823225,Hindustani,richest,0.8949904532419514,9.0,1.0,0,1,0,0,0,0,0,0,0,0,1,5.0,1.9047472154116125,0.0,0.0,0.0,0.00030246410147553415,0.0,0.0
0.3809494430823225,Hindustani,richer,0.5504041027864249,9.0,1.0,0,1,0,0,0,0,0,0,0,1,0,4.0,1.52379777232929,0.0,0.0,0.0,0.00010989243934144648,0.0,0.0
0.3809494430823225,Javanese,richer,0.5744080859236034,9.0,1.0,0,0,0,1,0,0,0,0,0,1,0,4.0,1.52379777232929,0.0,0.0,0.0,0.0,0.00023395919775205928,0.0
0.3809494430823225,Javanese,richer,0.5744080859236034,9.0,1.0,0,0,0,1,0,0,0,0,0,1,0,4.0,1.52379777232929,0.0,0.0,0.0,0.0,0.00023395919775205928,0.0
0.3809494430823225,Javanese,richer,0.5744080859236034,9.0,1.0,0,0,0,1,0,0,0,0,0,1,0,4.0,1.52379777232929,0.0,0.0,0.0,0.0,0.00023395919775205928,0.0
0.3809494430823225,Creole,middle,0.4360015337486251,9.0,1.0,1,0,0,0,0,0,0,0,1,0,0,3.0,1.1428483292469673,0.0,0.0,-9.730938211565186e-05,-0.0,-0.0,-0.0
0.3809494430823225,Creole,middle,0.4360015337486251,9.0,1.0,1,0,0,0,0,0,0,0,1,0,0,3.0,1.1428483292469673,0.0,0.0,-9.730938211565186e-05,-0.0,-0.0,-0.0
0.3809494430823225,Creole,middle,0.4360015337486251,9.0,1.0,1,0,0,0,0,0,0,0,1,0,0,3.0,1.1428483292469673,0.0,0.0,-9.730938211565186e-05,-0.0,-0.0,-0.0
0.3809494430823225,Creole,middle,0.4684543980197939,9.0,1.0,1,0,0,0,0,0,0,0,1,0,0,3.0,1.1428483292469673,0.0,0.0,-9.730938211565186e-05,-0.0,-0.0,-0.0
0.3809494430823225,Mixed Ethnicity,richest,0.9573918415406169,9.0,1.0,0,0,0,0,0,1,0,0,0,0,1,5.0,1.9047472154116125,0.0,0.0,0.0,0.0,0.0,0.0006647002788636859
3.5496151472696504,Javanese,richer,0.5619321511070784,9.0,1.0,0,0,0,1,0,0,0,0,0,1,0,4.0,14.198460589078602,0.0,0.0,0.0,0.0,0.0021799877313491787,0.0
3.5496151472696504,Creole,richest,0.7911783000864696,9.0,1.0,1,0,0,0,0,0,0,0,0,0,1,5.0,17.74807573634825,0.0,0.0,0.0051391430288948775,0.0,0.0,0.0
0.4477613670922961,Javanese,richest,0.7962963842591058,10.0,1.0,0,0,0,1,0,0,0,0,0,0,1,5.0,2.2388068354614803,0.0,0.0,0.0,0.0,0.000761091768981962,0.0
0.4477613670922961,Javanese,middle,0.4792389724812509,10.0,1.0,0,0,0,1,0,0,0,0,1,0,0,3.0,1.3432841012768884,0.0,0.0,-0.0,-0.0,-0.00021110860385817977,-0.0
0.4477613670922961,Javanese,richer,0.6108133398276696,10.0,1.0,0,0,0,1,0,0,0,0,0,1,0,4.0,1.7910454683691843,0.0,0.0,0.0,0.0,0.00027499158256189107,0.0
0.4477613670922961,Hindustani,middle,0.37004250947237793,10.0,1.0,0,1,0,0,0,0,0,0,1,0,0,3.0,1.3432841012768884,0.0,0.0,-0.0,-9.717972423905466e-05,-0.0,-0.0
0.4477613670922961,Hindustani,richest,1.0416679728294524,10.0,1.0,0,1,0,0,0,0,0,0,0,0,1,5.0,2.2388068354614803,0.0,0.0,0.0,0.00035551105804809273,0.0,0.0
0.4477613670922961,Mixed Ethnicity,middle,0.46536725195050754,10.0,1.0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.3432841012768884,0.0,0.0,-0.0,-0.0,-0.0,-0.00028890054732552727
0.4477613670922961,Javanese,middle,0.4615715932775293,10.0,1.0,0,0,0,1,0,0,0,0,1,0,0,3.0,1.3432841012768884,0.0,0.0,-0.0,-0.0,-0.00021110860385817977,-0.0
2.6350459384068063,Hindustani,richest,0.9546546761441186,10.0,1.0,0,1,0,0,0,0,0,0,0,0,1,5.0,13.175229692034032,0.0,0.0,0.0,0.00209215899007034,0.0,0.0
2.6350459384068063,Hindustani,poorer,-0.12671222427594675,10.0,1.0,0,1,0,0,0,0,0,1,0,0,0,2.0,5.270091876813613,0.0,0.0,-0.0,-0.0019039238396059827,-0.0,-0.0
2.6350459384068063,Hindustani,poorer,-0.12671222427594675,10.0,1.0,0,1,0,0,0,0,0,1,0,0,0,2.0,5.270091876813613,0.0,0.0,-0.0,-0.0019039238396059827,-0.0,-0.0
2.6350459384068063,Hindustani,richest,0.9028734415855199,10.0,1.0,0,1,0,0,0,0,0,0,0,0,1,5.0,13.175229692034032,0.0,0.0,0.0,0.00209215899007034,0.0,0.0
2.6350459384068063,Hindustani,richest,0.9028734415855199,10.0,1.0,0,1,0,0,0,0,0,0,0,0,1,5.0,13.175229692034032,0.0,0.0,0.0,0.00209215899007034,0.0,0.0
2.6350459384068063,Hindustani,richest,0.9028734415855199,10.0,1.0,0,1,0,0,0,0,0,0,0,0,1,5.0,13.175229692034032,0.0,0.0,0.0,0.00209215899007034,0.0,0.0
2.6350459384068063,Javanese,poorer,-0.034087803972459974,10.0,1.0,0,0,0,1,0,0,0,1,0,0,0,2.0,5.270091876813613,0.0,0.0,-0.0,-0.0,-0.004103027474153512,-0.0
2.6350459384068063,Javanese,richest,0.9036549086126804,10.0,1.0,0,0,0,1,0,0,0,0,0,0,1,5.0,13.175229692034032,0.0,0.0,0.0,0.0,0.004478974565479603,0.0
2.6350459384068063,Javanese,richest,0.9036549086126804,10.0,1.0,0,0,0,1,0,0,0,0,0,0,1,5.0,13.175229692034032,0.0,0.0,0.0,0.0,0.004478974565479603,0.0
