sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Diola,ethnicity_Mandinka,ethnicity_Poular,ethnicity_Serer,ethnicity_Soninke,ethnicity_Wolof,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
1.116849,Wolof,poorer,-2077,74,5,0,0,0,0,0,1,0,1,0,0,0,2.0,2.233698,-0.0,-0.0,-0.0,-0.0,-0.00024922282377596975,-0.0
1.116849,Wolof,poorer,-2077,74,5,0,0,0,0,0,1,0,1,0,0,0,2.0,2.233698,-0.0,-0.0,-0.0,-0.0,-0.00024922282377596975,-0.0
1.116849,Wolof,poorer,-2077,74,5,0,0,0,0,0,1,0,1,0,0,0,2.0,2.233698,-0.0,-0.0,-0.0,-0.0,-0.00024922282377596975,-0.0
1.116849,Wolof,poorer,-2077,74,5,0,0,0,0,0,1,0,1,0,0,0,2.0,2.233698,-0.0,-0.0,-0.0,-0.0,-0.00024922282377596975,-0.0
1.116849,Wolof,richer,79778,74,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.467396,0.0,0.0,0.0,0.0,9.328590614639763e-05,0.0
1.116849,Wolof,middle,33356,74,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.3505469999999997,0.0,0.0,-0.0,-0.0,-7.796845881478606e-05,-0.0
1.116849,Wolof,middle,25163,74,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.3505469999999997,0.0,0.0,-0.0,-0.0,-7.796845881478606e-05,-0.0
1.116849,Wolof,middle,25163,74,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.3505469999999997,0.0,0.0,-0.0,-0.0,-7.796845881478606e-05,-0.0
1.116849,Wolof,middle,25163,74,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.3505469999999997,0.0,0.0,-0.0,-0.0,-7.796845881478606e-05,-0.0
1.116849,Wolof,middle,25163,74,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.3505469999999997,0.0,0.0,-0.0,-0.0,-7.796845881478606e-05,-0.0
1.116849,Wolof,middle,25163,74,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.3505469999999997,0.0,0.0,-0.0,-0.0,-7.796845881478606e-05,-0.0
1.116849,Wolof,middle,25163,74,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.3505469999999997,0.0,0.0,-0.0,-0.0,-7.796845881478606e-05,-0.0
1.116849,Wolof,middle,25163,74,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.3505469999999997,0.0,0.0,-0.0,-0.0,-7.796845881478606e-05,-0.0
1.116849,Wolof,middle,25163,74,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.3505469999999997,0.0,0.0,-0.0,-0.0,-7.796845881478606e-05,-0.0
1.116849,Wolof,middle,25163,74,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.3505469999999997,0.0,0.0,-0.0,-0.0,-7.796845881478606e-05,-0.0
1.116849,Serer,poorer,-19441,74,5,0,0,0,1,0,0,0,1,0,0,0,2.0,2.233698,-0.0,-0.0,-0.0005272566496261438,-0.0,-0.0,-0.0
1.116849,Serer,poorer,-19441,74,5,0,0,0,1,0,0,0,1,0,0,0,2.0,2.233698,-0.0,-0.0,-0.0005272566496261438,-0.0,-0.0,-0.0
1.116849,Wolof,richest,185068,74,5,0,0,0,0,0,1,0,0,0,0,1,5.0,5.584245,0.0,0.0,0.0,0.0,0.00026454027110758133,0.0
1.116849,Wolof,richest,185068,74,5,0,0,0,0,0,1,0,0,0,0,1,5.0,5.584245,0.0,0.0,0.0,0.0,0.00026454027110758133,0.0
0.772973,Wolof,richest,144101,75,5,0,0,0,0,0,1,0,0,0,0,1,5.0,3.864865,0.0,0.0,0.0,0.0,0.00018308874966879184,0.0
0.772973,Wolof,richest,144101,75,5,0,0,0,0,0,1,0,0,0,0,1,5.0,3.864865,0.0,0.0,0.0,0.0,0.00018308874966879184,0.0
0.772973,Wolof,richest,144101,75,5,0,0,0,0,0,1,0,0,0,0,1,5.0,3.864865,0.0,0.0,0.0,0.0,0.00018308874966879184,0.0
0.772973,Wolof,richer,69307,75,5,0,0,0,0,0,1,0,0,0,1,0,4.0,3.091892,0.0,0.0,0.0,0.0,6.456332658371851e-05,0.0
0.772973,Wolof,richer,69307,75,5,0,0,0,0,0,1,0,0,0,1,0,4.0,3.091892,0.0,0.0,0.0,0.0,6.456332658371851e-05,0.0
0.772973,Wolof,richer,106972,75,5,0,0,0,0,0,1,0,0,0,1,0,4.0,3.091892,0.0,0.0,0.0,0.0,6.456332658371851e-05,0.0
0.772973,Serer,richest,146004,75,5,0,0,0,1,0,0,0,0,0,0,1,5.0,3.864865,0.0,0.0,0.0005636356930220739,0.0,0.0,0.0
0.772973,Poular,richest,121104,75,5,0,0,1,0,0,0,0,0,0,0,1,5.0,3.864865,0.0,0.000336926181680679,0.0,0.0,0.0,0.0
0.772973,Poular,richer,71444,75,5,0,0,1,0,0,0,0,0,0,1,0,4.0,3.091892,0.0,0.00018528452174301413,0.0,0.0,0.0,0.0
0.772973,Wolof,richest,126314,75,5,0,0,0,0,0,1,0,0,0,0,1,5.0,3.864865,0.0,0.0,0.0,0.0,0.00018308874966879184,0.0
0.772973,Wolof,richest,126314,75,5,0,0,0,0,0,1,0,0,0,0,1,5.0,3.864865,0.0,0.0,0.0,0.0,0.00018308874966879184,0.0
0.772973,Wolof,middle,54774,75,5,0,0,0,0,0,1,0,0,1,0,0,3.0,2.318919,0.0,0.0,-0.0,-0.0,-5.396209650135481e-05,-0.0
0.772973,Wolof,richer,103545,75,5,0,0,0,0,0,1,0,0,0,1,0,4.0,3.091892,0.0,0.0,0.0,0.0,6.456332658371851e-05,0.0
0.772973,Wolof,richer,103545,75,5,0,0,0,0,0,1,0,0,0,1,0,4.0,3.091892,0.0,0.0,0.0,0.0,6.456332658371851e-05,0.0
0.772973,Wolof,richer,103545,75,5,0,0,0,0,0,1,0,0,0,1,0,4.0,3.091892,0.0,0.0,0.0,0.0,6.456332658371851e-05,0.0
0.772973,Wolof,richer,103545,75,5,0,0,0,0,0,1,0,0,0,1,0,4.0,3.091892,0.0,0.0,0.0,0.0,6.456332658371851e-05,0.0
0.772973,Wolof,richer,103545,75,5,0,0,0,0,0,1,0,0,0,1,0,4.0,3.091892,0.0,0.0,0.0,0.0,6.456332658371851e-05,0.0
0.772973,Wolof,richer,103545,75,5,0,0,0,0,0,1,0,0,0,1,0,4.0,3.091892,0.0,0.0,0.0,0.0,6.456332658371851e-05,0.0
0.772973,Wolof,richer,89640,75,5,0,0,0,0,0,1,0,0,0,1,0,4.0,3.091892,0.0,0.0,0.0,0.0,6.456332658371851e-05,0.0
0.772973,Wolof,richer,89640,75,5,0,0,0,0,0,1,0,0,0,1,0,4.0,3.091892,0.0,0.0,0.0,0.0,6.456332658371851e-05,0.0
0.772973,Wolof,richer,89640,75,5,0,0,0,0,0,1,0,0,0,1,0,4.0,3.091892,0.0,0.0,0.0,0.0,6.456332658371851e-05,0.0
0.772973,Wolof,richer,89640,75,5,0,0,0,0,0,1,0,0,0,1,0,4.0,3.091892,0.0,0.0,0.0,0.0,6.456332658371851e-05,0.0
0.772973,Poular,richer,92152,75,5,0,0,1,0,0,0,0,0,0,1,0,4.0,3.091892,0.0,0.00018528452174301413,0.0,0.0,0.0,0.0
0.772973,Wolof,richer,95522,75,5,0,0,0,0,0,1,0,0,0,1,0,4.0,3.091892,0.0,0.0,0.0,0.0,6.456332658371851e-05,0.0
0.772973,Wolof,richest,181689,75,5,0,0,0,0,0,1,0,0,0,0,1,5.0,3.864865,0.0,0.0,0.0,0.0,0.00018308874966879184,0.0
0.772973,Wolof,poorer,-9256,75,5,0,0,0,0,0,1,0,1,0,0,0,2.0,1.545946,-0.0,-0.0,-0.0,-0.0,-0.0001724875195864281,-0.0
1.011192,Poular,richest,151168,76,5,0,0,1,0,0,0,0,0,0,0,1,5.0,5.055960000000001,0.0,0.00044076191471894774,0.0,0.0,0.0,0.0
1.011192,Serer,richest,151168,76,5,0,0,0,1,0,0,0,0,0,0,1,5.0,5.055960000000001,0.0,0.0,0.0007373399894930055,0.0,0.0,0.0
1.011192,Mandinka,richest,151168,76,5,0,1,0,0,0,0,0,0,0,0,1,5.0,5.055960000000001,0.0030243807973926833,0.0,0.0,0.0,0.0,0.0
1.011192,Mandinka,richest,151168,76,5,0,1,0,0,0,0,0,0,0,0,1,5.0,5.055960000000001,0.0030243807973926833,0.0,0.0,0.0,0.0,0.0
1.011192,Wolof,richest,151168,76,5,0,0,0,0,0,1,0,0,0,0,1,5.0,5.055960000000001,0.0,0.0,0.0,0.0,0.00023951403083301092,0.0
1.011192,Wolof,richest,151168,76,5,0,0,0,0,0,1,0,0,0,0,1,5.0,5.055960000000001,0.0,0.0,0.0,0.0,0.00023951403083301092,0.0
1.011192,Poular,poorest,-100508,76,5,0,0,1,0,0,0,1,0,0,0,0,1.0,1.011192,-0.0,-0.00035273971287056545,-0.0,-0.0,-0.0,-0.0
1.011192,Poular,poorest,-100508,76,5,0,0,1,0,0,0,1,0,0,0,0,1.0,1.011192,-0.0,-0.00035273971287056545,-0.0,-0.0,-0.0,-0.0
1.011192,Poular,poorest,-100508,76,5,0,0,1,0,0,0,1,0,0,0,0,1.0,1.011192,-0.0,-0.00035273971287056545,-0.0,-0.0,-0.0,-0.0
1.011192,Serer,richer,83242,76,5,0,0,0,1,0,0,0,0,0,1,0,4.0,4.044768,0.0,0.0,0.0003324344215442398,0.0,0.0,0.0
1.011192,Wolof,richer,83242,76,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.044768,0.0,0.0,0.0,0.0,8.446080178071355e-05,0.0
1.011192,Wolof,middle,44392,76,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.033576,0.0,0.0,-0.0,-0.0,-7.059242727158384e-05,-0.0
1.011192,Poular,middle,44392,76,5,0,0,1,0,0,0,0,0,1,0,0,3.0,3.033576,0.0,4.401110092419111e-05,-0.0,-0.0,-0.0,-0.0
1.011192,Wolof,middle,44392,76,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.033576,0.0,0.0,-0.0,-0.0,-7.059242727158384e-05,-0.0
1.011192,Poular,middle,22308,76,5,0,0,1,0,0,0,0,0,1,0,0,3.0,3.033576,0.0,4.401110092419111e-05,-0.0,-0.0,-0.0,-0.0
1.011192,Poular,middle,22308,76,5,0,0,1,0,0,0,0,0,1,0,0,3.0,3.033576,0.0,4.401110092419111e-05,-0.0,-0.0,-0.0,-0.0
1.011192,Serer,richest,151411,76,5,0,0,0,1,0,0,0,0,0,0,1,5.0,5.055960000000001,0.0,0.0,0.0007373399894930055,0.0,0.0,0.0
1.011192,Serer,richest,151411,76,5,0,0,0,1,0,0,0,0,0,0,1,5.0,5.055960000000001,0.0,0.0,0.0007373399894930055,0.0,0.0,0.0
1.011192,Serer,richest,151411,76,5,0,0,0,1,0,0,0,0,0,0,1,5.0,5.055960000000001,0.0,0.0,0.0007373399894930055,0.0,0.0,0.0
1.011192,Wolof,richest,151411,76,5,0,0,0,0,0,1,0,0,0,0,1,5.0,5.055960000000001,0.0,0.0,0.0,0.0,0.00023951403083301092,0.0
1.011192,Wolof,richest,151411,76,5,0,0,0,0,0,1,0,0,0,0,1,5.0,5.055960000000001,0.0,0.0,0.0,0.0,0.00023951403083301092,0.0
1.011192,Serer,richest,151411,76,5,0,0,0,1,0,0,0,0,0,0,1,5.0,5.055960000000001,0.0,0.0,0.0007373399894930055,0.0,0.0,0.0
1.011192,Poular,richest,151411,76,5,0,0,1,0,0,0,0,0,0,0,1,5.0,5.055960000000001,0.0,0.00044076191471894774,0.0,0.0,0.0,0.0
1.011192,Wolof,middle,53201,76,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.033576,0.0,0.0,-0.0,-0.0,-7.059242727158384e-05,-0.0
1.011192,Poular,middle,53201,76,5,0,0,1,0,0,0,0,0,1,0,0,3.0,3.033576,0.0,4.401110092419111e-05,-0.0,-0.0,-0.0,-0.0
1.011192,Wolof,middle,53201,76,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.033576,0.0,0.0,-0.0,-0.0,-7.059242727158384e-05,-0.0
1.011192,Poular,middle,53201,76,5,0,0,1,0,0,0,0,0,1,0,0,3.0,3.033576,0.0,4.401110092419111e-05,-0.0,-0.0,-0.0,-0.0
1.011192,Poular,middle,33022,76,5,0,0,1,0,0,0,0,0,1,0,0,3.0,3.033576,0.0,4.401110092419111e-05,-0.0,-0.0,-0.0,-0.0
1.011192,Serer,richer,99088,76,5,0,0,0,1,0,0,0,0,0,1,0,4.0,4.044768,0.0,0.0,0.0003324344215442398,0.0,0.0,0.0
1.011192,Mandinka,richer,101704,76,5,0,1,0,0,0,0,0,0,0,1,0,4.0,4.044768,0.0016690691860966839,0.0,0.0,0.0,0.0,0.0
1.011192,Poular,richest,172173,76,5,0,0,1,0,0,0,0,0,0,0,1,5.0,5.055960000000001,0.0,0.00044076191471894774,0.0,0.0,0.0,0.0
1.011192,Wolof,richest,172173,76,5,0,0,0,0,0,1,0,0,0,0,1,5.0,5.055960000000001,0.0,0.0,0.0,0.0,0.00023951403083301092,0.0
1.011192,Poular,richest,172173,76,5,0,0,1,0,0,0,0,0,0,0,1,5.0,5.055960000000001,0.0,0.00044076191471894774,0.0,0.0,0.0,0.0
1.011192,Wolof,richer,102544,76,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.044768,0.0,0.0,0.0,0.0,8.446080178071355e-05,0.0
1.011192,Wolof,richer,113368,76,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.044768,0.0,0.0,0.0,0.0,8.446080178071355e-05,0.0
1.011192,Wolof,richest,132069,76,5,0,0,0,0,0,1,0,0,0,0,1,5.0,5.055960000000001,0.0,0.0,0.0,0.0,0.00023951403083301092,0.0
1.011192,Poular,middle,30261,76,5,0,0,1,0,0,0,0,0,1,0,0,3.0,3.033576,0.0,4.401110092419111e-05,-0.0,-0.0,-0.0,-0.0
1.011192,Wolof,richer,71648,76,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.044768,0.0,0.0,0.0,0.0,8.446080178071355e-05,0.0
1.011192,Poular,richest,170316,76,5,0,0,1,0,0,0,0,0,0,0,1,5.0,5.055960000000001,0.0,0.00044076191471894774,0.0,0.0,0.0,0.0
1.011192,Serer,richest,170316,76,5,0,0,0,1,0,0,0,0,0,0,1,5.0,5.055960000000001,0.0,0.0,0.0007373399894930055,0.0,0.0,0.0
1.010819,Wolof,richest,154475,77,5,0,0,0,0,0,1,0,0,0,0,1,5.0,5.054094999999999,0.0,0.0,0.0,0.0,0.00023942568091182804,0.0
1.010819,Wolof,richest,154475,77,5,0,0,0,0,0,1,0,0,0,0,1,5.0,5.054094999999999,0.0,0.0,0.0,0.0,0.00023942568091182804,0.0
1.010819,Wolof,middle,26725,77,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.032457,0.0,0.0,-0.0,-0.0,-7.056638773075252e-05,-0.0
1.010819,Wolof,middle,26725,77,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.032457,0.0,0.0,-0.0,-0.0,-7.056638773075252e-05,-0.0
1.010819,Wolof,middle,36835,77,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.032457,0.0,0.0,-0.0,-0.0,-7.056638773075252e-05,-0.0
1.010819,Poular,middle,36835,77,5,0,0,1,0,0,0,0,0,1,0,0,3.0,3.032457,0.0,4.39948664794519e-05,-0.0,-0.0,-0.0,-0.0
1.010819,Serer,richest,129063,77,5,0,0,0,1,0,0,0,0,0,0,1,5.0,5.054094999999999,0.0,0.0,0.0007370680057193197,0.0,0.0,0.0
1.010819,Wolof,richest,129063,77,5,0,0,0,0,0,1,0,0,0,0,1,5.0,5.054094999999999,0.0,0.0,0.0,0.0,0.00023942568091182804,0.0
1.010819,Serer,richer,103606,77,5,0,0,0,1,0,0,0,0,0,1,0,4.0,4.043276,0.0,0.0,0.00033231179593086853,0.0,0.0,0.0
1.010819,Wolof,richer,103606,77,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.043276,0.0,0.0,0.0,0.0,8.442964659053777e-05,0.0
1.010819,Wolof,richer,108457,77,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.043276,0.0,0.0,0.0,0.0,8.442964659053777e-05,0.0
1.010819,Serer,richer,108457,77,5,0,0,0,1,0,0,0,0,0,1,0,4.0,4.043276,0.0,0.0,0.00033231179593086853,0.0,0.0,0.0
1.010819,Poular,richer,69223,77,5,0,0,1,0,0,0,0,0,0,1,0,4.0,4.043276,0.0,0.00024229709832523488,0.0,0.0,0.0,0.0
1.010819,Wolof,richer,69223,77,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.043276,0.0,0.0,0.0,0.0,8.442964659053777e-05,0.0
1.010819,Poular,richer,69223,77,5,0,0,1,0,0,0,0,0,0,1,0,4.0,4.043276,0.0,0.00024229709832523488,0.0,0.0,0.0,0.0
1.010819,Poular,poorest,-122053,77,5,0,0,1,0,0,0,1,0,0,0,0,1.0,1.010819,-0.0,-0.00035260959721211406,-0.0,-0.0,-0.0,-0.0
1.010819,Poular,richer,112518,77,5,0,0,1,0,0,0,0,0,0,1,0,4.0,4.043276,0.0,0.00024229709832523488,0.0,0.0,0.0,0.0
1.010819,Poular,richer,112518,77,5,0,0,1,0,0,0,0,0,0,1,0,4.0,4.043276,0.0,0.00024229709832523488,0.0,0.0,0.0,0.0
1.010819,Poular,richer,112518,77,5,0,0,1,0,0,0,0,0,0,1,0,4.0,4.043276,0.0,0.00024229709832523488,0.0,0.0,0.0,0.0
1.010819,Wolof,richer,80474,77,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.043276,0.0,0.0,0.0,0.0,8.442964659053777e-05,0.0
1.010819,Wolof,richer,80474,77,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.043276,0.0,0.0,0.0,0.0,8.442964659053777e-05,0.0
1.010819,Wolof,richer,80474,77,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.043276,0.0,0.0,0.0,0.0,8.442964659053777e-05,0.0
1.010819,Serer,richer,114652,77,5,0,0,0,1,0,0,0,0,0,1,0,4.0,4.043276,0.0,0.0,0.00033231179593086853,0.0,0.0,0.0
1.010819,Poular,richer,114652,77,5,0,0,1,0,0,0,0,0,0,1,0,4.0,4.043276,0.0,0.00024229709832523488,0.0,0.0,0.0,0.0
1.010819,Wolof,richest,150971,77,5,0,0,0,0,0,1,0,0,0,0,1,5.0,5.054094999999999,0.0,0.0,0.0,0.0,0.00023942568091182804,0.0
1.010819,Poular,richer,99665,77,5,0,0,1,0,0,0,0,0,0,1,0,4.0,4.043276,0.0,0.00024229709832523488,0.0,0.0,0.0,0.0
1.010819,Wolof,middle,56305,77,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.032457,0.0,0.0,-0.0,-0.0,-7.056638773075252e-05,-0.0
1.010819,Wolof,middle,40139,77,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.032457,0.0,0.0,-0.0,-0.0,-7.056638773075252e-05,-0.0
1.010819,Wolof,middle,40139,77,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.032457,0.0,0.0,-0.0,-0.0,-7.056638773075252e-05,-0.0
1.010819,Wolof,richer,96960,77,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.043276,0.0,0.0,0.0,0.0,8.442964659053777e-05,0.0
1.010819,Poular,middle,29381,77,5,0,0,1,0,0,0,0,0,1,0,0,3.0,3.032457,0.0,4.39948664794519e-05,-0.0,-0.0,-0.0,-0.0
1.010819,Wolof,richest,142442,77,5,0,0,0,0,0,1,0,0,0,0,1,5.0,5.054094999999999,0.0,0.0,0.0,0.0,0.00023942568091182804,0.0
1.062064,Wolof,middle,3989,78,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.1861919999999997,0.0,0.0,-0.0,-0.0,-7.414385762324801e-05,-0.0
1.062064,Wolof,middle,3989,78,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.1861919999999997,0.0,0.0,-0.0,-0.0,-7.414385762324801e-05,-0.0
1.062064,Wolof,middle,24950,78,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.1861919999999997,0.0,0.0,-0.0,-0.0,-7.414385762324801e-05,-0.0
1.062064,Wolof,richer,77255,78,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.248256,0.0,0.0,0.0,0.0,8.870993538559613e-05,0.0
1.062064,Wolof,richer,77255,78,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.248256,0.0,0.0,0.0,0.0,8.870993538559613e-05,0.0
1.062064,Wolof,richer,100179,78,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.248256,0.0,0.0,0.0,0.0,8.870993538559613e-05,0.0
1.062064,Wolof,richer,100179,78,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.248256,0.0,0.0,0.0,0.0,8.870993538559613e-05,0.0
1.062064,Serer,richer,100179,78,5,0,0,0,1,0,0,0,0,0,1,0,4.0,4.248256,0.0,0.0,0.0003491588456820875,0.0,0.0,0.0
1.062064,Wolof,richer,85535,78,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.248256,0.0,0.0,0.0,0.0,8.870993538559613e-05,0.0
1.062064,Wolof,richer,85535,78,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.248256,0.0,0.0,0.0,0.0,8.870993538559613e-05,0.0
1.062064,Wolof,richer,85535,78,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.248256,0.0,0.0,0.0,0.0,8.870993538559613e-05,0.0
1.062064,Wolof,richer,85535,78,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.248256,0.0,0.0,0.0,0.0,8.870993538559613e-05,0.0
1.062064,Wolof,middle,12020,78,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.1861919999999997,0.0,0.0,-0.0,-0.0,-7.414385762324801e-05,-0.0
1.062064,Wolof,richer,69065,78,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.248256,0.0,0.0,0.0,0.0,8.870993538559613e-05,0.0
1.062064,Wolof,richer,69065,78,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.248256,0.0,0.0,0.0,0.0,8.870993538559613e-05,0.0
1.062064,Poular,richer,69065,78,5,0,0,1,0,0,0,0,0,0,1,0,4.0,4.248256,0.0,0.00025458071666212474,0.0,0.0,0.0,0.0
1.062064,Poular,richer,95771,78,5,0,0,1,0,0,0,0,0,0,1,0,4.0,4.248256,0.0,0.00025458071666212474,0.0,0.0,0.0,0.0
1.062064,Poular,richer,95771,78,5,0,0,1,0,0,0,0,0,0,1,0,4.0,4.248256,0.0,0.00025458071666212474,0.0,0.0,0.0,0.0
1.062064,Wolof,richer,73185,78,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.248256,0.0,0.0,0.0,0.0,8.870993538559613e-05,0.0
1.062064,Wolof,richer,80295,78,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.248256,0.0,0.0,0.0,0.0,8.870993538559613e-05,0.0
1.062064,Serer,middle,35290,78,5,0,0,0,1,0,0,0,0,1,0,0,3.0,3.1861919999999997,0.0,0.0,-7.611709312868036e-05,-0.0,-0.0,-0.0
1.062064,Wolof,middle,35290,78,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.1861919999999997,0.0,0.0,-0.0,-0.0,-7.414385762324801e-05,-0.0
1.062064,Wolof,middle,35290,78,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.1861919999999997,0.0,0.0,-0.0,-0.0,-7.414385762324801e-05,-0.0
1.062064,Poular,middle,35290,78,5,0,0,1,0,0,0,0,0,1,0,0,3.0,3.1861919999999997,0.0,4.62252528619195e-05,-0.0,-0.0,-0.0,-0.0
1.062064,Wolof,richer,91519,78,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.248256,0.0,0.0,0.0,0.0,8.870993538559613e-05,0.0
1.062064,Wolof,richer,91519,78,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.248256,0.0,0.0,0.0,0.0,8.870993538559613e-05,0.0
1.062064,Wolof,middle,57181,78,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.1861919999999997,0.0,0.0,-0.0,-0.0,-7.414385762324801e-05,-0.0
1.062064,Wolof,middle,57181,78,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.1861919999999997,0.0,0.0,-0.0,-0.0,-7.414385762324801e-05,-0.0
1.062064,Serer,middle,57181,78,5,0,0,0,1,0,0,0,0,1,0,0,3.0,3.1861919999999997,0.0,0.0,-7.611709312868036e-05,-0.0,-0.0,-0.0
1.062064,Wolof,middle,57181,78,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.1861919999999997,0.0,0.0,-0.0,-0.0,-7.414385762324801e-05,-0.0
1.062064,Wolof,richest,155441,78,5,0,0,0,0,0,1,0,0,0,0,1,5.0,5.310319999999999,0.0,0.0,0.0,0.0,0.00025156372839444025,0.0
1.062064,Wolof,richest,155441,78,5,0,0,0,0,0,1,0,0,0,0,1,5.0,5.310319999999999,0.0,0.0,0.0,0.0,0.00025156372839444025,0.0
1.062064,Wolof,richest,155441,78,5,0,0,0,0,0,1,0,0,0,0,1,5.0,5.310319999999999,0.0,0.0,0.0,0.0,0.00025156372839444025,0.0
1.062064,Wolof,richer,101461,78,5,0,0,0,0,0,1,0,0,0,1,0,4.0,4.248256,0.0,0.0,0.0,0.0,8.870993538559613e-05,0.0
1.062064,Wolof,middle,51924,78,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.1861919999999997,0.0,0.0,-0.0,-0.0,-7.414385762324801e-05,-0.0
1.062064,Wolof,middle,51924,78,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.1861919999999997,0.0,0.0,-0.0,-0.0,-7.414385762324801e-05,-0.0
1.062064,Wolof,middle,51924,78,5,0,0,0,0,0,1,0,0,1,0,0,3.0,3.1861919999999997,0.0,0.0,-0.0,-0.0,-7.414385762324801e-05,-0.0
1.860435,Poular,poorer,-38038,79,6,0,0,1,0,0,0,0,1,0,0,0,2.0,3.72087,-0.0,-0.00028400616063341727,-0.0,-0.0,-0.0,-0.0
1.860435,Serer,poorer,-8373,79,6,0,0,0,1,0,0,0,1,0,0,0,2.0,3.72087,-0.0,-0.0,-0.0008782984315222693,-0.0,-0.0,-0.0
1.860435,Serer,poorer,-8373,79,6,0,0,0,1,0,0,0,1,0,0,0,2.0,3.72087,-0.0,-0.0,-0.0008782984315222693,-0.0,-0.0,-0.0
1.860435,Serer,poorer,-2100,79,6,0,0,0,1,0,0,0,1,0,0,0,2.0,3.72087,-0.0,-0.0,-0.0008782984315222693,-0.0,-0.0,-0.0
1.860435,Wolof,middle,63385,79,6,0,0,0,0,0,1,0,0,1,0,0,3.0,5.581305,0.0,0.0,-0.0,-0.0,-0.0001298790164785808,-0.0
1.860435,Wolof,middle,63385,79,6,0,0,0,0,0,1,0,0,1,0,0,3.0,5.581305,0.0,0.0,-0.0,-0.0,-0.0001298790164785808,-0.0
1.860435,Wolof,middle,63385,79,6,0,0,0,0,0,1,0,0,1,0,0,3.0,5.581305,0.0,0.0,-0.0,-0.0,-0.0001298790164785808,-0.0
1.860435,Serer,middle,63385,79,6,0,0,0,1,0,0,0,0,1,0,0,3.0,5.581305,0.0,0.0,-0.0001333355656107885,-0.0,-0.0,-0.0
1.860435,Wolof,richest,167385,79,6,0,0,0,0,0,1,0,0,0,0,1,5.0,9.302175,0.0,0.0,0.0,0.0,0.00044066832604768697,0.0
1.860435,Wolof,richest,167385,79,6,0,0,0,0,0,1,0,0,0,0,1,5.0,9.302175,0.0,0.0,0.0,0.0,0.00044066832604768697,0.0
