sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Hill Brahmin,ethnicity_Hill Chhetri,ethnicity_Hill Dalit,ethnicity_Hill Janajati,ethnicity_Muslim,ethnicity_Newar,ethnicity_Terai Brahmin/Chhetri,ethnicity_Terai Dalit,ethnicity_Terai Janajati,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5,IF_6,IF_7,IF_8
1.725438,Hill Janajati,richer,118453,33,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,6.901752,0.0,0.0,0.0,0.0005646863445211294,0.0,0.0,0.0,0.0,-0.0
1.725438,Newar,richest,137599,33,koshi - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,8.62719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001532764859937928
1.725438,Hill Chhetri,richer,87746,33,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,6.901752,0.0,0.0,0.0007095652547005899,0.0,0.0,0.0,0.0,0.0,-0.0
1.725438,Hill Janajati,middle,31612,33,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,5.176314,0.0,0.0,0.0,5.155248261788866e-05,-0.0,-0.0,-0.0,-0.0,-0.0
1.725438,Hill Janajati,richer,60753,33,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,6.901752,0.0,0.0,0.0,0.0005646863445211294,0.0,0.0,0.0,0.0,-0.0
1.725438,Hill Janajati,richer,60753,33,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,6.901752,0.0,0.0,0.0,0.0005646863445211294,0.0,0.0,0.0,0.0,-0.0
1.725438,Hill Janajati,richer,100336,33,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,6.901752,0.0,0.0,0.0,0.0005646863445211294,0.0,0.0,0.0,0.0,-0.0
1.725438,Hill Janajati,richest,173495,33,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,8.62719,0.0,0.0,0.0,0.0010778202064243702,0.0,0.0,0.0,0.0,0.0
1.725438,Hill Janajati,middle,14623,33,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,5.176314,0.0,0.0,0.0,5.155248261788866e-05,-0.0,-0.0,-0.0,-0.0,-0.0
1.725438,Hill Janajati,poorer,-37359,33,koshi - urban,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,3.450876,-0.0,-0.0,-0.0,-0.00046158137928535207,-0.0,-0.0,-0.0,-0.0,-0.0
1.725438,Newar,richer,70632,33,koshi - urban,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,6.901752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015538250735222293
1.725438,Hill Janajati,richer,73543,33,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,6.901752,0.0,0.0,0.0,0.0005646863445211294,0.0,0.0,0.0,0.0,-0.0
1.725438,Hill Janajati,richer,73543,33,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,6.901752,0.0,0.0,0.0,0.0005646863445211294,0.0,0.0,0.0,0.0,-0.0
1.725438,Hill Janajati,richer,73543,33,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,6.901752,0.0,0.0,0.0,0.0005646863445211294,0.0,0.0,0.0,0.0,-0.0
1.725438,Hill Chhetri,richer,115026,33,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,6.901752,0.0,0.0,0.0007095652547005899,0.0,0.0,0.0,0.0,0.0,-0.0
1.725438,Hill Chhetri,richer,115026,33,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,6.901752,0.0,0.0,0.0007095652547005899,0.0,0.0,0.0,0.0,0.0,-0.0
1.725438,Hill Janajati,middle,27640,33,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,5.176314,0.0,0.0,0.0,5.155248261788866e-05,-0.0,-0.0,-0.0,-0.0,-0.0
1.725438,Hill Brahmin,richest,146167,33,koshi - urban,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,8.62719,0.0,0.0,0.0,0.0,0.0,0.0,0.0012788642150273442,0.0,0.0
1.725438,Hill Janajati,middle,47969,33,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,5.176314,0.0,0.0,0.0,5.155248261788866e-05,-0.0,-0.0,-0.0,-0.0,-0.0
1.725438,Hill Janajati,richer,67494,33,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,6.901752,0.0,0.0,0.0,0.0005646863445211294,0.0,0.0,0.0,0.0,-0.0
1.725438,Hill Brahmin,richer,96603,33,koshi - urban,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,6.901752,0.0,0.0,0.0,0.0,0.0,0.0,9.16595722943944e-05,0.0,-0.0
1.725438,Hill Janajati,poorer,-56092,33,koshi - urban,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,3.450876,-0.0,-0.0,-0.0,-0.00046158137928535207,-0.0,-0.0,-0.0,-0.0,-0.0
1.725438,Hill Janajati,richer,49517,33,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,6.901752,0.0,0.0,0.0,0.0005646863445211294,0.0,0.0,0.0,0.0,-0.0
1.725438,Hill Janajati,richer,90057,33,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,6.901752,0.0,0.0,0.0,0.0005646863445211294,0.0,0.0,0.0,0.0,-0.0
1.725438,Hill Brahmin,richer,113211,33,koshi - urban,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,6.901752,0.0,0.0,0.0,0.0,0.0,0.0,9.16595722943944e-05,0.0,-0.0
1.725438,Hill Brahmin,richer,113211,33,koshi - urban,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,6.901752,0.0,0.0,0.0,0.0,0.0,0.0,9.16595722943944e-05,0.0,-0.0
1.725438,Hill Brahmin,richest,130090,33,koshi - urban,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,8.62719,0.0,0.0,0.0,0.0,0.0,0.0,0.0012788642150273442,0.0,0.0
1.725438,Hill Brahmin,middle,36796,33,koshi - urban,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,5.176314,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0010955450704385557,-0.0,-0.0
1.725438,Hill Brahmin,middle,36796,33,koshi - urban,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,5.176314,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0010955450704385557,-0.0,-0.0
1.725438,Hill Chhetri,middle,13533,33,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,5.176314,0.0,0.0,7.025958698972856e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.725438,Hill Chhetri,middle,13533,33,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,5.176314,0.0,0.0,7.025958698972856e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.725438,Hill Chhetri,middle,13533,33,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,5.176314,0.0,0.0,7.025958698972856e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Janajati,middle,8927,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,3.8271689999999996,0.0,0.0,0.0,3.8115937972121147e-05,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Janajati,richer,83187,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,5.102892,0.0,0.0,0.0,0.0004175075299671902,0.0,0.0,0.0,0.0,-0.0
1.275723,Hill Janajati,middle,11872,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,3.8271689999999996,0.0,0.0,0.0,3.8115937972121147e-05,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Janajati,middle,35195,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,3.8271689999999996,0.0,0.0,0.0,3.8115937972121147e-05,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Janajati,middle,35195,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,3.8271689999999996,0.0,0.0,0.0,3.8115937972121147e-05,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Janajati,richer,108204,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,5.102892,0.0,0.0,0.0,0.0004175075299671902,0.0,0.0,0.0,0.0,-0.0
1.275723,Hill Janajati,middle,-6551,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,3.8271689999999996,0.0,0.0,0.0,3.8115937972121147e-05,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Chhetri,middle,34449,34,koshi - rural,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,3.8271689999999996,0.0,0.0,5.194725692450119e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Chhetri,middle,34449,34,koshi - rural,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,3.8271689999999996,0.0,0.0,5.194725692450119e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Chhetri,poorer,-30536,34,koshi - rural,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.551446,-0.0,-0.0,-0.00042073095250933716,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Chhetri,poorer,-30536,34,koshi - rural,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.551446,-0.0,-0.0,-0.00042073095250933716,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Chhetri,poorer,-30536,34,koshi - rural,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.551446,-0.0,-0.0,-0.00042073095250933716,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Janajati,richer,80273,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,5.102892,0.0,0.0,0.0,0.0004175075299671902,0.0,0.0,0.0,0.0,-0.0
1.275723,Hill Janajati,richer,80273,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,5.102892,0.0,0.0,0.0,0.0004175075299671902,0.0,0.0,0.0,0.0,-0.0
1.275723,Hill Janajati,richer,80273,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,5.102892,0.0,0.0,0.0,0.0004175075299671902,0.0,0.0,0.0,0.0,-0.0
1.275723,Hill Janajati,richer,80273,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,5.102892,0.0,0.0,0.0,0.0004175075299671902,0.0,0.0,0.0,0.0,-0.0
1.275723,Hill Janajati,richest,126855,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,6.378615,0.0,0.0,0.0,0.0007968991219622592,0.0,0.0,0.0,0.0,0.0
1.275723,Hill Janajati,richest,126855,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,6.378615,0.0,0.0,0.0,0.0007968991219622592,0.0,0.0,0.0,0.0,0.0
1.275723,Hill Janajati,richest,126855,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,6.378615,0.0,0.0,0.0,0.0007968991219622592,0.0,0.0,0.0,0.0,0.0
1.275723,Hill Chhetri,middle,44402,34,koshi - rural,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,3.8271689999999996,0.0,0.0,5.194725692450119e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Chhetri,middle,44402,34,koshi - rural,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,3.8271689999999996,0.0,0.0,5.194725692450119e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Janajati,richer,102231,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,5.102892,0.0,0.0,0.0,0.0004175075299671902,0.0,0.0,0.0,0.0,-0.0
1.275723,Hill Janajati,richer,87036,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,5.102892,0.0,0.0,0.0,0.0004175075299671902,0.0,0.0,0.0,0.0,-0.0
1.275723,Hill Janajati,poorer,-19577,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,2.551446,-0.0,-0.0,-0.0,-0.00034127565402294793,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Dalit,poorer,-40201,34,koshi - rural,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,2.551446,-0.0,-0.0006010759563181256,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Dalit,poorer,-63124,34,koshi - rural,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,2.551446,-0.0,-0.0006010759563181256,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Dalit,poorer,-63124,34,koshi - rural,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,2.551446,-0.0,-0.0006010759563181256,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Janajati,richer,87897,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,5.102892,0.0,0.0,0.0,0.0004175075299671902,0.0,0.0,0.0,0.0,-0.0
1.275723,Hill Janajati,richer,87897,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,5.102892,0.0,0.0,0.0,0.0004175075299671902,0.0,0.0,0.0,0.0,-0.0
1.275723,Hill Janajati,richer,87897,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,5.102892,0.0,0.0,0.0,0.0004175075299671902,0.0,0.0,0.0,0.0,-0.0
1.275723,Hill Dalit,poorer,-10955,34,koshi - rural,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,2.551446,-0.0,-0.0006010759563181256,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Brahmin,middle,30513,34,koshi - rural,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,3.8271689999999996,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.000810004209884728,-0.0,-0.0
1.275723,Hill Dalit,richer,78164,34,koshi - rural,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,5.102892,0.0,0.001313669017476318,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1.275723,Hill Janajati,richest,141103,34,koshi - rural,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,6.378615,0.0,0.0,0.0,0.0007968991219622592,0.0,0.0,0.0,0.0,0.0
1.275723,Hill Dalit,middle,-8930,34,koshi - rural,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,3.8271689999999996,0.0,0.0003562965305790963,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Dalit,middle,-8930,34,koshi - rural,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,3.8271689999999996,0.0,0.0003562965305790963,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.275723,Hill Dalit,middle,-8930,34,koshi - rural,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,3.8271689999999996,0.0,0.0003562965305790963,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.445093,Hill Chhetri,richer,76690,35,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,5.780372,0.0,0.0,0.0005942768054320349,0.0,0.0,0.0,0.0,0.0,-0.0
1.445093,Hill Brahmin,richest,146462,35,koshi - urban,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,7.225465,0.0,0.0,0.0,0.0,0.0,0.0,0.0010710774453133118,0.0,0.0
1.445093,Hill Chhetri,richest,159281,35,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,7.225465,0.0,0.0,0.0011297096319197392,0.0,0.0,0.0,0.0,0.0,0.0
1.445093,Hill Chhetri,richest,159281,35,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,7.225465,0.0,0.0,0.0011297096319197392,0.0,0.0,0.0,0.0,0.0,0.0
1.445093,Hill Dalit,middle,34901,35,koshi - urban,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,4.335279,0.0,0.0004035998584834937,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.445093,Hill Chhetri,richer,98478,35,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,5.780372,0.0,0.0,0.0005942768054320349,0.0,0.0,0.0,0.0,0.0,-0.0
1.445093,Hill Janajati,poorer,-13041,35,koshi - urban,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,2.890186,-0.0,-0.0,-0.0,-0.0003865847513127724,-0.0,-0.0,-0.0,-0.0,-0.0
1.445093,Hill Janajati,poorer,-13041,35,koshi - urban,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,2.890186,-0.0,-0.0,-0.0,-0.0003865847513127724,-0.0,-0.0,-0.0,-0.0,-0.0
1.445093,Hill Chhetri,richer,86713,35,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,5.780372,0.0,0.0,0.0005942768054320349,0.0,0.0,0.0,0.0,0.0,-0.0
1.445093,Hill Chhetri,richer,116763,35,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,5.780372,0.0,0.0,0.0005942768054320349,0.0,0.0,0.0,0.0,0.0,-0.0
1.445093,Hill Chhetri,middle,35516,35,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,4.335279,0.0,0.0,5.8843978944330545e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.445093,Hill Chhetri,richest,130342,35,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,7.225465,0.0,0.0,0.0011297096319197392,0.0,0.0,0.0,0.0,0.0,0.0
1.445093,Hill Chhetri,richer,97316,35,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,5.780372,0.0,0.0,0.0005942768054320349,0.0,0.0,0.0,0.0,0.0,-0.0
1.445093,Hill Chhetri,richest,120207,35,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,7.225465,0.0,0.0,0.0011297096319197392,0.0,0.0,0.0,0.0,0.0,0.0
1.445093,Hill Chhetri,richest,120207,35,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,7.225465,0.0,0.0,0.0011297096319197392,0.0,0.0,0.0,0.0,0.0,0.0
1.445093,Hill Brahmin,richer,88478,35,koshi - urban,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,5.780372,0.0,0.0,0.0,0.0,0.0,0.0,7.676694630906662e-05,0.0,-0.0
1.445093,Terai Janajati,poorer,-54950,35,koshi - urban,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,2.890186,-0.0,-0.0,-0.0,-0.0,-0.0010290177691213904,-0.0,-0.0,-0.0,-0.0
1.445093,Terai Janajati,poorer,-54950,35,koshi - urban,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,2.890186,-0.0,-0.0,-0.0,-0.0,-0.0010290177691213904,-0.0,-0.0,-0.0,-0.0
1.445093,Hill Janajati,poorest,-67986,35,koshi - urban,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.445093,-0.0,-0.0,-0.0,-0.0008163458623462258,-0.0,-0.0,-0.0,-0.0,-0.0
1.445093,Hill Janajati,poorest,-67986,35,koshi - urban,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.445093,-0.0,-0.0,-0.0,-0.0008163458623462258,-0.0,-0.0,-0.0,-0.0,-0.0
1.445093,Hill Brahmin,poorer,-44822,35,koshi - urban,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.890186,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0019118540516994238,-0.0,-0.0
1.445093,Hill Chhetri,richer,58724,35,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,5.780372,0.0,0.0,0.0005942768054320349,0.0,0.0,0.0,0.0,0.0,-0.0
1.445093,Hill Chhetri,richer,58724,35,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,5.780372,0.0,0.0,0.0005942768054320349,0.0,0.0,0.0,0.0,0.0,-0.0
1.445093,Hill Chhetri,richer,51047,35,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,5.780372,0.0,0.0,0.0005942768054320349,0.0,0.0,0.0,0.0,0.0,-0.0
1.445093,Hill Chhetri,richer,51047,35,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,5.780372,0.0,0.0,0.0005942768054320349,0.0,0.0,0.0,0.0,0.0,-0.0
1.445093,Hill Chhetri,richer,51047,35,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,5.780372,0.0,0.0,0.0005942768054320349,0.0,0.0,0.0,0.0,0.0,-0.0
1.445093,Hill Janajati,richer,99236,35,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,5.780372,0.0,0.0,0.0,0.0004729374707541345,0.0,0.0,0.0,0.0,-0.0
1.445093,Hill Janajati,richer,99236,35,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,5.780372,0.0,0.0,0.0,0.0004729374707541345,0.0,0.0,0.0,0.0,-0.0
1.445093,Hill Brahmin,middle,10357,35,koshi - urban,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,4.335279,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0009175435526951786,-0.0,-0.0
1.445093,Hill Brahmin,middle,10357,35,koshi - urban,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,4.335279,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0009175435526951786,-0.0,-0.0
1.445093,Terai Janajati,middle,-3225,35,koshi - urban,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,4.335279,0.0,0.0,0.0,0.0,-6.991617632633939e-05,-0.0,-0.0,-0.0,-0.0
1.445093,Terai Janajati,middle,-3225,35,koshi - urban,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,4.335279,0.0,0.0,0.0,0.0,-6.991617632633939e-05,-0.0,-0.0,-0.0,-0.0
1.445093,Terai Janajati,middle,-969,35,koshi - urban,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,4.335279,0.0,0.0,0.0,0.0,-6.991617632633939e-05,-0.0,-0.0,-0.0,-0.0
1.45552,Hill Janajati,richest,152853,36,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,7.2776,0.0,0.0,0.0,0.0009092119605890209,0.0,0.0,0.0,0.0,0.0
1.45552,Hill Chhetri,richer,93976,36,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,5.82208,0.0,0.0,0.000598564781534777,0.0,0.0,0.0,0.0,0.0,-0.0
1.45552,Hill Brahmin,richest,128181,36,koshi - urban,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,7.2776,0.0,0.0,0.0,0.0,0.0,0.0,0.001078805753818219,0.0,0.0
1.45552,Hill Brahmin,richest,128181,36,koshi - urban,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,7.2776,0.0,0.0,0.0,0.0,0.0,0.0,0.001078805753818219,0.0,0.0
1.45552,Hill Brahmin,richest,128181,36,koshi - urban,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,7.2776,0.0,0.0,0.0,0.0,0.0,0.0,0.001078805753818219,0.0,0.0
1.45552,Hill Janajati,richest,146498,36,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,7.2776,0.0,0.0,0.0,0.0009092119605890209,0.0,0.0,0.0,0.0,0.0
1.45552,Hill Janajati,middle,5810,36,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,4.36656,0.0,0.0,0.0,4.3487896696368856e-05,-0.0,-0.0,-0.0,-0.0,-0.0
1.45552,Hill Janajati,middle,30416,36,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,4.36656,0.0,0.0,0.0,4.3487896696368856e-05,-0.0,-0.0,-0.0,-0.0,-0.0
1.45552,Hill Brahmin,richer,81470,36,koshi - urban,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,5.82208,0.0,0.0,0.0,0.0,0.0,0.0,7.732085456906415e-05,0.0,-0.0
1.45552,Hill Chhetri,middle,33014,36,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,4.36656,0.0,0.0,5.926856488340335e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.45552,Newar,middle,-2876,36,koshi - urban,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,4.36656,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.003914494088436098
1.45552,Hill Chhetri,richer,58397,36,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,5.82208,0.0,0.0,0.000598564781534777,0.0,0.0,0.0,0.0,0.0,-0.0
1.45552,Hill Chhetri,poorer,-21773,36,koshi - urban,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.91104,-0.0,-0.0,-0.0004800276517679703,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.45552,Hill Janajati,middle,-915,36,koshi - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,4.36656,0.0,0.0,0.0,4.3487896696368856e-05,-0.0,-0.0,-0.0,-0.0,-0.0
1.45552,Hill Janajati,poorer,-14212,36,koshi - urban,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,2.91104,-0.0,-0.0,-0.0,-0.0003893741352499572,-0.0,-0.0,-0.0,-0.0,-0.0
1.45552,Hill Janajati,poorer,-14212,36,koshi - urban,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,2.91104,-0.0,-0.0,-0.0,-0.0003893741352499572,-0.0,-0.0,-0.0,-0.0,-0.0
1.45552,Newar,richer,88219,36,koshi - urban,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,5.82208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013107532528048387
1.45552,Hill Dalit,richer,94082,36,koshi - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,5.82208,0.0,0.0014988140280587012,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1.45552,Terai Dalit,poorer,-43767,36,koshi - urban,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,2.91104,-0.0004995344898959033,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.45552,Hill Chhetri,richest,126784,36,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,7.2776,0.0,0.0,0.0011378609981861508,0.0,0.0,0.0,0.0,0.0,0.0
1.45552,Hill Chhetri,richer,83861,36,koshi - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,5.82208,0.0,0.0,0.000598564781534777,0.0,0.0,0.0,0.0,0.0,-0.0
