sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Albanian,ethnicity_Egyptian,ethnicity_Roma,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
1.644775,Albanian,poorest,-75431,207,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.644775,-0.0,-0.0,-0.00023031044403303417
1.644775,Albanian,poorer,-16406,207,elbasan (rural),1,0,0,0,1,0,0,0,2.0,3.28955,-0.0,-0.0,-0.00011721485898817206
1.644775,Albanian,poorest,-128717,207,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.644775,-0.0,-0.0,-0.00023031044403303417
1.644775,Albanian,poorest,-82186,207,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.644775,-0.0,-0.0,-0.00023031044403303417
1.644775,Albanian,middle,53939,207,elbasan (rural),1,0,0,0,0,1,0,0,3.0,4.934325,0.0,0.0,-4.119273943309983e-06
1.644775,Albanian,poorest,-147716,207,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.644775,-0.0,-0.0,-0.00023031044403303417
1.644775,Albanian,middle,17230,207,elbasan (rural),1,0,0,0,0,1,0,0,3.0,4.934325,0.0,0.0,-4.119273943309983e-06
1.644775,Albanian,poorest,-93417,207,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.644775,-0.0,-0.0,-0.00023031044403303417
1.644775,Albanian,poorest,-93417,207,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.644775,-0.0,-0.0,-0.00023031044403303417
1.7943,Albanian,poorest,-91838,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorest,-110909,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorest,-129714,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorest,-167293,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorest,-167293,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorer,-44784,208,elbasan (rural),1,0,0,0,1,0,0,0,2.0,3.5886,-0.0,-0.0,-0.00012787075525982406
1.7943,Albanian,poorer,-35464,208,elbasan (rural),1,0,0,0,1,0,0,0,2.0,3.5886,-0.0,-0.0,-0.00012787075525982406
1.7943,Albanian,poorer,-35464,208,elbasan (rural),1,0,0,0,1,0,0,0,2.0,3.5886,-0.0,-0.0,-0.00012787075525982406
1.7943,Albanian,poorer,-35464,208,elbasan (rural),1,0,0,0,1,0,0,0,2.0,3.5886,-0.0,-0.0,-0.00012787075525982406
1.7943,Albanian,poorest,-80707,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorest,-80707,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorest,-169492,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorest,-169492,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorest,-169492,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorer,-43015,208,elbasan (rural),1,0,0,0,1,0,0,0,2.0,3.5886,-0.0,-0.0,-0.00012787075525982406
1.7943,Albanian,middle,34358,208,elbasan (rural),1,0,0,0,0,1,0,0,3.0,5.3829,0.0,0.0,-4.493753392701799e-06
1.7943,Albanian,poorest,-98735,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorer,-53881,208,elbasan (rural),1,0,0,0,1,0,0,0,2.0,3.5886,-0.0,-0.0,-0.00012787075525982406
1.7943,Albanian,poorer,-53881,208,elbasan (rural),1,0,0,0,1,0,0,0,2.0,3.5886,-0.0,-0.0,-0.00012787075525982406
1.7943,Albanian,poorer,-53881,208,elbasan (rural),1,0,0,0,1,0,0,0,2.0,3.5886,-0.0,-0.0,-0.00012787075525982406
1.7943,Albanian,poorest,-80239,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorest,-102246,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorest,-102246,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorest,-102246,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorest,-109989,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorest,-222281,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorest,-121566,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorest,-73852,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorest,-73852,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,poorest,-89244,208,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.7943,-0.0,-0.0,-0.00025124775712694633
1.7943,Albanian,richer,72945,208,elbasan (rural),1,0,0,0,0,0,1,0,4.0,7.1772,0.0,0.0,0.00011888324847442048
1.117206,Albanian,poorest,-65256,209,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.117206,-0.0,-0.0,-0.00015643733029525007
1.117206,Albanian,poorest,-65256,209,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.117206,-0.0,-0.0,-0.00015643733029525007
1.117206,Albanian,poorer,-31349,209,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.234412,-0.0,-0.0,-7.961766427063869e-05
1.117206,Albanian,poorer,-1330,209,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.234412,-0.0,-0.0,-7.961766427063869e-05
1.117206,Albanian,poorer,-1330,209,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.234412,-0.0,-0.0,-7.961766427063869e-05
1.117206,Albanian,poorest,-64352,209,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.117206,-0.0,-0.0,-0.00015643733029525007
1.117206,Albanian,poorer,-48940,209,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.234412,-0.0,-0.0,-7.961766427063869e-05
1.117206,Albanian,poorer,-6148,209,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.234412,-0.0,-0.0,-7.961766427063869e-05
1.117206,Albanian,poorer,-6148,209,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.234412,-0.0,-0.0,-7.961766427063869e-05
1.117206,Albanian,poorest,-68562,209,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.117206,-0.0,-0.0,-0.00015643733029525007
1.117206,Albanian,poorer,-46049,209,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.234412,-0.0,-0.0,-7.961766427063869e-05
1.117206,Albanian,richer,65520,209,elbasan (rural),1,0,0,0,0,0,1,0,4.0,4.468824,0.0,0.0,7.402166777858406e-05
1.117206,Albanian,poorest,-72115,209,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.117206,-0.0,-0.0,-0.00015643733029525007
1.117206,Albanian,poorest,-120308,209,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.117206,-0.0,-0.0,-0.00015643733029525007
1.117206,Albanian,poorer,10081,209,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.234412,-0.0,-0.0,-7.961766427063869e-05
1.117206,Albanian,poorer,10081,209,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.234412,-0.0,-0.0,-7.961766427063869e-05
1.117206,Albanian,poorer,-5522,209,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.234412,-0.0,-0.0,-7.961766427063869e-05
1.117206,Albanian,middle,26666,209,elbasan (rural),1,0,0,0,0,1,0,0,3.0,3.3516179999999998,0.0,0.0,-2.797998246027312e-06
1.117206,Albanian,poorer,-7294,209,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.234412,-0.0,-0.0,-7.961766427063869e-05
1.117206,Albanian,poorer,-7294,209,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.234412,-0.0,-0.0,-7.961766427063869e-05
1.117206,Albanian,middle,17745,209,elbasan (rural),1,0,0,0,0,1,0,0,3.0,3.3516179999999998,0.0,0.0,-2.797998246027312e-06
1.117206,Albanian,poorest,-65215,209,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.117206,-0.0,-0.0,-0.00015643733029525007
1.117206,Albanian,poorest,-75617,209,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.117206,-0.0,-0.0,-0.00015643733029525007
1.253162,Albanian,poorest,-150395,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-81653,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-124102,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-184169,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-162792,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-162792,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-162559,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-152414,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-152414,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-180636,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-180636,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-59131,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-59131,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-125576,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-125576,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-134297,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-146763,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-149224,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-107018,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-134558,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-209546,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-164553,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-87830,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorer,9843,210,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.506324,-0.0,-0.0,-8.930656601622452e-05
1.253162,Albanian,poorest,-93925,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-93925,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-175977,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-175977,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-175977,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-88539,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-88539,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-159419,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.253162,Albanian,poorest,-159419,210,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.253162,-0.0,-0.0,-0.00017547463736093094
1.500035,Albanian,poorer,-53961,211,elbasan (rural),1,0,0,0,1,0,0,0,2.0,3.00007,-0.0,-0.0,-0.00010689996565020911
1.500035,Albanian,poorer,-36411,211,elbasan (rural),1,0,0,0,1,0,0,0,2.0,3.00007,-0.0,-0.0,-0.00010689996565020911
1.500035,Albanian,poorer,-36411,211,elbasan (rural),1,0,0,0,1,0,0,0,2.0,3.00007,-0.0,-0.0,-0.00010689996565020911
1.500035,Albanian,poorest,-175729,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-126139,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-97518,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-169348,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-68011,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-151316,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-151316,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-114139,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-181541,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-84725,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-149910,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-137678,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-137678,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-155570,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-155570,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-79129,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-79129,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-79129,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-61959,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-61959,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-86011,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-86011,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.500035,Albanian,poorest,-93231,211,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.500035,-0.0,-0.0,-0.00021004315296322743
1.295883,Albanian,poorest,-186393,212,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.295883,-0.0,-0.0,-0.0001814566668054052
1.295883,Albanian,poorest,-144796,212,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.295883,-0.0,-0.0,-0.0001814566668054052
1.295883,Albanian,poorest,-175894,212,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.295883,-0.0,-0.0,-0.0001814566668054052
1.295883,Albanian,poorest,-175894,212,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.295883,-0.0,-0.0,-0.0001814566668054052
1.295883,Albanian,poorest,-92283,212,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.295883,-0.0,-0.0,-0.0001814566668054052
1.295883,Albanian,poorest,-215484,212,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.295883,-0.0,-0.0,-0.0001814566668054052
1.295883,Albanian,poorest,-120743,212,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.295883,-0.0,-0.0,-0.0001814566668054052
1.295883,Albanian,poorer,-54861,212,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.591766,-0.0,-0.0,-9.235107726599041e-05
1.295883,Albanian,poorest,-86311,212,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.295883,-0.0,-0.0,-0.0001814566668054052
1.295883,Albanian,poorest,-216023,212,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.295883,-0.0,-0.0,-0.0001814566668054052
1.295883,Albanian,poorest,-216023,212,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.295883,-0.0,-0.0,-0.0001814566668054052
1.295883,Albanian,poorer,-52846,212,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.591766,-0.0,-0.0,-9.235107726599041e-05
1.295883,Albanian,poorest,-170344,212,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.295883,-0.0,-0.0,-0.0001814566668054052
1.295883,Albanian,poorest,-83620,212,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.295883,-0.0,-0.0,-0.0001814566668054052
2.259778,Albanian,poorer,-44203,213,elbasan (rural),1,0,0,0,1,0,0,0,2.0,4.519556,-0.0,-0.0,-0.00016104303604722438
2.259778,Albanian,poorest,-80401,213,elbasan (rural),1,0,0,1,0,0,0,0,1.0,2.259778,-0.0,-0.0,-0.0003164265474585167
2.259778,Albanian,poorest,-80401,213,elbasan (rural),1,0,0,1,0,0,0,0,1.0,2.259778,-0.0,-0.0,-0.0003164265474585167
2.259778,Albanian,poorest,-80401,213,elbasan (rural),1,0,0,1,0,0,0,0,1.0,2.259778,-0.0,-0.0,-0.0003164265474585167
2.259778,Albanian,poorest,-117876,213,elbasan (rural),1,0,0,1,0,0,0,0,1.0,2.259778,-0.0,-0.0,-0.0003164265474585167
2.259778,Albanian,poorest,-184319,213,elbasan (rural),1,0,0,1,0,0,0,0,1.0,2.259778,-0.0,-0.0,-0.0003164265474585167
2.259778,Albanian,poorest,-184319,213,elbasan (rural),1,0,0,1,0,0,0,0,1.0,2.259778,-0.0,-0.0,-0.0003164265474585167
2.259778,Albanian,poorest,-94330,213,elbasan (rural),1,0,0,1,0,0,0,0,1.0,2.259778,-0.0,-0.0,-0.0003164265474585167
2.259778,Albanian,poorest,-94330,213,elbasan (rural),1,0,0,1,0,0,0,0,1.0,2.259778,-0.0,-0.0,-0.0003164265474585167
2.259778,Albanian,poorer,8551,213,elbasan (rural),1,0,0,0,1,0,0,0,2.0,4.519556,-0.0,-0.0,-0.00016104303604722438
2.259778,Albanian,poorer,-47370,213,elbasan (rural),1,0,0,0,1,0,0,0,2.0,4.519556,-0.0,-0.0,-0.00016104303604722438
2.259778,Albanian,poorest,-111034,213,elbasan (rural),1,0,0,1,0,0,0,0,1.0,2.259778,-0.0,-0.0,-0.0003164265474585167
2.259778,Albanian,poorest,-140897,213,elbasan (rural),1,0,0,1,0,0,0,0,1.0,2.259778,-0.0,-0.0,-0.0003164265474585167
2.259778,Albanian,poorest,-98357,213,elbasan (rural),1,0,0,1,0,0,0,0,1.0,2.259778,-0.0,-0.0,-0.0003164265474585167
2.259778,Albanian,poorest,-98357,213,elbasan (rural),1,0,0,1,0,0,0,0,1.0,2.259778,-0.0,-0.0,-0.0003164265474585167
2.259778,Albanian,poorest,-94537,213,elbasan (rural),1,0,0,1,0,0,0,0,1.0,2.259778,-0.0,-0.0,-0.0003164265474585167
2.259778,Albanian,poorest,-99543,213,elbasan (rural),1,0,0,1,0,0,0,0,1.0,2.259778,-0.0,-0.0,-0.0003164265474585167
1.023415,Albanian,poorest,-151003,214,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.023415,-0.0,-0.0,-0.00014330419849527604
1.023415,Albanian,middle,28513,214,elbasan (rural),1,0,0,0,0,1,0,0,3.0,3.070245,0.0,0.0,-2.5631023955815148e-06
1.023415,Albanian,middle,25517,214,elbasan (rural),1,0,0,0,0,1,0,0,3.0,3.070245,0.0,0.0,-2.5631023955815148e-06
1.023415,Albanian,poorest,-63295,214,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.023415,-0.0,-0.0,-0.00014330419849527604
1.023415,Albanian,poorest,-63295,214,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.023415,-0.0,-0.0,-0.00014330419849527604
1.023415,Albanian,poorer,430,214,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.04683,-0.0,-0.0,-7.293365044542877e-05
1.023415,Albanian,poorer,430,214,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.04683,-0.0,-0.0,-7.293365044542877e-05
1.023415,Albanian,poorest,-181203,214,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.023415,-0.0,-0.0,-0.00014330419849527604
1.023415,Albanian,poorest,-144183,214,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.023415,-0.0,-0.0,-0.00014330419849527604
1.023415,Albanian,poorer,-34125,214,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.04683,-0.0,-0.0,-7.293365044542877e-05
1.023415,Albanian,poorer,-54830,214,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.04683,-0.0,-0.0,-7.293365044542877e-05
1.023415,Albanian,poorer,-54830,214,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.04683,-0.0,-0.0,-7.293365044542877e-05
1.023415,Albanian,poorest,-117615,214,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.023415,-0.0,-0.0,-0.00014330419849527604
1.023415,Albanian,poorest,-117615,214,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.023415,-0.0,-0.0,-0.00014330419849527604
1.023415,Albanian,poorest,-95520,214,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.023415,-0.0,-0.0,-0.00014330419849527604
1.023415,Albanian,poorer,1150,214,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.04683,-0.0,-0.0,-7.293365044542877e-05
1.023415,Albanian,poorest,-95126,214,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.023415,-0.0,-0.0,-0.00014330419849527604
1.023415,Albanian,poorest,-73111,214,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.023415,-0.0,-0.0,-0.00014330419849527604
1.023415,Albanian,poorest,-88372,214,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.023415,-0.0,-0.0,-0.00014330419849527604
1.023415,Albanian,poorest,-72860,214,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.023415,-0.0,-0.0,-0.00014330419849527604
1.453294,Albanian,middle,46144,215,elbasan (rural),1,0,0,0,0,1,0,0,3.0,4.359882000000001,0.0,0.0,-3.639717351108047e-06
1.453294,Albanian,poorer,6637,215,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.906588,-0.0,-0.0,-0.00010356896917715587
1.453294,Albanian,poorer,-50211,215,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.906588,-0.0,-0.0,-0.00010356896917715587
1.453294,Albanian,poorest,-59182,215,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.453294,-0.0,-0.0,-0.00020349822100320368
1.453294,Albanian,poorer,7174,215,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.906588,-0.0,-0.0,-0.00010356896917715587
1.453294,Albanian,poorer,7174,215,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.906588,-0.0,-0.0,-0.00010356896917715587
1.453294,Albanian,poorer,7174,215,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.906588,-0.0,-0.0,-0.00010356896917715587
1.453294,Albanian,poorest,-122906,215,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.453294,-0.0,-0.0,-0.00020349822100320368
1.453294,Albanian,poorer,-5224,215,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.906588,-0.0,-0.0,-0.00010356896917715587
1.453294,Albanian,poorest,-94515,215,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.453294,-0.0,-0.0,-0.00020349822100320368
1.453294,Albanian,poorest,-84566,215,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.453294,-0.0,-0.0,-0.00020349822100320368
1.453294,Albanian,middle,29748,215,elbasan (rural),1,0,0,0,0,1,0,0,3.0,4.359882000000001,0.0,0.0,-3.639717351108047e-06
1.453294,Albanian,poorer,-33750,215,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.906588,-0.0,-0.0,-0.00010356896917715587
1.453294,Albanian,poorer,-33750,215,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.906588,-0.0,-0.0,-0.00010356896917715587
