sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Kazakh,ethnicity_Russian,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1
1.9194964232763565,Kazakh,poorer,-1.0841120920537168,501.0,1.0,1,0,0,1,0,0,0,2.0,3.838992846552713,-0.0002543850177306043,-0.0
1.9194964232763565,Kazakh,poorer,-0.5188142807992185,501.0,1.0,1,0,0,1,0,0,0,2.0,3.838992846552713,-0.0002543850177306043,-0.0
1.9194964232763565,Kazakh,poorer,-0.43183389199571764,501.0,1.0,1,0,0,1,0,0,0,2.0,3.838992846552713,-0.0002543850177306043,-0.0
1.9805965574608462,Kazakh,middle,-0.29207510192134933,502.0,1.0,1,0,0,0,1,0,0,3.0,5.941789672382539,-1.943644525046863e-05,-0.0
1.9805965574608462,Kazakh,middle,-0.07244666615816464,502.0,1.0,1,0,0,0,1,0,0,3.0,5.941789672382539,-1.943644525046863e-05,-0.0
1.9805965574608462,Russian,middle,0.048475337459595313,502.0,1.0,0,1,0,0,1,0,0,3.0,5.941789672382539,-0.0,-0.0004773287931976059
1.9805965574608462,Russian,middle,0.048475337459595313,502.0,1.0,0,1,0,0,1,0,0,3.0,5.941789672382539,-0.0,-0.0004773287931976059
1.9805965574608462,Kazakh,middle,0.048475337459595313,502.0,1.0,1,0,0,0,1,0,0,3.0,5.941789672382539,-1.943644525046863e-05,-0.0
1.9805965574608462,Russian,middle,0.24299448886233266,502.0,1.0,0,1,0,0,1,0,0,3.0,5.941789672382539,-0.0,-0.0004773287931976059
1.9805965574608462,Kazakh,middle,-0.1535509480245092,502.0,1.0,1,0,0,0,1,0,0,3.0,5.941789672382539,-1.943644525046863e-05,-0.0
1.9805965574608462,Kazakh,middle,0.0028369865469123345,502.0,1.0,1,0,0,0,1,0,0,3.0,5.941789672382539,-1.943644525046863e-05,-0.0
1.9805965574608462,Kazakh,middle,0.2756132633564447,502.0,1.0,1,0,0,0,1,0,0,3.0,5.941789672382539,-1.943644525046863e-05,-0.0
1.9805965574608462,Kazakh,richer,0.35610246628402187,502.0,1.0,1,0,0,0,0,1,0,4.0,7.922386229843385,0.00022360954201480822,0.0
1.9805965574608462,Kazakh,richer,0.35610246628402187,502.0,1.0,1,0,0,0,0,1,0,4.0,7.922386229843385,0.00022360954201480822,0.0
1.9805965574608462,Kazakh,middle,-0.05957819687412791,502.0,1.0,1,0,0,0,1,0,0,3.0,5.941789672382539,-1.943644525046863e-05,-0.0
1.9805965574608462,Kazakh,middle,-0.042473810757700736,502.0,1.0,1,0,0,0,1,0,0,3.0,5.941789672382539,-1.943644525046863e-05,-0.0
1.9805965574608462,Kazakh,middle,-0.042473810757700736,502.0,1.0,1,0,0,0,1,0,0,3.0,5.941789672382539,-1.943644525046863e-05,-0.0
1.327468968242988,Kazakh,poorest,-1.5188592658500162,503.0,1.0,1,0,1,0,0,0,0,1.0,1.327468968242988,-0.00033882381916514477,-0.0
1.327468968242988,Kazakh,poorer,-0.4953792282118781,503.0,1.0,1,0,0,1,0,0,0,2.0,2.654937936485976,-0.00017592542133885566,-0.0
1.327468968242988,Kazakh,poorer,-0.6822902311868261,503.0,1.0,1,0,0,1,0,0,0,2.0,2.654937936485976,-0.00017592542133885566,-0.0
1.327468968242988,Kazakh,poorer,-0.6822902311868261,503.0,1.0,1,0,0,1,0,0,0,2.0,2.654937936485976,-0.00017592542133885566,-0.0
1.327468968242988,Kazakh,middle,-0.3309152732837235,503.0,1.0,1,0,0,0,1,0,0,3.0,3.9824069047289643,-1.3027023512566606e-05,-0.0
1.327468968242988,Kazakh,poorer,-0.9069992591972046,503.0,1.0,1,0,0,1,0,0,0,2.0,2.654937936485976,-0.00017592542133885566,-0.0
1.327468968242988,Kazakh,poorer,-0.48540787808221453,503.0,1.0,1,0,0,1,0,0,0,2.0,2.654937936485976,-0.00017592542133885566,-0.0
1.327468968242988,Kazakh,poorer,-0.48540787808221453,503.0,1.0,1,0,0,1,0,0,0,2.0,2.654937936485976,-0.00017592542133885566,-0.0
1.327468968242988,Kazakh,poorer,-0.7932533512101848,503.0,1.0,1,0,0,1,0,0,0,2.0,2.654937936485976,-0.00017592542133885566,-0.0
1.327468968242988,Kazakh,middle,-0.18772046016771748,503.0,1.0,1,0,0,0,1,0,0,3.0,3.9824069047289643,-1.3027023512566606e-05,-0.0
1.327468968242988,Kazakh,middle,-0.18772046016771748,503.0,1.0,1,0,0,0,1,0,0,3.0,3.9824069047289643,-1.3027023512566606e-05,-0.0
