sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Fulani,ethnicity_Guerze,ethnicity_Kissi,ethnicity_Malinké,ethnicity_Soussou,ethnicity_Toma,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
0.930015,Fulani,middle,-36607,125,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.790045,0.0,0.0,0.0,-3.268712427918117e-05,-0.0,-0.0
0.930015,Fulani,middle,-38137,125,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.790045,0.0,0.0,0.0,-3.268712427918117e-05,-0.0,-0.0
0.930015,Fulani,poorer,-56203,125,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.86003,0.0,-0.0,-0.0,-0.0005015281935338478,-0.0,-0.0
0.930015,Fulani,richer,20667,125,labé rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.72006,0.0,0.0,0.0,0.00043615394497548545,0.0,0.0
0.930015,Fulani,middle,-36126,125,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.790045,0.0,0.0,0.0,-3.268712427918117e-05,-0.0,-0.0
0.930015,Fulani,middle,-36126,125,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.790045,0.0,0.0,0.0,-3.268712427918117e-05,-0.0,-0.0
0.930015,Fulani,poorest,-123798,125,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.930015,-0.0,-0.0,-0.0,-0.0009703692627885144,-0.0,-0.0
0.930015,Fulani,poorest,-90756,125,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.930015,-0.0,-0.0,-0.0,-0.0009703692627885144,-0.0,-0.0
0.930015,Fulani,poorest,-90756,125,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.930015,-0.0,-0.0,-0.0,-0.0009703692627885144,-0.0,-0.0
0.930015,Fulani,middle,-52618,125,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.790045,0.0,0.0,0.0,-3.268712427918117e-05,-0.0,-0.0
0.930015,Fulani,middle,-52618,125,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.790045,0.0,0.0,0.0,-3.268712427918117e-05,-0.0,-0.0
0.930015,Fulani,middle,-52618,125,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.790045,0.0,0.0,0.0,-3.268712427918117e-05,-0.0,-0.0
0.930015,Fulani,middle,-52618,125,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.790045,0.0,0.0,0.0,-3.268712427918117e-05,-0.0,-0.0
0.930015,Fulani,middle,-22226,125,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.790045,0.0,0.0,0.0,-3.268712427918117e-05,-0.0,-0.0
0.930015,Fulani,middle,-24917,125,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.790045,0.0,0.0,0.0,-3.268712427918117e-05,-0.0,-0.0
0.930015,Fulani,middle,-39111,125,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.790045,0.0,0.0,0.0,-3.268712427918117e-05,-0.0,-0.0
0.930015,Fulani,middle,-39111,125,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.790045,0.0,0.0,0.0,-3.268712427918117e-05,-0.0,-0.0
0.930015,Fulani,middle,-39111,125,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.790045,0.0,0.0,0.0,-3.268712427918117e-05,-0.0,-0.0
0.930015,Fulani,middle,-37836,125,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.790045,0.0,0.0,0.0,-3.268712427918117e-05,-0.0,-0.0
0.930015,Fulani,richer,31163,125,labé rural,1,0,0,0,0,0,0,0,0,1,0,4.0,3.72006,0.0,0.0,0.0,0.00043615394497548545,0.0,0.0
0.930015,Guerze,richer,31163,125,labé rural,0,1,0,0,0,0,0,0,0,1,0,4.0,3.72006,0.0,0.0,0.0035131944517191125,0.0,0.0,0.0
0.166913,Fulani,richer,95369,126,labé urban,1,0,0,0,0,0,0,0,0,1,0,4.0,0.667652,0.0,0.0,0.0,7.827805295365472e-05,0.0,0.0
0.166913,Malinké,richer,95369,126,labé urban,0,0,0,1,0,0,0,0,0,1,0,4.0,0.667652,0.0,0.0,0.0,0.0,8.839660923386472e-05,0.0
0.166913,Fulani,richest,120421,126,labé urban,1,0,0,0,0,0,0,0,0,0,1,5.0,0.834565,0.0,0.0,0.0,0.00016242257685112325,0.0,0.0
0.166913,Fulani,richest,120421,126,labé urban,1,0,0,0,0,0,0,0,0,0,1,5.0,0.834565,0.0,0.0,0.0,0.00016242257685112325,0.0,0.0
0.166913,Fulani,richer,57327,126,labé urban,1,0,0,0,0,0,0,0,0,1,0,4.0,0.667652,0.0,0.0,0.0,7.827805295365472e-05,0.0,0.0
0.166913,Fulani,richer,97661,126,labé urban,1,0,0,0,0,0,0,0,0,1,0,4.0,0.667652,0.0,0.0,0.0,7.827805295365472e-05,0.0,0.0
0.166913,Fulani,richer,38856,126,labé urban,1,0,0,0,0,0,0,0,0,1,0,4.0,0.667652,0.0,0.0,0.0,7.827805295365472e-05,0.0,0.0
0.166913,Fulani,richer,38856,126,labé urban,1,0,0,0,0,0,0,0,0,1,0,4.0,0.667652,0.0,0.0,0.0,7.827805295365472e-05,0.0,0.0
0.166913,Fulani,middle,-53903,126,labé urban,1,0,0,0,0,0,0,0,1,0,0,3.0,0.500739,0.0,0.0,0.0,-5.866470943813774e-06,-0.0,-0.0
0.166913,Fulani,richest,111282,126,labé urban,1,0,0,0,0,0,0,0,0,0,1,5.0,0.834565,0.0,0.0,0.0,0.00016242257685112325,0.0,0.0
0.166913,Fulani,richest,111282,126,labé urban,1,0,0,0,0,0,0,0,0,0,1,5.0,0.834565,0.0,0.0,0.0,0.00016242257685112325,0.0,0.0
0.166913,Fulani,richest,179660,126,labé urban,1,0,0,0,0,0,0,0,0,0,1,5.0,0.834565,0.0,0.0,0.0,0.00016242257685112325,0.0,0.0
0.166913,Fulani,richest,179660,126,labé urban,1,0,0,0,0,0,0,0,0,0,1,5.0,0.834565,0.0,0.0,0.0,0.00016242257685112325,0.0,0.0
0.166913,Fulani,richest,179660,126,labé urban,1,0,0,0,0,0,0,0,0,0,1,5.0,0.834565,0.0,0.0,0.0,0.00016242257685112325,0.0,0.0
0.166913,Fulani,richest,179660,126,labé urban,1,0,0,0,0,0,0,0,0,0,1,5.0,0.834565,0.0,0.0,0.0,0.00016242257685112325,0.0,0.0
0.166913,Fulani,richest,179660,126,labé urban,1,0,0,0,0,0,0,0,0,0,1,5.0,0.834565,0.0,0.0,0.0,0.00016242257685112325,0.0,0.0
0.166913,Fulani,richer,98561,126,labé urban,1,0,0,0,0,0,0,0,0,1,0,4.0,0.667652,0.0,0.0,0.0,7.827805295365472e-05,0.0,0.0
0.166913,Soussou,richer,55238,126,labé urban,0,0,0,0,1,0,0,0,0,1,0,4.0,0.667652,0.0,0.0,0.0,0.0,0.0,4.3572692749232316e-05
0.166913,Fulani,richer,55238,126,labé urban,1,0,0,0,0,0,0,0,0,1,0,4.0,0.667652,0.0,0.0,0.0,7.827805295365472e-05,0.0,0.0
0.166913,Fulani,richer,55238,126,labé urban,1,0,0,0,0,0,0,0,0,1,0,4.0,0.667652,0.0,0.0,0.0,7.827805295365472e-05,0.0,0.0
0.166913,Malinké,richer,42259,126,labé urban,0,0,0,1,0,0,0,0,0,1,0,4.0,0.667652,0.0,0.0,0.0,0.0,8.839660923386472e-05,0.0
0.166913,Fulani,richest,127636,126,labé urban,1,0,0,0,0,0,0,0,0,0,1,5.0,0.834565,0.0,0.0,0.0,0.00016242257685112325,0.0,0.0
0.166913,Fulani,richest,127636,126,labé urban,1,0,0,0,0,0,0,0,0,0,1,5.0,0.834565,0.0,0.0,0.0,0.00016242257685112325,0.0,0.0
0.166913,Fulani,richest,127636,126,labé urban,1,0,0,0,0,0,0,0,0,0,1,5.0,0.834565,0.0,0.0,0.0,0.00016242257685112325,0.0,0.0
0.166913,Fulani,richest,127636,126,labé urban,1,0,0,0,0,0,0,0,0,0,1,5.0,0.834565,0.0,0.0,0.0,0.00016242257685112325,0.0,0.0
0.166913,Fulani,middle,-22387,126,labé urban,1,0,0,0,0,0,0,0,1,0,0,3.0,0.500739,0.0,0.0,0.0,-5.866470943813774e-06,-0.0,-0.0
0.166913,Malinké,middle,-10618,126,labé urban,0,0,0,1,0,0,0,0,1,0,0,3.0,0.500739,0.0,0.0,0.0,-0.0,-9.603950137238312e-06,-0.0
0.166913,Fulani,richest,231355,126,labé urban,1,0,0,0,0,0,0,0,0,0,1,5.0,0.834565,0.0,0.0,0.0,0.00016242257685112325,0.0,0.0
0.166913,Fulani,richest,195126,126,labé urban,1,0,0,0,0,0,0,0,0,0,1,5.0,0.834565,0.0,0.0,0.0,0.00016242257685112325,0.0,0.0
0.166913,Fulani,richest,118785,126,labé urban,1,0,0,0,0,0,0,0,0,0,1,5.0,0.834565,0.0,0.0,0.0,0.00016242257685112325,0.0,0.0
0.166913,Fulani,richest,118785,126,labé urban,1,0,0,0,0,0,0,0,0,0,1,5.0,0.834565,0.0,0.0,0.0,0.00016242257685112325,0.0,0.0
0.166913,Fulani,richer,43462,126,labé urban,1,0,0,0,0,0,0,0,0,1,0,4.0,0.667652,0.0,0.0,0.0,7.827805295365472e-05,0.0,0.0
0.166913,Fulani,richer,43462,126,labé urban,1,0,0,0,0,0,0,0,0,1,0,4.0,0.667652,0.0,0.0,0.0,7.827805295365472e-05,0.0,0.0
0.166913,Fulani,middle,-6637,126,labé urban,1,0,0,0,0,0,0,0,1,0,0,3.0,0.500739,0.0,0.0,0.0,-5.866470943813774e-06,-0.0,-0.0
1.144739,Fulani,poorest,-93877,127,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.144739,-0.0,-0.0,-0.0,-0.001194410347698974,-0.0,-0.0
1.144739,Fulani,poorest,-93877,127,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.144739,-0.0,-0.0,-0.0,-0.001194410347698974,-0.0,-0.0
1.144739,Fulani,poorest,-93877,127,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.144739,-0.0,-0.0,-0.0,-0.001194410347698974,-0.0,-0.0
1.144739,Fulani,poorer,-58395,127,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.289478,0.0,-0.0,-0.0,-0.0006173221751667911,-0.0,-0.0
1.144739,Fulani,poorer,-58395,127,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.289478,0.0,-0.0,-0.0,-0.0006173221751667911,-0.0,-0.0
1.144739,Fulani,poorer,-58395,127,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.289478,0.0,-0.0,-0.0,-0.0006173221751667911,-0.0,-0.0
1.144739,Fulani,poorest,-93722,127,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.144739,-0.0,-0.0,-0.0,-0.001194410347698974,-0.0,-0.0
1.144739,Fulani,poorest,-117150,127,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.144739,-0.0,-0.0,-0.0,-0.001194410347698974,-0.0,-0.0
1.144739,Fulani,poorest,-124330,127,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.144739,-0.0,-0.0,-0.0,-0.001194410347698974,-0.0,-0.0
1.144739,Fulani,poorest,-124330,127,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.144739,-0.0,-0.0,-0.0,-0.001194410347698974,-0.0,-0.0
1.144739,Fulani,poorest,-124330,127,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.144739,-0.0,-0.0,-0.0,-0.001194410347698974,-0.0,-0.0
1.144739,Fulani,poorest,-123478,127,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.144739,-0.0,-0.0,-0.0,-0.001194410347698974,-0.0,-0.0
1.144739,Fulani,middle,-42606,127,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,3.434217,0.0,0.0,0.0,-4.023400263460866e-05,-0.0,-0.0
1.144739,Fulani,middle,-42606,127,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,3.434217,0.0,0.0,0.0,-4.023400263460866e-05,-0.0,-0.0
1.144739,Fulani,poorer,-80673,127,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.289478,0.0,-0.0,-0.0,-0.0006173221751667911,-0.0,-0.0
1.144739,Fulani,poorest,-107961,127,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.144739,-0.0,-0.0,-0.0,-0.001194410347698974,-0.0,-0.0
1.144739,Fulani,richer,12276,127,labé rural,1,0,0,0,0,0,0,0,0,1,0,4.0,4.578956,0.0,0.0,0.0,0.0005368541698975739,0.0,0.0
1.144739,Fulani,poorest,-89914,127,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.144739,-0.0,-0.0,-0.0,-0.001194410347698974,-0.0,-0.0
1.144739,Fulani,poorest,-112963,127,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.144739,-0.0,-0.0,-0.0,-0.001194410347698974,-0.0,-0.0
1.144739,Fulani,poorest,-113000,127,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.144739,-0.0,-0.0,-0.0,-0.001194410347698974,-0.0,-0.0
1.144739,Fulani,poorest,-122797,127,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.144739,-0.0,-0.0,-0.0,-0.001194410347698974,-0.0,-0.0
1.144739,Fulani,poorer,-85866,127,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.289478,0.0,-0.0,-0.0,-0.0006173221751667911,-0.0,-0.0
1.144739,Fulani,poorer,-85866,127,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.289478,0.0,-0.0,-0.0,-0.0006173221751667911,-0.0,-0.0
1.144739,Fulani,poorer,-85866,127,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.289478,0.0,-0.0,-0.0,-0.0006173221751667911,-0.0,-0.0
1.144739,Fulani,poorer,-85866,127,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.289478,0.0,-0.0,-0.0,-0.0006173221751667911,-0.0,-0.0
1.144739,Fulani,poorest,-95133,127,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.144739,-0.0,-0.0,-0.0,-0.001194410347698974,-0.0,-0.0
1.144739,Fulani,poorer,-74250,127,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.289478,0.0,-0.0,-0.0,-0.0006173221751667911,-0.0,-0.0
1.144739,Fulani,poorer,-74250,127,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.289478,0.0,-0.0,-0.0,-0.0006173221751667911,-0.0,-0.0
1.144739,Fulani,poorest,-88758,127,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.144739,-0.0,-0.0,-0.0,-0.001194410347698974,-0.0,-0.0
1.144739,Fulani,poorer,-68655,127,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.289478,0.0,-0.0,-0.0,-0.0006173221751667911,-0.0,-0.0
1.125733,Fulani,poorest,-109451,128,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.125733,-0.0,-0.0,-0.0,-0.0011745796587223892,-0.0,-0.0
1.125733,Fulani,poorer,-59268,128,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.251466,0.0,-0.0,-0.0,-0.0006070728298913879,-0.0,-0.0
1.125733,Fulani,poorer,-59268,128,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.251466,0.0,-0.0,-0.0,-0.0006070728298913879,-0.0,-0.0
1.125733,Fulani,poorer,-56248,128,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.251466,0.0,-0.0,-0.0,-0.0006070728298913879,-0.0,-0.0
1.125733,Fulani,poorer,-56248,128,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.251466,0.0,-0.0,-0.0,-0.0006070728298913879,-0.0,-0.0
1.125733,Fulani,poorest,-102226,128,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.125733,-0.0,-0.0,-0.0,-0.0011745796587223892,-0.0,-0.0
1.125733,Fulani,poorer,-57327,128,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.251466,0.0,-0.0,-0.0,-0.0006070728298913879,-0.0,-0.0
1.125733,Fulani,poorer,-58536,128,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.251466,0.0,-0.0,-0.0,-0.0006070728298913879,-0.0,-0.0
1.125733,Fulani,poorest,-128157,128,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.125733,-0.0,-0.0,-0.0,-0.0011745796587223892,-0.0,-0.0
1.125733,Fulani,poorest,-92732,128,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.125733,-0.0,-0.0,-0.0,-0.0011745796587223892,-0.0,-0.0
1.125733,Fulani,poorest,-108732,128,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.125733,-0.0,-0.0,-0.0,-0.0011745796587223892,-0.0,-0.0
1.125733,Fulani,poorest,-108732,128,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.125733,-0.0,-0.0,-0.0,-0.0011745796587223892,-0.0,-0.0
1.125733,Fulani,poorest,-91823,128,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.125733,-0.0,-0.0,-0.0,-0.0011745796587223892,-0.0,-0.0
1.125733,Fulani,poorest,-112652,128,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.125733,-0.0,-0.0,-0.0,-0.0011745796587223892,-0.0,-0.0
1.125733,Fulani,poorest,-112652,128,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.125733,-0.0,-0.0,-0.0,-0.0011745796587223892,-0.0,-0.0
1.125733,Fulani,poorest,-112652,128,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.125733,-0.0,-0.0,-0.0,-0.0011745796587223892,-0.0,-0.0
1.125733,Fulani,poorest,-116963,128,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.125733,-0.0,-0.0,-0.0,-0.0011745796587223892,-0.0,-0.0
1.125733,Fulani,poorest,-116963,128,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.125733,-0.0,-0.0,-0.0,-0.0011745796587223892,-0.0,-0.0
1.125733,Fulani,poorest,-123004,128,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.125733,-0.0,-0.0,-0.0,-0.0011745796587223892,-0.0,-0.0
1.125733,Fulani,middle,-50814,128,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,3.377199,0.0,0.0,0.0,-3.9566001060386615e-05,-0.0,-0.0
1.125733,Fulani,poorest,-108371,128,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.125733,-0.0,-0.0,-0.0,-0.0011745796587223892,-0.0,-0.0
1.125733,Fulani,poorest,-108371,128,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.125733,-0.0,-0.0,-0.0,-0.0011745796587223892,-0.0,-0.0
1.125733,Fulani,poorest,-108371,128,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.125733,-0.0,-0.0,-0.0,-0.0011745796587223892,-0.0,-0.0
1.125733,Fulani,poorer,-77891,128,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.251466,0.0,-0.0,-0.0,-0.0006070728298913879,-0.0,-0.0
1.125733,Fulani,poorer,-70541,128,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.251466,0.0,-0.0,-0.0,-0.0006070728298913879,-0.0,-0.0
1.125733,Fulani,poorer,-70541,128,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.251466,0.0,-0.0,-0.0,-0.0006070728298913879,-0.0,-0.0
1.125733,Malinké,middle,-18379,128,labé rural,0,0,0,1,0,0,0,0,1,0,0,3.0,3.377199,0.0,0.0,0.0,-0.0,-6.477316685844541e-05,-0.0
1.125733,Fulani,middle,-32374,128,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,3.377199,0.0,0.0,0.0,-3.9566001060386615e-05,-0.0,-0.0
1.125733,Malinké,middle,-32374,128,labé rural,0,0,0,1,0,0,0,0,1,0,0,3.0,3.377199,0.0,0.0,0.0,-0.0,-6.477316685844541e-05,-0.0
0.880708,Fulani,poorest,-127348,129,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0009189227837098831,-0.0,-0.0
0.880708,Fulani,poorer,-70097,129,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.761416,0.0,-0.0,-0.0,-0.0004749384604235502,-0.0,-0.0
0.880708,Fulani,poorest,-113262,129,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0009189227837098831,-0.0,-0.0
0.880708,Fulani,poorest,-109758,129,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0009189227837098831,-0.0,-0.0
0.880708,Fulani,poorest,-119081,129,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0009189227837098831,-0.0,-0.0
0.880708,Fulani,poorest,-119081,129,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0009189227837098831,-0.0,-0.0
0.880708,Fulani,poorest,-108130,129,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0009189227837098831,-0.0,-0.0
0.880708,Fulani,poorest,-108130,129,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0009189227837098831,-0.0,-0.0
0.880708,Fulani,poorest,-133354,129,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0009189227837098831,-0.0,-0.0
0.880708,Fulani,poorest,-118044,129,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0009189227837098831,-0.0,-0.0
0.880708,Fulani,poorest,-129497,129,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0009189227837098831,-0.0,-0.0
0.880708,Fulani,poorest,-129497,129,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0009189227837098831,-0.0,-0.0
0.880708,Fulani,poorest,-129497,129,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0009189227837098831,-0.0,-0.0
0.880708,Fulani,poorest,-106223,129,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0009189227837098831,-0.0,-0.0
0.880708,Fulani,poorest,-113772,129,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0009189227837098831,-0.0,-0.0
0.880708,Fulani,poorest,-92771,129,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0009189227837098831,-0.0,-0.0
0.880708,Fulani,poorest,-92771,129,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0009189227837098831,-0.0,-0.0
0.880708,Malinké,middle,-5447,129,labé rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.642124,0.0,0.0,0.0,-0.0,-5.067475701393469e-05,-0.0
0.880708,Malinké,middle,-5447,129,labé rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.642124,0.0,0.0,0.0,-0.0,-5.067475701393469e-05,-0.0
0.880708,Malinké,poorest,-113669,129,labé rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0,-0.0010848647439245457,-0.0
0.880708,Malinké,poorest,-113669,129,labé rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0,-0.0010848647439245457,-0.0
0.880708,Fulani,middle,-52717,129,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.642124,0.0,0.0,0.0,-3.095413713721724e-05,-0.0,-0.0
0.880708,Fulani,middle,-52717,129,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.642124,0.0,0.0,0.0,-3.095413713721724e-05,-0.0,-0.0
0.880708,Malinké,middle,-52717,129,labé rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.642124,0.0,0.0,0.0,-0.0,-5.067475701393469e-05,-0.0
0.880708,Malinké,middle,-52717,129,labé rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.642124,0.0,0.0,0.0,-0.0,-5.067475701393469e-05,-0.0
0.880708,Malinké,poorest,-97714,129,labé rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0,-0.0010848647439245457,-0.0
0.880708,Fulani,poorest,-99531,129,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0009189227837098831,-0.0,-0.0
0.880708,Fulani,poorest,-131925,129,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0009189227837098831,-0.0,-0.0
0.880708,Malinké,poorest,-131925,129,labé rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.880708,-0.0,-0.0,-0.0,-0.0,-0.0010848647439245457,-0.0
0.880708,Fulani,poorer,-71259,129,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.761416,0.0,-0.0,-0.0,-0.0004749384604235502,-0.0,-0.0
0.880708,Malinké,middle,-40752,129,labé rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.642124,0.0,0.0,0.0,-0.0,-5.067475701393469e-05,-0.0
0.880708,Malinké,poorer,-78221,129,labé rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.761416,0.0,-0.0,-0.0,-0.0,-0.0005677697504692402,-0.0
0.880708,Malinké,poorer,-78221,129,labé rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.761416,0.0,-0.0,-0.0,-0.0,-0.0005677697504692402,-0.0
0.880708,Malinké,poorer,-79978,129,labé rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.761416,0.0,-0.0,-0.0,-0.0,-0.0005677697504692402,-0.0
0.913478,Fulani,middle,-52913,130,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.740434,0.0,0.0,0.0,-3.2105900348164125e-05,-0.0,-0.0
0.913478,Fulani,poorer,-64842,130,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.826956,0.0,-0.0,-0.0,-0.0004926103032455521,-0.0,-0.0
0.913478,Fulani,poorer,-64842,130,labé rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.826956,0.0,-0.0,-0.0,-0.0004926103032455521,-0.0,-0.0
0.913478,Fulani,poorest,-102828,130,labé rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.913478,-0.0,-0.0,-0.0,-0.0009531147061429403,-0.0,-0.0
0.913478,Fulani,middle,-51911,130,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.740434,0.0,0.0,0.0,-3.2105900348164125e-05,-0.0,-0.0
0.913478,Fulani,middle,-51911,130,labé rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.740434,0.0,0.0,0.0,-3.2105900348164125e-05,-0.0,-0.0
