sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Adja And Related,ethnicity_Bariba And Related..,ethnicity_Betamaribe And Related,ethnicity_Dendi And Related..,ethnicity_Fon And Related..,ethnicity_Peulh And Related,"ethnicity_Yoa, Lokpa And Related.",ethnicity_Yoruba And Related..,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5,IF_6,IF_7
0.728309,Peulh And Related,poorest,-146361,30,alibori urban,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.728309,-0.0004380916718422159,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.728309,Peulh And Related,poorest,-134558,30,alibori urban,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.728309,-0.0004380916718422159,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.728309,Peulh And Related,poorest,-118204,30,alibori urban,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.728309,-0.0004380916718422159,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.728309,Peulh And Related,poorest,-112224,30,alibori urban,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.728309,-0.0004380916718422159,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.728309,Peulh And Related,poorest,-112224,30,alibori urban,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.728309,-0.0004380916718422159,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.728309,Peulh And Related,poorest,-123572,30,alibori urban,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.728309,-0.0004380916718422159,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.728309,Peulh And Related,poorest,-89634,30,alibori urban,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.728309,-0.0004380916718422159,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.728309,Peulh And Related,poorest,-145041,30,alibori urban,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.728309,-0.0004380916718422159,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.728309,Peulh And Related,poorest,-89772,30,alibori urban,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.728309,-0.0004380916718422159,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.728309,Peulh And Related,poorest,-89772,30,alibori urban,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.728309,-0.0004380916718422159,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorest,-82486,31,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.137663,-0.0,-0.0,-0.0,-0.0026452907319084555,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorest,-85830,31,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.137663,-0.0,-0.0,-0.0,-0.0026452907319084555,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorest,-85830,31,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.137663,-0.0,-0.0,-0.0,-0.0026452907319084555,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorest,-85830,31,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.137663,-0.0,-0.0,-0.0,-0.0026452907319084555,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-74260,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-74260,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-57947,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-57947,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-79382,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,middle,-32882,31,alibori rural,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,3.4129890000000005,0.0,0.0,0.0,-5.8572140135106706e-06,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,middle,-32882,31,alibori rural,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,3.4129890000000005,0.0,0.0,0.0,-5.8572140135106706e-06,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-53903,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-64823,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-64823,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorest,-94244,31,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.137663,-0.0,-0.0,-0.0,-0.0026452907319084555,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorest,-94244,31,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.137663,-0.0,-0.0,-0.0,-0.0026452907319084555,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-56994,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-56994,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-74334,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,"Yoa, Lokpa And Related.",poorer,-70038,31,alibori rural,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0,-0.002900195794737208,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorest,-102228,31,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.137663,-0.0,-0.0,-0.0,-0.0026452907319084555,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorest,-102228,31,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.137663,-0.0,-0.0,-0.0,-0.0026452907319084555,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorest,-83697,31,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.137663,-0.0,-0.0,-0.0,-0.0026452907319084555,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-57686,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-57686,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-67894,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,middle,-53690,31,alibori rural,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,3.4129890000000005,0.0,0.0,0.0,-5.8572140135106706e-06,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,middle,-53690,31,alibori rural,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,3.4129890000000005,0.0,0.0,0.0,-5.8572140135106706e-06,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,richer,23572,31,alibori rural,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0,4.550652,0.0,0.0,0.0,0.0013138595449339616,0.0,0.0,0.0,0.0
1.137663,Dendi And Related..,poorest,-103830,31,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.137663,-0.0,-0.0,-0.0,-0.0026452907319084555,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorest,-103830,31,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.137663,-0.0,-0.0,-0.0,-0.0026452907319084555,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorest,-103830,31,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.137663,-0.0,-0.0,-0.0,-0.0026452907319084555,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-68951,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-70539,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-55702,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-73805,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-73805,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorer,-75641,31,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.275326,0.0,-0.0,-0.0,-0.0013255739729609829,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,poorest,-88240,31,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.137663,-0.0,-0.0,-0.0,-0.0026452907319084555,-0.0,-0.0,-0.0,-0.0
1.137663,Dendi And Related..,middle,-46279,31,alibori rural,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,3.4129890000000005,0.0,0.0,0.0,-5.8572140135106706e-06,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorest,-119404,32,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.335579,-0.0,-0.0,-0.0,-0.0031054844452457035,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorest,-119404,32,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.335579,-0.0,-0.0,-0.0,-0.0031054844452457035,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorest,-81595,32,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.335579,-0.0,-0.0,-0.0,-0.0031054844452457035,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorest,-81595,32,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.335579,-0.0,-0.0,-0.0,-0.0031054844452457035,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorest,-106153,32,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.335579,-0.0,-0.0,-0.0,-0.0031054844452457035,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorest,-106153,32,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.335579,-0.0,-0.0,-0.0,-0.0031054844452457035,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-65841,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-66098,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorest,-103904,32,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.335579,-0.0,-0.0,-0.0,-0.0031054844452457035,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorest,-103904,32,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.335579,-0.0,-0.0,-0.0,-0.0031054844452457035,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorest,-103904,32,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.335579,-0.0,-0.0,-0.0,-0.0031054844452457035,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorest,-102052,32,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.335579,-0.0,-0.0,-0.0,-0.0031054844452457035,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorest,-102052,32,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.335579,-0.0,-0.0,-0.0,-0.0031054844452457035,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-67706,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-71274,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-56001,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-59257,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-59257,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-74485,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-74485,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-74485,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-71609,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-68368,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-68368,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-68916,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,middle,-37660,32,alibori rural,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,4.006737,0.0,0.0,0.0,-6.876176895047626e-06,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,middle,-37660,32,alibori rural,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,4.006737,0.0,0.0,0.0,-6.876176895047626e-06,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-71579,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-71579,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorest,-82197,32,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.335579,-0.0,-0.0,-0.0,-0.0031054844452457035,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorest,-102348,32,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.335579,-0.0,-0.0,-0.0,-0.0031054844452457035,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorest,-116720,32,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.335579,-0.0,-0.0,-0.0,-0.0031054844452457035,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorest,-103260,32,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.335579,-0.0,-0.0,-0.0,-0.0031054844452457035,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorest,-103260,32,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.335579,-0.0,-0.0,-0.0,-0.0031054844452457035,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorest,-103260,32,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.335579,-0.0,-0.0,-0.0,-0.0031054844452457035,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-71618,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-71618,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-71618,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.335579,Dendi And Related..,poorer,-71618,32,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.671158,0.0,-0.0,-0.0,-0.0015561803110703755,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-56638,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-63470,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorest,-81220,33,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.546494,-0.0,-0.0,-0.0,-0.0035959033959547197,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorest,-81220,33,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.546494,-0.0,-0.0,-0.0,-0.0035959033959547197,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorest,-81220,33,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.546494,-0.0,-0.0,-0.0,-0.0035959033959547197,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-74364,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-74364,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-74364,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-69590,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorest,-86722,33,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.546494,-0.0,-0.0,-0.0,-0.0035959033959547197,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,middle,-52415,33,alibori rural,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,4.639482,0.0,0.0,0.0,-7.962064626000995e-06,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-66305,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-66305,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-66305,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-66305,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,middle,-30685,33,alibori rural,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,4.639482,0.0,0.0,0.0,-7.962064626000995e-06,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorest,-88288,33,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.546494,-0.0,-0.0,-0.0,-0.0035959033959547197,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-80380,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-80380,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorest,-89995,33,alibori rural,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.546494,-0.0,-0.0,-0.0,-0.0035959033959547197,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-55649,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-55649,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-55649,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-55649,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,middle,-52844,33,alibori rural,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,4.639482,0.0,0.0,0.0,-7.962064626000995e-06,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,middle,-29961,33,alibori rural,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,4.639482,0.0,0.0,0.0,-7.962064626000995e-06,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,middle,-29961,33,alibori rural,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,4.639482,0.0,0.0,0.0,-7.962064626000995e-06,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,middle,-32652,33,alibori rural,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,4.639482,0.0,0.0,0.0,-7.962064626000995e-06,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,middle,-32652,33,alibori rural,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,4.639482,0.0,0.0,0.0,-7.962064626000995e-06,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-72049,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-72049,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-68587,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-68587,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-72517,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
1.546494,Dendi And Related..,poorer,-72517,33,alibori rural,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.092988,0.0,-0.0,-0.0,-0.0018019327302903603,-0.0,-0.0,-0.0,-0.0
