sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Chewa,ethnicity_Lomwe,ethnicity_Ngoni,ethnicity_Tonga,ethnicity_Tumbuka,ethnicity_Yao,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
1.728939,Lomwe,richer,-20285,119,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,6.915756,0.0,0.0,0.0021425285146791993,0.0,0.0,0.0
1.728939,Yao,richer,-35879,119,"south, rural",0,0,0,0,0,1,0,0,0,1,0,4.0,6.915756,0.0,0.0029203892626990854,0.0,0.0,0.0,0.0
1.728939,Chewa,richer,-35879,119,"south, rural",1,0,0,0,0,0,0,0,0,1,0,4.0,6.915756,0.0015861972125068811,0.0,0.0,0.0,0.0,0.0
1.728939,Chewa,richer,-35879,119,"south, rural",1,0,0,0,0,0,0,0,0,1,0,4.0,6.915756,0.0015861972125068811,0.0,0.0,0.0,0.0,0.0
1.728939,Lomwe,middle,-64316,119,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.186817,0.0,0.0,-0.0004795841848678119,-0.0,-0.0,-0.0
1.728939,Lomwe,poorer,-96091,119,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,3.457878,-0.0,-0.0,-0.0031016968844148223,-0.0,-0.0,-0.0
1.728939,Lomwe,middle,-76399,119,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.186817,0.0,0.0,-0.0004795841848678119,-0.0,-0.0,-0.0
1.728939,Lomwe,poorest,-102256,119,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,1.728939,-0.0,-0.0,-0.005723809583961834,-0.0,-0.0,-0.0
1.728939,Chewa,poorer,-95849,119,"south, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,3.457878,-0.0008709418264852246,-0.0,-0.0,-0.0,-0.0,-0.0
1.728939,Lomwe,richer,-50333,119,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,6.915756,0.0,0.0,0.0021425285146791993,0.0,0.0,0.0
1.728939,Lomwe,richer,-50333,119,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,6.915756,0.0,0.0,0.0021425285146791993,0.0,0.0,0.0
1.728939,Lomwe,richer,-26351,119,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,6.915756,0.0,0.0,0.0021425285146791993,0.0,0.0,0.0
1.728939,Lomwe,poorest,-102219,119,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,1.728939,-0.0,-0.0,-0.005723809583961834,-0.0,-0.0,-0.0
1.728939,Lomwe,poorer,-90072,119,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,3.457878,-0.0,-0.0,-0.0031016968844148223,-0.0,-0.0,-0.0
1.728939,Lomwe,poorest,-101146,119,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,1.728939,-0.0,-0.0,-0.005723809583961834,-0.0,-0.0,-0.0
1.728939,Lomwe,poorer,-86543,119,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,3.457878,-0.0,-0.0,-0.0031016968844148223,-0.0,-0.0,-0.0
1.728939,Lomwe,poorest,-103934,119,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,1.728939,-0.0,-0.0,-0.005723809583961834,-0.0,-0.0,-0.0
1.728939,Lomwe,richest,17202,119,"south, rural",0,1,0,0,0,0,0,0,0,0,1,5.0,8.644695,0.0,0.0,0.00476464121422621,0.0,0.0,0.0
1.728939,Lomwe,poorest,-101581,119,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,1.728939,-0.0,-0.0,-0.005723809583961834,-0.0,-0.0,-0.0
1.728939,Lomwe,poorer,-83251,119,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,3.457878,-0.0,-0.0,-0.0031016968844148223,-0.0,-0.0,-0.0
1.728939,Lomwe,poorest,-97301,119,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,1.728939,-0.0,-0.0,-0.005723809583961834,-0.0,-0.0,-0.0
1.728939,Lomwe,poorest,-104812,119,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,1.728939,-0.0,-0.0,-0.005723809583961834,-0.0,-0.0,-0.0
1.349043,Tumbuka,richer,-48673,120,"south, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,5.396172,0.0,0.0,0.0,0.0,0.0008814678075813993,0.0
1.349043,Lomwe,richest,14033,120,"south, rural",0,1,0,0,0,0,0,0,0,0,1,5.0,6.745215,0.0,0.0,0.003717716979930101,0.0,0.0,0.0
1.349043,Lomwe,richest,14033,120,"south, rural",0,1,0,0,0,0,0,0,0,0,1,5.0,6.745215,0.0,0.0,0.003717716979930101,0.0,0.0,0.0
1.349043,Lomwe,richest,14033,120,"south, rural",0,1,0,0,0,0,0,0,0,0,1,5.0,6.745215,0.0,0.0,0.003717716979930101,0.0,0.0,0.0
1.349043,Lomwe,middle,-67396,120,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,4.047129,0.0,0.0,-0.00037420619669440477,-0.0,-0.0,-0.0
1.349043,Lomwe,richest,20659,120,"south, rural",0,1,0,0,0,0,0,0,0,0,1,5.0,6.745215,0.0,0.0,0.003717716979930101,0.0,0.0,0.0
1.349043,Lomwe,richest,20659,120,"south, rural",0,1,0,0,0,0,0,0,0,0,1,5.0,6.745215,0.0,0.0,0.003717716979930101,0.0,0.0,0.0
1.349043,Lomwe,poorer,-92767,120,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,2.698086,-0.0,-0.0,-0.0024201677850066573,-0.0,-0.0,-0.0
1.349043,Lomwe,poorest,-98341,120,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,1.349043,-0.0,-0.0,-0.004466129373318911,-0.0,-0.0,-0.0
1.349043,Tumbuka,poorest,-98341,120,"south, rural",0,0,0,0,1,0,1,0,0,0,0,1.0,1.349043,-0.0,-0.0,-0.0,-0.0,-0.010193246954335133,-0.0
1.349043,Lomwe,poorest,-102809,120,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,1.349043,-0.0,-0.0,-0.004466129373318911,-0.0,-0.0,-0.0
1.349043,Lomwe,richest,35761,120,"south, rural",0,1,0,0,0,0,0,0,0,0,1,5.0,6.745215,0.0,0.0,0.003717716979930101,0.0,0.0,0.0
1.349043,Lomwe,richer,-52740,120,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,5.396172,0.0,0.0,0.0016717553916178482,0.0,0.0,0.0
1.349043,Lomwe,richer,-52740,120,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,5.396172,0.0,0.0,0.0016717553916178482,0.0,0.0,0.0
1.349043,Lomwe,richer,-52740,120,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,5.396172,0.0,0.0,0.0016717553916178482,0.0,0.0,0.0
1.349043,Lomwe,richer,-17902,120,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,5.396172,0.0,0.0,0.0016717553916178482,0.0,0.0,0.0
1.349043,Ngoni,middle,-74800,120,"south, rural",0,0,1,0,0,0,0,0,1,0,0,3.0,4.047129,0.0,0.0,-0.0,-0.0014387616486405096,-0.0,-0.0
1.349043,Ngoni,middle,-74800,120,"south, rural",0,0,1,0,0,0,0,0,1,0,0,3.0,4.047129,0.0,0.0,-0.0,-0.0014387616486405096,-0.0,-0.0
1.349043,Ngoni,richest,97213,120,"south, rural",0,0,1,0,0,0,0,0,0,0,1,5.0,6.745215,0.0,0.0,0.0,0.004730374639148016,0.0,0.0
1.349043,Ngoni,richest,242716,120,"south, rural",0,0,1,0,0,0,0,0,0,0,1,5.0,6.745215,0.0,0.0,0.0,0.004730374639148016,0.0,0.0
1.349043,Lomwe,richer,-4658,120,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,5.396172,0.0,0.0,0.0016717553916178482,0.0,0.0,0.0
1.349043,Lomwe,richer,-4658,120,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,5.396172,0.0,0.0,0.0016717553916178482,0.0,0.0,0.0
1.349043,Lomwe,richer,-4658,120,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,5.396172,0.0,0.0,0.0016717553916178482,0.0,0.0,0.0
1.349043,Lomwe,richer,-21789,120,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,5.396172,0.0,0.0,0.0016717553916178482,0.0,0.0,0.0
1.349043,Lomwe,richest,86745,120,"south, rural",0,1,0,0,0,0,0,0,0,0,1,5.0,6.745215,0.0,0.0,0.003717716979930101,0.0,0.0,0.0
1.349043,Lomwe,richer,-14138,120,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,5.396172,0.0,0.0,0.0016717553916178482,0.0,0.0,0.0
1.349043,Lomwe,richer,-14138,120,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,5.396172,0.0,0.0,0.0016717553916178482,0.0,0.0,0.0
1.349043,Lomwe,richer,-51473,120,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,5.396172,0.0,0.0,0.0016717553916178482,0.0,0.0,0.0
1.743592,Lomwe,poorer,-92042,121,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,3.487184,-0.0,-0.0,-0.0031279841996106343,-0.0,-0.0,-0.0
1.743592,Lomwe,poorer,-92042,121,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,3.487184,-0.0,-0.0,-0.0031279841996106343,-0.0,-0.0,-0.0
1.743592,Lomwe,middle,-59186,121,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.2307760000000005,0.0,0.0,-0.00048364872795514347,-0.0,-0.0,-0.0
1.743592,Lomwe,middle,-61957,121,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.2307760000000005,0.0,0.0,-0.00048364872795514347,-0.0,-0.0,-0.0
1.743592,Lomwe,middle,-71367,121,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.2307760000000005,0.0,0.0,-0.00048364872795514347,-0.0,-0.0,-0.0
1.743592,Lomwe,poorer,-86388,121,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,3.487184,-0.0,-0.0,-0.0031279841996106343,-0.0,-0.0,-0.0
1.743592,Lomwe,richer,-54853,121,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,6.974368,0.0,0.0,0.0021606867437003467,0.0,0.0,0.0
1.743592,Lomwe,richer,-50635,121,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,6.974368,0.0,0.0,0.0021606867437003467,0.0,0.0,0.0
1.743592,Lomwe,richer,-50635,121,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,6.974368,0.0,0.0,0.0021606867437003467,0.0,0.0,0.0
1.743592,Chewa,poorer,-85149,121,"south, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,3.487184,-0.0008783231803580262,-0.0,-0.0,-0.0,-0.0,-0.0
1.743592,Lomwe,richer,-49793,121,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,6.974368,0.0,0.0,0.0021606867437003467,0.0,0.0,0.0
1.743592,Lomwe,richer,-49574,121,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,6.974368,0.0,0.0,0.0021606867437003467,0.0,0.0,0.0
1.743592,Lomwe,richer,-49574,121,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,6.974368,0.0,0.0,0.0021606867437003467,0.0,0.0,0.0
1.743592,Lomwe,middle,-71775,121,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.2307760000000005,0.0,0.0,-0.00048364872795514347,-0.0,-0.0,-0.0
1.743592,Lomwe,richer,-51936,121,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,6.974368,0.0,0.0,0.0021606867437003467,0.0,0.0,0.0
1.743592,Lomwe,middle,-62098,121,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.2307760000000005,0.0,0.0,-0.00048364872795514347,-0.0,-0.0,-0.0
1.743592,Chewa,middle,-73879,121,"south, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,5.2307760000000005,0.00036065863776115636,0.0,-0.0,-0.0,-0.0,-0.0
2.026759,Lomwe,poorer,-87730,122,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,4.053518,-0.0,-0.0,-0.0036359825741450118,-0.0,-0.0,-0.0
2.026759,Lomwe,richer,-53256,122,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,8.107036,0.0,0.0,0.0025115917622788885,0.0,0.0,0.0
2.026759,Lomwe,poorest,-99834,122,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,2.026759,-0.0,-0.0,-0.0067097697423569615,-0.0,-0.0,-0.0
2.026759,Lomwe,richer,-44732,122,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,8.107036,0.0,0.0,0.0025115917622788885,0.0,0.0,0.0
2.026759,Lomwe,richer,-44732,122,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,8.107036,0.0,0.0,0.0025115917622788885,0.0,0.0,0.0
2.026759,Lomwe,poorer,-89056,122,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,4.053518,-0.0,-0.0,-0.0036359825741450118,-0.0,-0.0,-0.0
2.026759,Lomwe,richer,-45660,122,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,8.107036,0.0,0.0,0.0025115917622788885,0.0,0.0,0.0
2.026759,Lomwe,middle,-74842,122,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,6.080277000000001,0.0,0.0,-0.0005621954059330616,-0.0,-0.0,-0.0
2.026759,Lomwe,middle,-79701,122,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,6.080277000000001,0.0,0.0,-0.0005621954059330616,-0.0,-0.0,-0.0
2.026759,Lomwe,poorer,-93284,122,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,4.053518,-0.0,-0.0,-0.0036359825741450118,-0.0,-0.0,-0.0
2.026759,Lomwe,richer,-27229,122,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,8.107036,0.0,0.0,0.0025115917622788885,0.0,0.0,0.0
2.026759,Lomwe,richer,-23633,122,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,8.107036,0.0,0.0,0.0025115917622788885,0.0,0.0,0.0
2.026759,Lomwe,middle,-67078,122,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,6.080277000000001,0.0,0.0,-0.0005621954059330616,-0.0,-0.0,-0.0
2.026759,Lomwe,richer,-52520,122,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,8.107036,0.0,0.0,0.0025115917622788885,0.0,0.0,0.0
2.026759,Lomwe,poorer,-96293,122,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,4.053518,-0.0,-0.0,-0.0036359825741450118,-0.0,-0.0,-0.0
2.026759,Lomwe,poorest,-99774,122,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,2.026759,-0.0,-0.0,-0.0067097697423569615,-0.0,-0.0,-0.0
2.026759,Lomwe,poorest,-101990,122,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,2.026759,-0.0,-0.0,-0.0067097697423569615,-0.0,-0.0,-0.0
2.026759,Lomwe,middle,-65968,122,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,6.080277000000001,0.0,0.0,-0.0005621954059330616,-0.0,-0.0,-0.0
2.026759,Lomwe,poorer,-80596,122,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,4.053518,-0.0,-0.0,-0.0036359825741450118,-0.0,-0.0,-0.0
2.026759,Chewa,poorest,-110635,122,"south, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,2.026759,-0.00246116463106545,-0.0,-0.0,-0.0,-0.0,-0.0
2.026759,Lomwe,middle,-68137,122,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,6.080277000000001,0.0,0.0,-0.0005621954059330616,-0.0,-0.0,-0.0
2.062197,Lomwe,poorer,-80963,123,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,4.124394,-0.0,-0.0,-0.0036995579427322733,-0.0,-0.0,-0.0
2.062197,Ngoni,richest,82519,123,"south, rural",0,0,1,0,0,0,0,0,0,0,1,5.0,10.310984999999999,0.0,0.0,0.0,0.007231025541607733,0.0,0.0
2.062197,Ngoni,richest,82519,123,"south, rural",0,0,1,0,0,0,0,0,0,0,1,5.0,10.310984999999999,0.0,0.0,0.0,0.007231025541607733,0.0,0.0
2.062197,Ngoni,richest,82519,123,"south, rural",0,0,1,0,0,0,0,0,0,0,1,5.0,10.310984999999999,0.0,0.0,0.0,0.007231025541607733,0.0,0.0
2.062197,Lomwe,poorer,-92769,123,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,4.124394,-0.0,-0.0,-0.0036995579427322733,-0.0,-0.0,-0.0
2.062197,Lomwe,poorer,-80189,123,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,4.124394,-0.0,-0.0,-0.0036995579427322733,-0.0,-0.0,-0.0
2.062197,Lomwe,middle,-76069,123,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,6.186591,0.0,0.0,-0.0005720254255828846,-0.0,-0.0,-0.0
2.062197,Chewa,middle,-76069,123,"south, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,6.186591,0.0004265614666820812,0.0,-0.0,-0.0,-0.0,-0.0
2.062197,Lomwe,poorer,-95306,123,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,4.124394,-0.0,-0.0,-0.0036995579427322733,-0.0,-0.0,-0.0
2.062197,Lomwe,poorer,-90707,123,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,4.124394,-0.0,-0.0,-0.0036995579427322733,-0.0,-0.0,-0.0
2.062197,Lomwe,poorest,-96902,123,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,2.062197,-0.0,-0.0,-0.0068270904598816615,-0.0,-0.0,-0.0
2.062197,Yao,poorest,-103071,123,"south, rural",0,0,0,0,0,1,1,0,0,0,0,1.0,2.062197,-0.0,-0.006709892957409744,-0.0,-0.0,-0.0,-0.0
2.062197,Lomwe,richer,-25109,123,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,8.248788,0.0,0.0,0.0025555070915665038,0.0,0.0,0.0
2.062197,Lomwe,middle,-57847,123,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,6.186591,0.0,0.0,-0.0005720254255828846,-0.0,-0.0,-0.0
2.062197,Lomwe,poorer,-94856,123,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,4.124394,-0.0,-0.0,-0.0036995579427322733,-0.0,-0.0,-0.0
2.062197,Lomwe,poorer,-94856,123,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,4.124394,-0.0,-0.0,-0.0036995579427322733,-0.0,-0.0,-0.0
2.062197,Lomwe,poorer,-96387,123,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,4.124394,-0.0,-0.0,-0.0036995579427322733,-0.0,-0.0,-0.0
2.062197,Lomwe,middle,-66376,123,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,6.186591,0.0,0.0,-0.0005720254255828846,-0.0,-0.0,-0.0
2.062197,Lomwe,middle,-66376,123,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,6.186591,0.0,0.0,-0.0005720254255828846,-0.0,-0.0,-0.0
2.062197,Lomwe,middle,-72742,123,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,6.186591,0.0,0.0,-0.0005720254255828846,-0.0,-0.0,-0.0
2.062197,Lomwe,richer,-3149,123,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,8.248788,0.0,0.0,0.0025555070915665038,0.0,0.0,0.0
2.062197,Lomwe,richest,48736,123,"south, rural",0,1,0,0,0,0,0,0,0,0,1,5.0,10.310984999999999,0.0,0.0,0.005683039608715892,0.0,0.0,0.0
2.062197,Lomwe,poorer,-95581,123,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,4.124394,-0.0,-0.0,-0.0036995579427322733,-0.0,-0.0,-0.0
2.062197,Lomwe,richer,-56096,123,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,8.248788,0.0,0.0,0.0025555070915665038,0.0,0.0,0.0
2.062197,Lomwe,richer,-56096,123,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,8.248788,0.0,0.0,0.0025555070915665038,0.0,0.0,0.0
2.062197,Lomwe,richer,-36632,123,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,8.248788,0.0,0.0,0.0025555070915665038,0.0,0.0,0.0
1.986024,Chewa,richer,-2809,124,"south, rural",1,0,0,0,0,0,0,0,0,1,0,4.0,7.944096,0.0018220571881204404,0.0,0.0,0.0,0.0,0.0
1.986024,Lomwe,middle,-79691,124,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.958072,0.0,0.0,-0.0005508960704616596,-0.0,-0.0,-0.0
1.986024,Lomwe,middle,-73378,124,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.958072,0.0,0.0,-0.0005508960704616596,-0.0,-0.0,-0.0
1.986024,Lomwe,middle,-73378,124,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.958072,0.0,0.0,-0.0005508960704616596,-0.0,-0.0,-0.0
1.986024,Lomwe,middle,-72549,124,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.958072,0.0,0.0,-0.0005508960704616596,-0.0,-0.0,-0.0
1.986024,Lomwe,middle,-72549,124,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.958072,0.0,0.0,-0.0005508960704616596,-0.0,-0.0,-0.0
1.986024,Lomwe,middle,-76297,124,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.958072,0.0,0.0,-0.0005508960704616596,-0.0,-0.0,-0.0
1.986024,Lomwe,poorer,-96346,124,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,3.972048,-0.0,-0.0,-0.003562904447856786,-0.0,-0.0,-0.0
1.986024,Lomwe,richer,-52319,124,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,7.944096,0.0,0.0,0.002461112306933467,0.0,0.0,0.0
1.986024,Lomwe,middle,-72208,124,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.958072,0.0,0.0,-0.0005508960704616596,-0.0,-0.0,-0.0
1.986024,Lomwe,richer,-47199,124,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,7.944096,0.0,0.0,0.002461112306933467,0.0,0.0,0.0
1.986024,Lomwe,richer,-48524,124,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,7.944096,0.0,0.0,0.002461112306933467,0.0,0.0,0.0
1.986024,Lomwe,richer,-30709,124,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,7.944096,0.0,0.0,0.002461112306933467,0.0,0.0,0.0
1.986024,Lomwe,poorer,-82063,124,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,3.972048,-0.0,-0.0,-0.003562904447856786,-0.0,-0.0,-0.0
1.986024,Lomwe,middle,-78332,124,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.958072,0.0,0.0,-0.0005508960704616596,-0.0,-0.0,-0.0
1.986024,Lomwe,middle,-65903,124,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.958072,0.0,0.0,-0.0005508960704616596,-0.0,-0.0,-0.0
1.986024,Lomwe,poorer,-92818,124,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,3.972048,-0.0,-0.0,-0.003562904447856786,-0.0,-0.0,-0.0
1.986024,Lomwe,richer,-55692,124,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,7.944096,0.0,0.0,0.002461112306933467,0.0,0.0,0.0
1.986024,Lomwe,poorest,-102356,124,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,1.986024,-0.0,-0.0,-0.006574912825251912,-0.0,-0.0,-0.0
1.986024,Lomwe,middle,-74257,124,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.958072,0.0,0.0,-0.0005508960704616596,-0.0,-0.0,-0.0
1.986024,Lomwe,middle,-70009,124,"south, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,5.958072,0.0,0.0,-0.0005508960704616596,-0.0,-0.0,-0.0
1.986024,Chewa,poorest,-100946,124,"south, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.986024,-0.0024116986900007,-0.0,-0.0,-0.0,-0.0,-0.0
1.986024,Chewa,poorest,-100946,124,"south, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.986024,-0.0024116986900007,-0.0,-0.0,-0.0,-0.0,-0.0
1.986024,Lomwe,poorest,-98280,124,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,1.986024,-0.0,-0.0,-0.006574912825251912,-0.0,-0.0,-0.0
2.647685,Lomwe,poorest,-96882,125,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,2.647685,-0.0,-0.0,-0.008765401658654231,-0.0,-0.0,-0.0
2.647685,Lomwe,poorer,-91688,125,"south, rural",0,1,0,0,0,0,0,1,0,0,0,2.0,5.29537,-0.0,-0.0,-0.004749916749759164,-0.0,-0.0,-0.0
1.968541,Chewa,richer,-30141,126,"south, rural",1,0,0,0,0,0,0,0,0,1,0,4.0,7.874164,0.00180601759050233,0.0,0.0,0.0,0.0,0.0
1.968541,Chewa,poorer,-90584,126,"south, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,3.937082,-0.0009916397825782462,-0.0,-0.0,-0.0,-0.0,-0.0
1.968541,Chewa,middle,-62084,126,"south, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,5.905623,0.00040718890396204194,0.0,-0.0,-0.0,-0.0,-0.0
1.968541,Chewa,poorest,-101296,126,"south, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.968541,-0.0023904684691185346,-0.0,-0.0,-0.0,-0.0,-0.0
1.968541,Chewa,richer,-39734,126,"south, rural",1,0,0,0,0,0,0,0,0,1,0,4.0,7.874164,0.00180601759050233,0.0,0.0,0.0,0.0,0.0
1.968541,Chewa,richer,-13481,126,"south, rural",1,0,0,0,0,0,0,0,0,1,0,4.0,7.874164,0.00180601759050233,0.0,0.0,0.0,0.0,0.0
1.968541,Chewa,richest,8624,126,"south, rural",1,0,0,0,0,0,0,0,0,0,1,5.0,9.842705,0.0032048462770426184,0.0,0.0,0.0,0.0,0.0
1.968541,Chewa,richest,8624,126,"south, rural",1,0,0,0,0,0,0,0,0,0,1,5.0,9.842705,0.0032048462770426184,0.0,0.0,0.0,0.0,0.0
1.968541,Lomwe,poorest,-107833,126,"south, rural",0,1,0,0,0,0,1,0,0,0,0,1.0,1.968541,-0.0,-0.0,-0.006517033765923386,-0.0,-0.0,-0.0
1.968541,Chewa,poorest,-107833,126,"south, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.968541,-0.0023904684691185346,-0.0,-0.0,-0.0,-0.0,-0.0
1.968541,Lomwe,richer,-19200,126,"south, rural",0,1,0,0,0,0,0,0,0,1,0,4.0,7.874164,0.0,0.0,0.002439447097216909,0.0,0.0,0.0
1.968541,Chewa,middle,-79324,126,"south, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,5.905623,0.00040718890396204194,0.0,-0.0,-0.0,-0.0,-0.0
1.968541,Chewa,middle,-59245,126,"south, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,5.905623,0.00040718890396204194,0.0,-0.0,-0.0,-0.0,-0.0
