sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Baloch,ethnicity_Hazara,ethnicity_Nuristani,ethnicity_Pashai,ethnicity_Pashtun,ethnicity_Tajik,ethnicity_Turkmen,ethnicity_Uzbek,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5,IF_6,IF_7
3.610017,Pashtun,richest,86359,878,herat urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,18.050085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000569701192616446
3.610017,Pashtun,richer,43131,878,herat urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,14.440068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002589691374640087
3.610017,Tajik,poorest,-178007,878,herat urban,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.610017,-0.0,-0.0,-0.0,-0.0,-0.0007375877010972612,-0.0,-0.0,-0.0
3.610017,Pashtun,richest,109574,878,herat urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,18.050085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000569701192616446
3.610017,Tajik,richest,85656,878,herat urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,18.050085,0.0,0.0,0.0,0.0,0.0007678535799663847,0.0,0.0,0.0
3.610017,Tajik,richer,41915,878,herat urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,14.440068,0.0,0.0,0.0,0.0,0.00039149325970047323,0.0,0.0,0.0
3.610017,Tajik,richer,11283,878,herat urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,14.440068,0.0,0.0,0.0,0.0,0.00039149325970047323,0.0,0.0,0.0
2.511689,Pashtun,poorer,-50307,879,herat rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,5.023378,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002522078527164004
2.511689,Pashtun,middle,-23479,879,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.535067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.601433205603505e-05
2.511689,Tajik,middle,-15180,879,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,7.535067,0.0,0.0,0.0,0.0,1.0528825076296044e-05,0.0,0.0,-0.0
2.511689,Pashtun,middle,-14539,879,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.535067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.601433205603505e-05
2.511689,Pashtun,middle,-15794,879,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.535067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.601433205603505e-05
2.511689,Pashtun,poorer,-33921,879,herat rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,5.023378,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002522078527164004
2.511689,Pashtun,middle,-20376,879,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.535067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.601433205603505e-05
2.511689,Pashtun,middle,4629,879,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.535067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.601433205603505e-05
2.511689,Pashtun,middle,-11885,879,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.535067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.601433205603505e-05
2.511689,Pashtun,middle,-17572,879,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.535067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.601433205603505e-05
2.511689,Pashtun,poorer,-27010,879,herat rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,5.023378,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002522078527164004
2.511689,Pashtun,middle,-9176,879,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.535067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.601433205603505e-05
2.511689,Pashtun,poorer,-27267,879,herat rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,5.023378,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002522078527164004
2.511689,Pashtun,middle,7075,879,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.535067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.601433205603505e-05
2.511689,Pashtun,middle,-14840,879,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.535067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.601433205603505e-05
2.511689,Pashtun,middle,-15350,879,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.535067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.601433205603505e-05
2.511689,Pashtun,middle,-15510,879,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.535067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.601433205603505e-05
2.511689,Pashtun,poorer,-46382,879,herat rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,5.023378,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002522078527164004
2.511689,Pashtun,middle,-9005,879,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.535067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.601433205603505e-05
2.511689,Pashtun,middle,-17265,879,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.535067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.601433205603505e-05
2.511689,Pashtun,middle,-2896,879,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.535067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.601433205603505e-05
2.511689,Pashtun,middle,-20376,879,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.535067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.601433205603505e-05
2.511689,Pashtun,poorer,-41133,879,herat rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,5.023378,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002522078527164004
3.038334,Tajik,richer,51730,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Pashtun,richest,92512,880,herat rural,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,15.191669999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004794832000422981
3.038334,Tajik,richer,40748,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Tajik,richest,91958,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,15.191669999999998,0.0,0.0,0.0,0.0,0.0006462561364762508,0.0,0.0,0.0
3.038334,Tajik,richest,91958,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,15.191669999999998,0.0,0.0,0.0,0.0,0.0006462561364762508,0.0,0.0,0.0
3.038334,Pashtun,richest,107412,880,herat rural,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,15.191669999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004794832000422981
3.038334,Tajik,richest,115427,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,15.191669999999998,0.0,0.0,0.0,0.0,0.0006462561364762508,0.0,0.0,0.0
3.038334,Tajik,richer,61271,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Tajik,richer,54304,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Tajik,richer,54304,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Tajik,richer,45386,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Tajik,richest,87065,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,15.191669999999998,0.0,0.0,0.0,0.0,0.0006462561364762508,0.0,0.0,0.0
3.038334,Pashtun,richest,87065,880,herat rural,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,15.191669999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004794832000422981
3.038334,Tajik,richest,86038,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,15.191669999999998,0.0,0.0,0.0,0.0,0.0006462561364762508,0.0,0.0,0.0
3.038334,Tajik,richer,65813,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Pashtun,richest,91291,880,herat rural,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,15.191669999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004794832000422981
3.038334,Pashtun,richest,91291,880,herat rural,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,15.191669999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004794832000422981
3.038334,Pashtun,richest,91291,880,herat rural,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,15.191669999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004794832000422981
3.038334,Tajik,richer,71760,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Tajik,richer,38082,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Tajik,richer,72803,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Tajik,richest,82325,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,15.191669999999998,0.0,0.0,0.0,0.0,0.0006462561364762508,0.0,0.0,0.0
3.038334,Tajik,richest,82325,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,15.191669999999998,0.0,0.0,0.0,0.0,0.0006462561364762508,0.0,0.0,0.0
3.038334,Tajik,richest,85448,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,15.191669999999998,0.0,0.0,0.0,0.0,0.0006462561364762508,0.0,0.0,0.0
3.038334,Tajik,richer,46571,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Tajik,richer,25953,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Tajik,richer,43641,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Tajik,richer,43641,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Tajik,richer,43641,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Tajik,richer,44921,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Pashtun,richer,44921,880,herat rural,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021795873407454077
3.038334,Pashtun,richer,41441,880,herat rural,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021795873407454077
3.038334,Pashtun,richer,41441,880,herat rural,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021795873407454077
3.038334,Tajik,richer,24329,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Tajik,richer,31383,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Tajik,richer,31383,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
3.038334,Pashtun,richer,36018,880,herat rural,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021795873407454077
3.038334,Pashtun,richer,36018,880,herat rural,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021795873407454077
3.038334,Tajik,richer,36018,880,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,12.153336,0.0,0.0,0.0,0.0,0.00032949631032728587,0.0,0.0,0.0
2.344243,Pashtun,richer,39612,881,herat rural,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,9.376972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016816723791495726
2.344243,Tajik,middle,3078,881,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,7.032729,0.0,0.0,0.0,0.0,9.826903125080956e-06,0.0,0.0,-0.0
2.344243,Tajik,richer,29042,881,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,9.376972,0.0,0.0,0.0,0.0,0.00025422465700300484,0.0,0.0,0.0
2.344243,Tajik,richer,34762,881,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,9.376972,0.0,0.0,0.0,0.0,0.00025422465700300484,0.0,0.0,0.0
2.344243,Tajik,middle,-12931,881,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,7.032729,0.0,0.0,0.0,0.0,9.826903125080956e-06,0.0,0.0,-0.0
2.344243,Tajik,richest,101528,881,herat rural,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,11.721215,0.0,0.0,0.0,0.0,0.0004986224108809287,0.0,0.0,0.0
2.344243,Pashtun,richer,44836,881,herat rural,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,9.376972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016816723791495726
2.344243,Tajik,richer,12504,881,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,9.376972,0.0,0.0,0.0,0.0,0.00025422465700300484,0.0,0.0,0.0
2.344243,Tajik,richer,13439,881,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,9.376972,0.0,0.0,0.0,0.0,0.00025422465700300484,0.0,0.0,0.0
2.344243,Tajik,richer,11120,881,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,9.376972,0.0,0.0,0.0,0.0,0.00025422465700300484,0.0,0.0,0.0
2.344243,Tajik,richer,44764,881,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,9.376972,0.0,0.0,0.0,0.0,0.00025422465700300484,0.0,0.0,0.0
2.344243,Tajik,richer,44764,881,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,9.376972,0.0,0.0,0.0,0.0,0.00025422465700300484,0.0,0.0,0.0
2.344243,Tajik,richer,25327,881,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,9.376972,0.0,0.0,0.0,0.0,0.00025422465700300484,0.0,0.0,0.0
2.344243,Tajik,richer,26470,881,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,9.376972,0.0,0.0,0.0,0.0,0.00025422465700300484,0.0,0.0,0.0
2.344243,Tajik,middle,-2292,881,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,7.032729,0.0,0.0,0.0,0.0,9.826903125080956e-06,0.0,0.0,-0.0
2.344243,Tajik,middle,-7077,881,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,7.032729,0.0,0.0,0.0,0.0,9.826903125080956e-06,0.0,0.0,-0.0
2.344243,Tajik,middle,-1111,881,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,7.032729,0.0,0.0,0.0,0.0,9.826903125080956e-06,0.0,0.0,-0.0
2.344243,Tajik,richer,11652,881,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,9.376972,0.0,0.0,0.0,0.0,0.00025422465700300484,0.0,0.0,0.0
2.344243,Tajik,middle,-13129,881,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,7.032729,0.0,0.0,0.0,0.0,9.826903125080956e-06,0.0,0.0,-0.0
2.344243,Tajik,poorer,-35532,881,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,4.688486,-0.0,-0.0,-0.0,-0.0,-0.00023457085075284293,-0.0,-0.0,-0.0
2.344243,Tajik,middle,-9873,881,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,7.032729,0.0,0.0,0.0,0.0,9.826903125080956e-06,0.0,0.0,-0.0
2.344243,Tajik,poorer,-44318,881,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,4.688486,-0.0,-0.0,-0.0,-0.0,-0.00023457085075284293,-0.0,-0.0,-0.0
2.344243,Tajik,richer,62660,881,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,9.376972,0.0,0.0,0.0,0.0,0.00025422465700300484,0.0,0.0,0.0
2.344243,Tajik,richest,91172,881,herat rural,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,11.721215,0.0,0.0,0.0,0.0,0.0004986224108809287,0.0,0.0,0.0
2.344243,Tajik,middle,9095,881,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,7.032729,0.0,0.0,0.0,0.0,9.826903125080956e-06,0.0,0.0,-0.0
3.501875,Pashtun,richer,24148,882,herat rural,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,14.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512114342555106
3.501875,Pashtun,richer,24084,882,herat rural,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,14.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512114342555106
3.501875,Pashtun,richer,24084,882,herat rural,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,14.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512114342555106
3.501875,Pashtun,middle,3689,882,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,10.505625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0212302983660696e-05
3.501875,Pashtun,middle,-2288,882,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,10.505625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0212302983660696e-05
3.501875,Pashtun,middle,-17777,882,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,10.505625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0212302983660696e-05
3.501875,Pashtun,middle,-17891,882,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,10.505625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0212302983660696e-05
3.501875,Tajik,richer,23809,882,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,14.0075,0.0,0.0,0.0,0.0,0.000379765651744464,0.0,0.0,0.0
3.501875,Pashtun,middle,-12547,882,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,10.505625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0212302983660696e-05
3.501875,Pashtun,richer,52304,882,herat rural,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,14.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512114342555106
3.501875,Tajik,middle,1253,882,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,10.505625,0.0,0.0,0.0,0.0,1.4679615714387493e-05,0.0,0.0,-0.0
3.501875,Pashtun,poorer,-49074,882,herat rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,7.00375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00035163604022283196
3.501875,Tajik,richer,25351,882,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,14.0075,0.0,0.0,0.0,0.0,0.000379765651744464,0.0,0.0,0.0
3.501875,Pashtun,middle,-18339,882,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,10.505625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0212302983660696e-05
3.501875,Tajik,middle,-12726,882,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,10.505625,0.0,0.0,0.0,0.0,1.4679615714387493e-05,0.0,0.0,-0.0
3.501875,Tajik,poorer,-37537,882,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,7.00375,-0.0,-0.0,-0.0,-0.0,-0.00035040642031568904,-0.0,-0.0,-0.0
3.501875,Pashtun,middle,-6168,882,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,10.505625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0212302983660696e-05
3.501875,Tajik,middle,-6676,882,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,10.505625,0.0,0.0,0.0,0.0,1.4679615714387493e-05,0.0,0.0,-0.0
3.501875,Tajik,poorer,-26757,882,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,7.00375,-0.0,-0.0,-0.0,-0.0,-0.00035040642031568904,-0.0,-0.0,-0.0
3.501875,Pashtun,poorest,-76025,882,herat rural,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,3.501875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006530597774620033
3.501875,Pashtun,middle,9183,882,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,10.505625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0212302983660696e-05
3.501875,Tajik,middle,-22289,882,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,10.505625,0.0,0.0,0.0,0.0,1.4679615714387493e-05,0.0,0.0,-0.0
1.821859,Tajik,poorest,-77867,883,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.821859,-0.0,-0.0,-0.0,-0.0,-0.0003722366934929545,-0.0,-0.0,-0.0
1.821859,Tajik,middle,-890,883,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,5.465577,0.0,0.0,0.0,0.0,7.637105837814964e-06,0.0,0.0,-0.0
1.821859,Tajik,middle,-11702,883,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,5.465577,0.0,0.0,0.0,0.0,7.637105837814964e-06,0.0,0.0,-0.0
1.821859,Tajik,poorest,-83586,883,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.821859,-0.0,-0.0,-0.0,-0.0,-0.0003722366934929545,-0.0,-0.0,-0.0
1.821859,Tajik,poorest,-83586,883,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.821859,-0.0,-0.0,-0.0,-0.0,-0.0003722366934929545,-0.0,-0.0,-0.0
1.821859,Tajik,poorest,-86672,883,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.821859,-0.0,-0.0,-0.0,-0.0,-0.0003722366934929545,-0.0,-0.0,-0.0
1.821859,Tajik,middle,-8902,883,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,5.465577,0.0,0.0,0.0,0.0,7.637105837814964e-06,0.0,0.0,-0.0
1.821859,Tajik,poorest,-91167,883,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.821859,-0.0,-0.0,-0.0,-0.0,-0.0003722366934929545,-0.0,-0.0,-0.0
1.821859,Tajik,poorest,-91167,883,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.821859,-0.0,-0.0,-0.0,-0.0,-0.0003722366934929545,-0.0,-0.0,-0.0
1.821859,Tajik,middle,954,883,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,5.465577,0.0,0.0,0.0,0.0,7.637105837814964e-06,0.0,0.0,-0.0
1.821859,Tajik,middle,954,883,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,5.465577,0.0,0.0,0.0,0.0,7.637105837814964e-06,0.0,0.0,-0.0
1.821859,Tajik,poorer,-55196,883,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,3.643718,-0.0,-0.0,-0.0,-0.0,-0.00018229979382756976,-0.0,-0.0,-0.0
1.821859,Tajik,poorest,-68120,883,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.821859,-0.0,-0.0,-0.0,-0.0,-0.0003722366934929545,-0.0,-0.0,-0.0
1.821859,Tajik,poorer,-41000,883,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,3.643718,-0.0,-0.0,-0.0,-0.0,-0.00018229979382756976,-0.0,-0.0,-0.0
1.821859,Tajik,poorer,-31738,883,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,3.643718,-0.0,-0.0,-0.0,-0.0,-0.00018229979382756976,-0.0,-0.0,-0.0
1.821859,Tajik,middle,-9245,883,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,5.465577,0.0,0.0,0.0,0.0,7.637105837814964e-06,0.0,0.0,-0.0
1.821859,Tajik,poorer,-42594,883,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,3.643718,-0.0,-0.0,-0.0,-0.0,-0.00018229979382756976,-0.0,-0.0,-0.0
1.821859,Tajik,richer,10648,883,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,7.287436,0.0,0.0,0.0,0.0,0.00019757400550319968,0.0,0.0,0.0
1.821859,Tajik,poorest,-80407,883,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.821859,-0.0,-0.0,-0.0,-0.0,-0.0003722366934929545,-0.0,-0.0,-0.0
1.821859,Tajik,poorer,-32470,883,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,3.643718,-0.0,-0.0,-0.0,-0.0,-0.00018229979382756976,-0.0,-0.0,-0.0
1.821859,Tajik,poorer,-32470,883,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,3.643718,-0.0,-0.0,-0.0,-0.0,-0.00018229979382756976,-0.0,-0.0,-0.0
1.821859,Tajik,richer,29794,883,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,7.287436,0.0,0.0,0.0,0.0,0.00019757400550319968,0.0,0.0,0.0
