sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Adja-Ewe/Mina,ethnicity_Akposso/Akebou,ethnicity_Ana-Ife,ethnicity_Kabye/Tem,ethnicity_Para-Gourma/Akan,ethnicity_Stranger,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
1.200211,Kabye/Tem,middle,-38589,72,plateaux-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,3.6006329999999998,0.0,-0.0,-5.1472544713496054e-05,-0.0,-0.0,-0.0
1.200211,Adja-Ewe/Mina,poorer,-70313,72,plateaux-rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.400422,-0.0,-0.0,-0.0,-0.0,-0.000999169948683425,-0.0
1.200211,Kabye/Tem,poorer,-69103,72,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,2.400422,-0.0,-0.0,-0.0009327504085787385,-0.0,-0.0,-0.0
1.200211,Kabye/Tem,poorer,-68722,72,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,2.400422,-0.0,-0.0,-0.0009327504085787385,-0.0,-0.0,-0.0
1.200211,Stranger,poorer,-69665,72,plateaux-rural,0,0,0,0,0,1,0,1,0,0,0,2.0,2.400422,-0.0,-0.0,-0.0,-0.0,-0.0,-0.012193425942939227
1.200211,Akposso/Akebou,poorer,-66894,72,plateaux-rural,0,1,0,0,0,0,0,1,0,0,0,2.0,2.400422,-0.0,-0.0,-0.0,-0.00782658417437361,-0.0,-0.0
1.200211,Ana-Ife,poorest,-84556,72,plateaux-rural,0,0,1,0,0,0,1,0,0,0,0,1.0,1.200211,-0.0,-0.015132557973524544,-0.0,-0.0,-0.0,-0.0
1.200211,Kabye/Tem,poorer,-61829,72,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,2.400422,-0.0,-0.0,-0.0009327504085787385,-0.0,-0.0,-0.0
1.139988,Ana-Ife,poorer,-66990,73,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.279976,-0.0,-0.0073695044945015446,-0.0,-0.0,-0.0,-0.0
1.139988,Ana-Ife,middle,-49956,73,plateaux-rural,0,0,1,0,0,0,0,0,1,0,0,3.0,3.4199640000000002,0.0,-0.00036575753644825065,-0.0,-0.0,-0.0,-0.0
1.139988,Ana-Ife,middle,-49956,73,plateaux-rural,0,0,1,0,0,0,0,0,1,0,0,3.0,3.4199640000000002,0.0,-0.00036575753644825065,-0.0,-0.0,-0.0,-0.0
1.139988,Ana-Ife,middle,-49956,73,plateaux-rural,0,0,1,0,0,0,0,0,1,0,0,3.0,3.4199640000000002,0.0,-0.00036575753644825065,-0.0,-0.0,-0.0,-0.0
1.139988,Ana-Ife,middle,-49956,73,plateaux-rural,0,0,1,0,0,0,0,0,1,0,0,3.0,3.4199640000000002,0.0,-0.00036575753644825065,-0.0,-0.0,-0.0,-0.0
1.139988,Ana-Ife,middle,-29184,73,plateaux-rural,0,0,1,0,0,0,0,0,1,0,0,3.0,3.4199640000000002,0.0,-0.00036575753644825065,-0.0,-0.0,-0.0,-0.0
1.139988,Stranger,middle,-29184,73,plateaux-rural,0,0,0,0,0,1,0,0,1,0,0,3.0,3.4199640000000002,0.0,-0.0,-0.0,-0.0,-0.0,-0.005886813646850288
1.139988,Ana-Ife,poorest,-81077,73,plateaux-rural,0,0,1,0,0,0,1,0,0,0,0,1.0,1.139988,-0.0,-0.014373251452554841,-0.0,-0.0,-0.0,-0.0
1.139988,Ana-Ife,poorer,-74579,73,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.279976,-0.0,-0.0073695044945015446,-0.0,-0.0,-0.0,-0.0
1.139988,Kabye/Tem,poorest,-77504,73,plateaux-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,1.139988,-0.0,-0.0,-0.0017230057566935057,-0.0,-0.0,-0.0
1.139988,Ana-Ife,poorer,-75668,73,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.279976,-0.0,-0.0073695044945015446,-0.0,-0.0,-0.0,-0.0
1.139988,Stranger,poorer,-69465,73,plateaux-rural,0,0,0,0,0,1,0,1,0,0,0,2.0,2.279976,-0.0,-0.0,-0.0,-0.0,-0.0,-0.011581596280853455
1.139988,Ana-Ife,poorer,-69465,73,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.279976,-0.0,-0.0073695044945015446,-0.0,-0.0,-0.0,-0.0
1.139988,Kabye/Tem,middle,-38799,73,plateaux-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,3.4199640000000002,0.0,-0.0,-4.8889806294767287e-05,-0.0,-0.0,-0.0
1.139988,Adja-Ewe/Mina,richest,163886,73,plateaux-rural,1,0,0,0,0,0,0,0,0,0,1,5.0,5.69994,0.0,0.0,0.0,0.0,0.0008304954511117934,0.0
1.139988,Adja-Ewe/Mina,richest,163886,73,plateaux-rural,1,0,0,0,0,0,0,0,0,0,1,5.0,5.69994,0.0,0.0,0.0,0.0,0.0008304954511117934,0.0
1.139988,Ana-Ife,richest,163886,73,plateaux-rural,0,0,1,0,0,0,0,0,0,0,1,5.0,5.69994,0.0,0.013641736379658338,0.0,0.0,0.0,0.0
1.139988,Kabye/Tem,poorer,-67625,73,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,2.279976,-0.0,-0.0,-0.0008859477814941365,-0.0,-0.0,-0.0
1.139988,Adja-Ewe/Mina,poorer,-67625,73,plateaux-rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.279976,-0.0,-0.0,-0.0,-0.0,-0.0009490345876347747,-0.0
1.139988,Ana-Ife,poorer,-72919,73,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.279976,-0.0,-0.0073695044945015446,-0.0,-0.0,-0.0,-0.0
1.139988,Adja-Ewe/Mina,poorer,-64949,73,plateaux-rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.279976,-0.0,-0.0,-0.0,-0.0,-0.0009490345876347747,-0.0
1.139988,Akposso/Akebou,richer,54231,73,plateaux-rural,0,1,0,0,0,0,0,0,0,1,0,4.0,4.559952,0.0,0.0,0.0,0.005164530627402553,0.0,-0.0
1.139988,Ana-Ife,poorer,-69232,73,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.279976,-0.0,-0.0073695044945015446,-0.0,-0.0,-0.0,-0.0
1.139988,Ana-Ife,middle,-29087,73,plateaux-rural,0,0,1,0,0,0,0,0,1,0,0,3.0,3.4199640000000002,0.0,-0.00036575753644825065,-0.0,-0.0,-0.0,-0.0
1.139988,Ana-Ife,poorer,-67384,73,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.279976,-0.0,-0.0073695044945015446,-0.0,-0.0,-0.0,-0.0
1.139988,Ana-Ife,poorer,-67384,73,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.279976,-0.0,-0.0073695044945015446,-0.0,-0.0,-0.0,-0.0
1.139988,Stranger,poorer,-65861,73,plateaux-rural,0,0,0,0,0,1,0,1,0,0,0,2.0,2.279976,-0.0,-0.0,-0.0,-0.0,-0.0,-0.011581596280853455
1.078524,Kabye/Tem,poorer,-72255,74,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,2.157048,-0.0,-0.0,-0.0008381807046110854,-0.0,-0.0,-0.0
1.078524,Kabye/Tem,poorer,-72255,74,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,2.157048,-0.0,-0.0,-0.0008381807046110854,-0.0,-0.0,-0.0
1.078524,Ana-Ife,poorer,-62847,74,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.157048,-0.0,-0.0069721676591576265,-0.0,-0.0,-0.0,-0.0
1.078524,Ana-Ife,poorer,-62847,74,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.157048,-0.0,-0.0069721676591576265,-0.0,-0.0,-0.0,-0.0
1.078524,Ana-Ife,poorer,-62847,74,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.157048,-0.0,-0.0069721676591576265,-0.0,-0.0,-0.0,-0.0
1.078524,Ana-Ife,middle,-35094,74,plateaux-rural,0,0,1,0,0,0,0,0,1,0,0,3.0,3.2355720000000003,0.0,-0.00034603722253244163,-0.0,-0.0,-0.0,-0.0
1.078524,Ana-Ife,middle,-35094,74,plateaux-rural,0,0,1,0,0,0,0,0,1,0,0,3.0,3.2355720000000003,0.0,-0.00034603722253244163,-0.0,-0.0,-0.0,-0.0
1.078524,Adja-Ewe/Mina,richer,17309,74,plateaux-rural,1,0,0,0,0,0,0,0,0,1,0,4.0,4.314096,0.0,0.0,0.0,0.0,0.00022452340791762252,-0.0
1.078524,Kabye/Tem,poorest,-80900,74,plateaux-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,1.078524,-0.0,-0.0,-0.0016301075631779515,-0.0,-0.0,-0.0
1.078524,Para-Gourma/Akan,poorer,-71834,74,plateaux-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.157048,-0.0005694369128717791,-0.0,-0.0,-0.0,-0.0,-0.0
1.078524,Para-Gourma/Akan,poorer,-71834,74,plateaux-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.157048,-0.0005694369128717791,-0.0,-0.0,-0.0,-0.0,-0.0
1.078524,Para-Gourma/Akan,middle,-2264,74,plateaux-rural,0,0,0,0,1,0,0,0,1,0,0,3.0,3.2355720000000003,0.0009730484927163833,-0.0,-0.0,-0.0,-0.0,-0.0
1.078524,Para-Gourma/Akan,middle,-2264,74,plateaux-rural,0,0,0,0,1,0,0,0,1,0,0,3.0,3.2355720000000003,0.0009730484927163833,-0.0,-0.0,-0.0,-0.0,-0.0
1.078524,Kabye/Tem,middle,-42904,74,plateaux-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,3.2355720000000003,0.0,-0.0,-4.62538460442194e-05,-0.0,-0.0,-0.0
1.078524,Kabye/Tem,middle,-26591,74,plateaux-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,3.2355720000000003,0.0,-0.0,-4.62538460442194e-05,-0.0,-0.0,-0.0
1.078524,Kabye/Tem,middle,-26591,74,plateaux-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,3.2355720000000003,0.0,-0.0,-4.62538460442194e-05,-0.0,-0.0,-0.0
1.078524,Kabye/Tem,middle,-19809,74,plateaux-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,3.2355720000000003,0.0,-0.0,-4.62538460442194e-05,-0.0,-0.0,-0.0
1.078524,Ana-Ife,richer,24978,74,plateaux-rural,0,0,1,0,0,0,0,0,0,1,0,4.0,4.314096,0.0,0.006280093214092744,0.0,0.0,0.0,-0.0
1.078524,Kabye/Tem,richer,29198,74,plateaux-rural,0,0,0,1,0,0,0,0,0,1,0,4.0,4.314096,0.0,0.0,0.0007456730125226466,0.0,0.0,-0.0
1.078524,Adja-Ewe/Mina,richer,42360,74,plateaux-rural,1,0,0,0,0,0,0,0,0,1,0,4.0,4.314096,0.0,0.0,0.0,0.0,0.00022452340791762252,-0.0
1.078524,Kabye/Tem,poorer,-65081,74,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,2.157048,-0.0,-0.0,-0.0008381807046110854,-0.0,-0.0,-0.0
1.078524,Ana-Ife,middle,-5251,74,plateaux-rural,0,0,1,0,0,0,0,0,1,0,0,3.0,3.2355720000000003,0.0,-0.00034603722253244163,-0.0,-0.0,-0.0,-0.0
1.078524,Ana-Ife,poorer,-66738,74,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.157048,-0.0,-0.0069721676591576265,-0.0,-0.0,-0.0,-0.0
1.078524,Ana-Ife,middle,-44452,74,plateaux-rural,0,0,1,0,0,0,0,0,1,0,0,3.0,3.2355720000000003,0.0,-0.00034603722253244163,-0.0,-0.0,-0.0,-0.0
1.078524,Kabye/Tem,poorer,-67061,74,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,2.157048,-0.0,-0.0,-0.0008381807046110854,-0.0,-0.0,-0.0
1.078524,Ana-Ife,poorer,-67061,74,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.157048,-0.0,-0.0069721676591576265,-0.0,-0.0,-0.0,-0.0
1.078524,Akposso/Akebou,poorer,-67061,74,plateaux-rural,0,1,0,0,0,0,0,1,0,0,0,2.0,2.157048,-0.0,-0.0,-0.0,-0.007033062411594399,-0.0,-0.0
1.078524,Para-Gourma/Akan,middle,-56643,74,plateaux-rural,0,0,0,0,1,0,0,0,1,0,0,3.0,3.2355720000000003,0.0009730484927163833,-0.0,-0.0,-0.0,-0.0,-0.0
1.078524,Ana-Ife,poorer,-58598,74,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.157048,-0.0,-0.0069721676591576265,-0.0,-0.0,-0.0,-0.0
1.078524,Kabye/Tem,poorer,-60928,74,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,2.157048,-0.0,-0.0,-0.0008381807046110854,-0.0,-0.0,-0.0
1.078524,Kabye/Tem,poorer,-59227,74,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,2.157048,-0.0,-0.0,-0.0008381807046110854,-0.0,-0.0,-0.0
1.404932,Kabye/Tem,middle,-41084,75,plateaux-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,4.214796,0.0,-0.0,-6.025225996880669e-05,-0.0,-0.0,-0.0
1.404932,Para-Gourma/Akan,middle,-41084,75,plateaux-rural,0,0,0,0,1,0,0,0,1,0,0,3.0,4.214796,0.0012675350432340994,-0.0,-0.0,-0.0,-0.0,-0.0
1.404932,Kabye/Tem,poorest,-82858,75,plateaux-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,1.404932,-0.0,-0.0,-0.0021234486010053796,-0.0,-0.0,-0.0
1.404932,Kabye/Tem,poorest,-90335,75,plateaux-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,1.404932,-0.0,-0.0,-0.0021234486010053796,-0.0,-0.0,-0.0
1.404932,Ana-Ife,poorer,-68905,75,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.809864,-0.0,-0.009082247083714079,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,poorest,-86794,75,plateaux-rural,0,0,1,0,0,0,1,0,0,0,0,1.0,1.404932,-0.0,-0.017713731117994905,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,middle,-54652,75,plateaux-rural,0,0,1,0,0,0,0,0,1,0,0,3.0,4.214796,0.0,-0.0004507630494332517,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,middle,-54652,75,plateaux-rural,0,0,1,0,0,0,0,0,1,0,0,3.0,4.214796,0.0,-0.0004507630494332517,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,poorer,-70467,75,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.809864,-0.0,-0.009082247083714079,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,poorer,-59735,75,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.809864,-0.0,-0.009082247083714079,-0.0,-0.0,-0.0,-0.0
1.404932,Adja-Ewe/Mina,poorer,-74979,75,plateaux-rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.809864,-0.0,-0.0,-0.0,-0.0,-0.0011695992074257794,-0.0
1.404932,Ana-Ife,poorest,-78944,75,plateaux-rural,0,0,1,0,0,0,1,0,0,0,0,1.0,1.404932,-0.0,-0.017713731117994905,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,poorer,-74177,75,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.809864,-0.0,-0.009082247083714079,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,poorer,-74177,75,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.809864,-0.0,-0.009082247083714079,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,poorer,-63730,75,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.809864,-0.0,-0.009082247083714079,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,middle,-48071,75,plateaux-rural,0,0,1,0,0,0,0,0,1,0,0,3.0,4.214796,0.0,-0.0004507630494332517,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,poorer,-63160,75,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.809864,-0.0,-0.009082247083714079,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,middle,-38488,75,plateaux-rural,0,0,1,0,0,0,0,0,1,0,0,3.0,4.214796,0.0,-0.0004507630494332517,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,poorer,-72878,75,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.809864,-0.0,-0.009082247083714079,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,poorer,-71660,75,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.809864,-0.0,-0.009082247083714079,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,poorer,-67273,75,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.809864,-0.0,-0.009082247083714079,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,middle,-29230,75,plateaux-rural,0,0,1,0,0,0,0,0,1,0,0,3.0,4.214796,0.0,-0.0004507630494332517,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,middle,-40207,75,plateaux-rural,0,0,1,0,0,0,0,0,1,0,0,3.0,4.214796,0.0,-0.0004507630494332517,-0.0,-0.0,-0.0,-0.0
1.404932,Kabye/Tem,middle,-47812,75,plateaux-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,4.214796,0.0,-0.0,-6.025225996880669e-05,-0.0,-0.0,-0.0
1.404932,Adja-Ewe/Mina,middle,-37267,75,plateaux-rural,1,0,0,0,0,0,0,0,1,0,0,3.0,4.214796,0.0,-0.0,-0.0,-0.0,-0.0004385626537087538,-0.0
1.404932,Ana-Ife,poorer,-72497,75,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,2.809864,-0.0,-0.009082247083714079,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,middle,-56176,75,plateaux-rural,0,0,1,0,0,0,0,0,1,0,0,3.0,4.214796,0.0,-0.0004507630494332517,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,poorest,-77780,75,plateaux-rural,0,0,1,0,0,0,1,0,0,0,0,1.0,1.404932,-0.0,-0.017713731117994905,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,poorest,-77780,75,plateaux-rural,0,0,1,0,0,0,1,0,0,0,0,1.0,1.404932,-0.0,-0.017713731117994905,-0.0,-0.0,-0.0,-0.0
1.404932,Ana-Ife,poorest,-77780,75,plateaux-rural,0,0,1,0,0,0,1,0,0,0,0,1.0,1.404932,-0.0,-0.017713731117994905,-0.0,-0.0,-0.0,-0.0
1.404932,Kabye/Tem,poorest,-78202,75,plateaux-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,1.404932,-0.0,-0.0,-0.0021234486010053796,-0.0,-0.0,-0.0
1.404932,Kabye/Tem,poorest,-78202,75,plateaux-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,1.404932,-0.0,-0.0,-0.0021234486010053796,-0.0,-0.0,-0.0
1.404932,Kabye/Tem,poorest,-85101,75,plateaux-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,1.404932,-0.0,-0.0,-0.0021234486010053796,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorer,-64232,76,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0,-0.000704814628050064,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorest,-78075,76,plateaux-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.906916,-0.0,-0.0,-0.0013707350330331963,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,middle,-54553,76,plateaux-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.7207480000000004,0.0,-0.0,-3.8894223066931555e-05,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,middle,-54553,76,plateaux-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.7207480000000004,0.0,-0.0,-3.8894223066931555e-05,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorer,-59292,76,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0,-0.000704814628050064,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorest,-83854,76,plateaux-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.906916,-0.0,-0.0,-0.0013707350330331963,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorer,-73113,76,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0,-0.000704814628050064,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,middle,-56242,76,plateaux-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.7207480000000004,0.0,-0.0,-3.8894223066931555e-05,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,middle,-53543,76,plateaux-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.7207480000000004,0.0,-0.0,-3.8894223066931555e-05,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorer,-63596,76,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0,-0.000704814628050064,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorer,-64197,76,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0,-0.000704814628050064,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorest,-77761,76,plateaux-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.906916,-0.0,-0.0,-0.0013707350330331963,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorer,-73580,76,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0,-0.000704814628050064,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorer,-76143,76,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0,-0.000704814628050064,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorer,-60383,76,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0,-0.000704814628050064,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,middle,-30002,76,plateaux-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.7207480000000004,0.0,-0.0,-3.8894223066931555e-05,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorer,-67016,76,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0,-0.000704814628050064,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorest,-78518,76,plateaux-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.906916,-0.0,-0.0,-0.0013707350330331963,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorer,-75336,76,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0,-0.000704814628050064,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorer,-73518,76,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0,-0.000704814628050064,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorer,-60560,76,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0,-0.000704814628050064,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorer,-62269,76,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0,-0.000704814628050064,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorer,-62891,76,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0,-0.000704814628050064,-0.0,-0.0,-0.0
0.906916,Akposso/Akebou,poorer,-62891,76,plateaux-rural,0,1,0,0,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0,-0.0,-0.005914005464944262,-0.0,-0.0
0.906916,Kabye/Tem,poorer,-66885,76,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0,-0.000704814628050064,-0.0,-0.0,-0.0
0.906916,Kabye/Tem,poorer,-66885,76,plateaux-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0,-0.000704814628050064,-0.0,-0.0,-0.0
0.906916,Ana-Ife,poorer,-59094,76,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0058627999050300215,-0.0,-0.0,-0.0,-0.0
0.906916,Ana-Ife,poorer,-59094,76,plateaux-rural,0,0,1,0,0,0,0,1,0,0,0,2.0,1.813832,-0.0,-0.0058627999050300215,-0.0,-0.0,-0.0,-0.0
1.857986,Kabye/Tem,middle,-16324,77,plateaux-urban,0,0,0,1,0,0,0,0,1,0,0,3.0,5.573957999999999,0.0,-0.0,-7.96820454587149e-05,-0.0,-0.0,-0.0
1.857986,Akposso/Akebou,middle,-28375,77,plateaux-urban,0,1,0,0,0,0,0,0,1,0,0,3.0,5.573957999999999,0.0,-0.0,-0.0,-0.0018493177116743274,-0.0,-0.0
1.857986,Akposso/Akebou,richer,21306,77,plateaux-urban,0,1,0,0,0,0,0,0,0,1,0,4.0,7.431944,0.0,0.0,0.0,0.008417304043801477,0.0,-0.0
1.857986,Adja-Ewe/Mina,middle,-49002,77,plateaux-urban,1,0,0,0,0,0,0,0,1,0,0,3.0,5.573957999999999,0.0,-0.0,-0.0,-0.0,-0.0005799876938625589,-0.0
1.857986,Kabye/Tem,middle,-28340,77,plateaux-urban,0,0,0,1,0,0,0,0,1,0,0,3.0,5.573957999999999,0.0,-0.0,-7.96820454587149e-05,-0.0,-0.0,-0.0
1.857986,Kabye/Tem,richest,207343,77,plateaux-urban,0,0,0,1,0,0,0,0,0,0,1,5.0,9.28993,0.0,0.0,0.0026488414111193806,0.0,0.0,0.0
1.857986,Para-Gourma/Akan,richest,207343,77,plateaux-urban,0,0,0,0,1,0,0,0,0,0,1,5.0,9.28993,0.006990797658988022,0.0,0.0,0.0,0.0,0.0
1.857986,Akposso/Akebou,middle,-14041,77,plateaux-urban,0,1,0,0,0,0,0,0,1,0,0,3.0,5.573957999999999,0.0,-0.0,-0.0,-0.0018493177116743274,-0.0,-0.0
1.857986,Akposso/Akebou,richer,24421,77,plateaux-urban,0,1,0,0,0,0,0,0,0,1,0,4.0,7.431944,0.0,0.0,0.0,0.008417304043801477,0.0,-0.0
1.857986,Adja-Ewe/Mina,richer,25170,77,plateaux-urban,1,0,0,0,0,0,0,0,0,1,0,4.0,7.431944,0.0,0.0,0.0,0.0,0.0003867891197444209,-0.0
1.857986,Kabye/Tem,richer,9133,77,plateaux-urban,0,0,0,1,0,0,0,0,0,1,0,4.0,7.431944,0.0,0.0,0.001284579682830333,0.0,0.0,-0.0
1.857986,Akposso/Akebou,middle,5906,77,plateaux-urban,0,1,0,0,0,0,0,0,1,0,0,3.0,5.573957999999999,0.0,-0.0,-0.0,-0.0018493177116743274,-0.0,-0.0
1.857986,Akposso/Akebou,middle,-10288,77,plateaux-urban,0,1,0,0,0,0,0,0,1,0,0,3.0,5.573957999999999,0.0,-0.0,-0.0,-0.0018493177116743274,-0.0,-0.0
