sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Amerindian,ethnicity_Black,ethnicity_East Indian,ethnicity_Mixed Race,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3
0.753102,Black,poorest,-0.33622410752437504,245.0,5.0,0,1,0,0,1,0,0,0,0,1.0,0.753102,-0.0,-0.0,-0.0,-0.001013392810929039
0.753102,Black,poorest,-0.33622410752437504,245.0,5.0,0,1,0,0,1,0,0,0,0,1.0,0.753102,-0.0,-0.0,-0.0,-0.001013392810929039
0.753102,East Indian,middle,0.6691413857979256,245.0,5.0,0,0,1,0,0,0,1,0,0,3.0,2.259306,0.0,-0.0,-6.445975537917634e-05,-0.0
0.753102,East Indian,middle,0.6691413857979256,245.0,5.0,0,0,1,0,0,0,1,0,0,3.0,2.259306,0.0,-0.0,-6.445975537917634e-05,-0.0
0.753102,East Indian,poorest,-1.6937897425862778,245.0,5.0,0,0,1,0,1,0,0,0,0,1.0,0.753102,-0.0,-0.0,-0.0006500475772425838,-0.0
0.753102,East Indian,poorest,-1.6937897425862778,245.0,5.0,0,0,1,0,1,0,0,0,0,1.0,0.753102,-0.0,-0.0,-0.0006500475772425838,-0.0
0.753102,Black,poorest,-0.4272841101181275,245.0,5.0,0,1,0,0,1,0,0,0,0,1.0,0.753102,-0.0,-0.0,-0.0,-0.001013392810929039
0.753102,Mixed Race,middle,0.38766301697635464,245.0,5.0,0,0,0,1,0,0,1,0,0,3.0,2.259306,0.0,-5.275119482953577e-05,-0.0,-0.0
0.753102,Black,richer,0.7180067441261007,245.0,5.0,0,1,0,0,0,0,0,1,0,4.0,3.012408,0.0,0.0,0.0,0.00025600320799817655
0.753102,Black,richer,0.7180067441261007,245.0,5.0,0,1,0,0,0,0,0,1,0,4.0,3.012408,0.0,0.0,0.0,0.00025600320799817655
0.753102,Black,richer,0.7180067441261007,245.0,5.0,0,1,0,0,0,0,0,1,0,4.0,3.012408,0.0,0.0,0.0,0.00025600320799817655
0.521701,East Indian,middle,0.5779401650470442,246.0,5.0,0,0,1,0,0,0,1,0,0,3.0,1.565103,0.0,-0.0,-4.465360447996642e-05,-0.0
0.521701,East Indian,richest,1.1636570803894517,246.0,5.0,0,0,1,0,0,0,0,0,1,5.0,2.608505,0.0,0.0,0.0003610042642469278,0.0
0.521701,East Indian,middle,0.41868684044382265,246.0,5.0,0,0,1,0,0,0,1,0,0,3.0,1.565103,0.0,-0.0,-4.465360447996642e-05,-0.0
0.521701,Black,poorer,0.021607015306274846,246.0,5.0,0,1,0,0,0,1,0,0,0,2.0,1.043402,0.0,-0.0,-0.0,-0.00040889501293455804
0.521701,Black,middle,0.5539587873879364,246.0,5.0,0,1,0,0,0,0,1,0,0,3.0,1.565103,0.0,-0.0,-0.0,-0.0001157761647261492
0.521701,Black,middle,0.5539587873879364,246.0,5.0,0,1,0,0,0,0,1,0,0,3.0,1.565103,0.0,-0.0,-0.0,-0.0001157761647261492
0.521701,Black,richer,0.85435232913436,246.0,5.0,0,1,0,0,0,0,0,1,0,4.0,2.086804,0.0,0.0,0.0,0.00017734268348225962
0.908047,East Indian,richest,1.0359807741544602,246.0,5.0,0,0,1,0,0,0,0,0,1,5.0,4.540235,0.0,0.0,0.0006283461966464125,0.0
0.908047,Black,poorer,0.320413131571541,246.0,5.0,0,1,0,0,0,1,0,0,0,2.0,1.816094,0.0,-0.0,-0.0,-0.0007117024690583048
0.424813,East Indian,richer,0.7697599835833062,247.0,5.0,0,0,1,0,0,0,0,1,0,4.0,1.699252,0.0,0.0,0.00012879970790508562,0.0
0.424813,East Indian,richer,0.7697599835833062,247.0,5.0,0,0,1,0,0,0,0,1,0,4.0,1.699252,0.0,0.0,0.00012879970790508562,0.0
0.424813,East Indian,poorer,0.2855060553559355,247.0,5.0,0,0,1,0,0,1,0,0,0,2.0,0.849626,0.0,-0.0,-0.00020152117740561553,-0.0
0.424813,East Indian,poorer,0.13344033134876943,247.0,5.0,0,0,1,0,0,1,0,0,0,2.0,0.849626,0.0,-0.0,-0.00020152117740561553,-0.0
0.424813,East Indian,richest,0.9241900603970955,247.0,5.0,0,0,1,0,0,0,0,0,1,5.0,2.124065,0.0,0.0,0.0002939601505604362,0.0
0.424813,East Indian,richest,0.9241900603970955,247.0,5.0,0,0,1,0,0,0,0,0,1,5.0,2.124065,0.0,0.0,0.0002939601505604362,0.0
0.424813,East Indian,richest,0.9241900603970955,247.0,5.0,0,0,1,0,0,0,0,0,1,5.0,2.124065,0.0,0.0,0.0002939601505604362,0.0
0.424813,East Indian,richer,0.7062670475274259,247.0,5.0,0,0,1,0,0,0,0,1,0,4.0,1.699252,0.0,0.0,0.00012879970790508562,0.0
0.424813,East Indian,middle,0.5884978797922118,247.0,5.0,0,0,1,0,0,0,1,0,0,3.0,1.274439,0.0,-0.0,-3.636073475026495e-05,-0.0
0.618415,East Indian,richest,1.057443503888896,247.0,5.0,0,0,1,0,0,0,0,0,1,5.0,3.0920750000000004,0.0,0.0,0.0004279279742117877,0.0
0.618415,East Indian,middle,0.6260299029529901,247.0,5.0,0,0,1,0,0,0,1,0,0,3.0,1.855245,0.0,-0.0,-5.293158114413896e-05,-0.0
0.618415,East Indian,poorer,0.18657684458616317,247.0,5.0,0,0,1,0,0,1,0,0,0,2.0,1.23683,0.0,-0.0,-0.0002933613588221023,-0.0
0.618415,East Indian,richest,0.9329417901837286,247.0,5.0,0,0,1,0,0,0,0,0,1,5.0,3.0920750000000004,0.0,0.0,0.0004279279742117877,0.0
0.618415,East Indian,poorer,0.22395126276808203,247.0,5.0,0,0,1,0,0,1,0,0,0,2.0,1.23683,0.0,-0.0,-0.0002933613588221023,-0.0
0.618415,East Indian,richer,0.7066808303644265,247.0,5.0,0,0,1,0,0,0,0,1,0,4.0,2.47366,0.0,0.0,0.00018749819653382437,0.0
0.618415,Mixed Race,richest,1.2137865089445852,247.0,5.0,0,0,0,1,0,0,0,0,1,5.0,3.0920750000000004,0.0,0.001087864880447926,0.0,0.0
1.304784,Amerindian,poorest,-0.7671978931033672,248.0,5.0,1,0,0,0,1,0,0,0,0,1.0,1.304784,-0.0009967350270805291,-0.0,-0.0,-0.0
1.304784,Amerindian,poorest,-0.6551842894626008,248.0,5.0,1,0,0,0,1,0,0,0,0,1.0,1.304784,-0.0009967350270805291,-0.0,-0.0,-0.0
1.304784,Amerindian,poorest,-0.6551842894626008,248.0,5.0,1,0,0,0,1,0,0,0,0,1.0,1.304784,-0.0009967350270805291,-0.0,-0.0,-0.0
1.304784,Amerindian,poorest,-0.9229267524516296,248.0,5.0,1,0,0,0,1,0,0,0,0,1.0,1.304784,-0.0009967350270805291,-0.0,-0.0,-0.0
1.304784,East Indian,poorest,-0.3337200242250927,248.0,5.0,0,0,1,0,1,0,0,0,0,1.0,1.304784,-0.0,-0.0,-0.001126237452595913,-0.0
1.304784,East Indian,poorest,-0.3337200242250927,248.0,5.0,0,0,1,0,1,0,0,0,0,1.0,1.304784,-0.0,-0.0,-0.001126237452595913,-0.0
1.304784,East Indian,poorest,-0.3337200242250927,248.0,5.0,0,0,1,0,1,0,0,0,0,1.0,1.304784,-0.0,-0.0,-0.001126237452595913,-0.0
1.304784,Amerindian,poorest,-0.6299367653334482,248.0,5.0,1,0,0,0,1,0,0,0,0,1.0,1.304784,-0.0009967350270805291,-0.0,-0.0,-0.0
1.304784,Amerindian,poorest,-0.6299367653334482,248.0,5.0,1,0,0,0,1,0,0,0,0,1.0,1.304784,-0.0009967350270805291,-0.0,-0.0,-0.0
1.246433,Amerindian,poorest,-1.568711318588178,248.0,5.0,1,0,0,0,1,0,0,0,0,1.0,1.246433,-0.0009521602272936096,-0.0,-0.0,-0.0
1.246433,Amerindian,poorest,-0.6735413703301814,248.0,5.0,1,0,0,0,1,0,0,0,0,1.0,1.246433,-0.0009521602272936096,-0.0,-0.0,-0.0
1.246433,Amerindian,poorest,-0.5815924219339618,248.0,5.0,1,0,0,0,1,0,0,0,0,1.0,1.246433,-0.0009521602272936096,-0.0,-0.0,-0.0
1.246433,Amerindian,poorest,-0.3274602334018928,248.0,5.0,1,0,0,0,1,0,0,0,0,1.0,1.246433,-0.0009521602272936096,-0.0,-0.0,-0.0
1.246433,Amerindian,poorer,-0.15746464562814544,248.0,5.0,1,0,0,0,0,1,0,0,0,2.0,2.492866,0.0019515206853341117,-0.0,-0.0,-0.0
1.246433,East Indian,poorer,-0.18809028356231794,248.0,5.0,0,0,1,0,0,1,0,0,0,2.0,2.492866,0.0,-0.0,-0.0005912781523098717,-0.0
0.531017,East Indian,richer,0.7728822509855386,249.0,5.0,0,0,1,0,0,0,0,1,0,4.0,2.124068,0.0,0.0,0.00016099986227501243,0.0
0.531017,East Indian,middle,0.6461699697430757,249.0,5.0,0,0,1,0,0,0,1,0,0,3.0,1.593051,0.0,-0.0,-4.545098263207916e-05,-0.0
0.531017,East Indian,middle,0.6461699697430757,249.0,5.0,0,0,1,0,0,0,1,0,0,3.0,1.593051,0.0,-0.0,-4.545098263207916e-05,-0.0
0.531017,East Indian,richest,1.0264073983968074,249.0,5.0,0,0,1,0,0,0,0,0,1,5.0,2.6550849999999997,0.0,0.0,0.000367450707182104,0.0
0.531017,East Indian,richest,0.9747137358874104,249.0,5.0,0,0,1,0,0,0,0,0,1,5.0,2.6550849999999997,0.0,0.0,0.000367450707182104,0.0
0.531017,East Indian,richer,0.7011105379086902,249.0,5.0,0,0,1,0,0,0,0,1,0,4.0,2.124068,0.0,0.0,0.00016099986227501243,0.0
1.134611,East Indian,richest,1.0257640001128068,249.0,5.0,0,0,1,0,0,0,0,0,1,5.0,5.673055,0.0,0.0,0.0007851229138174376,0.0
1.134611,East Indian,middle,0.54725436907187,249.0,5.0,0,0,1,0,0,0,1,0,0,3.0,3.403833,0.0,-0.0,-9.711399984400871e-05,-0.0
1.134611,East Indian,poorer,0.314005856503403,249.0,5.0,0,0,1,0,0,1,0,0,0,2.0,2.269222,0.0,-0.0,-0.0005382324566747318,-0.0
1.134611,East Indian,poorer,0.314005856503403,249.0,5.0,0,0,1,0,0,1,0,0,0,2.0,2.269222,0.0,-0.0,-0.0005382324566747318,-0.0
1.134611,East Indian,poorer,0.314005856503403,249.0,5.0,0,0,1,0,0,1,0,0,0,2.0,2.269222,0.0,-0.0,-0.0005382324566747318,-0.0
1.134611,East Indian,poorer,0.314005856503403,249.0,5.0,0,0,1,0,0,1,0,0,0,2.0,2.269222,0.0,-0.0,-0.0005382324566747318,-0.0
1.134611,Mixed Race,poorest,-0.41045512916159077,249.0,5.0,0,0,0,1,1,0,0,0,0,1.0,1.134611,-0.0,-0.00215486264375192,-0.0,-0.0
1.134611,East Indian,poorer,0.30834267378493624,249.0,5.0,0,0,1,0,0,1,0,0,0,2.0,2.269222,0.0,-0.0,-0.0005382324566747318,-0.0
0.364418,East Indian,poorest,-0.7890567741431738,250.0,6.0,0,0,1,0,1,0,0,0,0,1.0,0.364418,-0.0,-0.0,-0.0003145510674564506,-0.0
0.364418,Amerindian,poorest,-1.031882623624536,250.0,6.0,1,0,0,0,1,0,0,0,0,1.0,0.364418,-0.000278381851017971,-0.0,-0.0,-0.0
0.364418,East Indian,poorest,-0.46203760093923996,250.0,6.0,0,0,1,0,1,0,0,0,0,1.0,0.364418,-0.0,-0.0,-0.0003145510674564506,-0.0
0.364418,East Indian,poorest,-0.46203760093923996,250.0,6.0,0,0,1,0,1,0,0,0,0,1.0,0.364418,-0.0,-0.0,-0.0003145510674564506,-0.0
0.364418,East Indian,poorest,-1.1900030753858932,250.0,6.0,0,0,1,0,1,0,0,0,0,1.0,0.364418,-0.0,-0.0,-0.0003145510674564506,-0.0
0.364418,East Indian,poorest,-0.9908877724453709,250.0,6.0,0,0,1,0,1,0,0,0,0,1.0,0.364418,-0.0,-0.0,-0.0003145510674564506,-0.0
0.538046,Amerindian,poorest,-1.1618165520706436,250.0,6.0,1,0,0,0,1,0,0,0,0,1.0,0.538046,-0.0004110176813791175,-0.0,-0.0,-0.0
0.538046,Mixed Race,poorest,-0.9231220966672327,250.0,6.0,0,0,0,1,1,0,0,0,0,1.0,0.538046,-0.0,-0.001021861436228051,-0.0,-0.0
0.538046,Mixed Race,poorest,-0.9231220966672327,250.0,6.0,0,0,0,1,1,0,0,0,0,1.0,0.538046,-0.0,-0.001021861436228051,-0.0,-0.0
0.538046,Mixed Race,poorest,-1.3586448031968748,250.0,6.0,0,0,0,1,1,0,0,0,0,1.0,0.538046,-0.0,-0.001021861436228051,-0.0,-0.0
0.538046,East Indian,poorest,-1.2805385193081387,250.0,6.0,0,0,1,0,1,0,0,0,0,1.0,0.538046,-0.0,-0.0,-0.00046441982459887663,-0.0
0.538046,East Indian,poorest,-0.9019246560761611,250.0,6.0,0,0,1,0,1,0,0,0,0,1.0,0.538046,-0.0,-0.0,-0.00046441982459887663,-0.0
0.538046,Amerindian,poorest,-1.1115625289909348,250.0,6.0,1,0,0,0,1,0,0,0,0,1.0,0.538046,-0.0004110176813791175,-0.0,-0.0,-0.0
0.538046,Amerindian,poorest,-1.2716829244533805,250.0,6.0,1,0,0,0,1,0,0,0,0,1.0,0.538046,-0.0004110176813791175,-0.0,-0.0,-0.0
0.724964,Mixed Race,poorest,-1.7455001914151602,251.0,6.0,0,0,0,1,1,0,0,0,0,1.0,0.724964,-0.0,-0.00137685765576481,-0.0,-0.0
0.724964,East Indian,middle,0.5824680601573525,251.0,6.0,0,0,1,0,0,0,1,0,0,3.0,2.1748920000000003,0.0,-0.0,-6.205135838001916e-05,-0.0
0.724964,East Indian,richest,1.1577587216924834,251.0,6.0,0,0,1,0,0,0,0,0,1,5.0,3.62482,0.0,0.0,0.0005016572623504838,0.0
0.724964,East Indian,middle,0.5790052597746513,251.0,6.0,0,0,1,0,0,0,1,0,0,3.0,2.1748920000000003,0.0,-0.0,-6.205135838001916e-05,-0.0
0.724964,Black,poorer,-0.09740177652921883,251.0,6.0,0,1,0,0,0,1,0,0,0,2.0,1.449928,0.0,-0.0,-0.0,-0.0005682070077632379
1.346224,East Indian,richer,0.7100170614617638,251.0,6.0,0,0,1,0,0,0,0,1,0,4.0,5.384896,0.0,0.0,0.0004081637284518506,0.0
1.346224,East Indian,richer,0.7100170614617638,251.0,6.0,0,0,1,0,0,0,0,1,0,4.0,5.384896,0.0,0.0,0.0004081637284518506,0.0
1.346224,East Indian,richer,0.7100170614617638,251.0,6.0,0,0,1,0,0,0,0,1,0,4.0,5.384896,0.0,0.0,0.0004081637284518506,0.0
1.346224,East Indian,poorest,-1.1114446232902928,251.0,6.0,0,0,1,0,1,0,0,0,0,1.0,1.346224,-0.0,-0.0,-0.0011620068060180695,-0.0
0.431228,East Indian,poorer,-0.11253998641180141,252.0,6.0,0,0,1,0,0,1,0,0,0,2.0,0.862456,0.0,-0.0,-0.00020456430074001686,-0.0
0.431228,East Indian,richer,0.9120977538631763,252.0,6.0,0,0,1,0,0,0,0,1,0,4.0,1.724912,0.0,0.0,0.0001307446816375541,0.0
0.431228,East Indian,richer,0.9120977538631763,252.0,6.0,0,0,1,0,0,0,0,1,0,4.0,1.724912,0.0,0.0,0.0001307446816375541,0.0
0.431228,East Indian,richest,1.0834918326022636,252.0,6.0,0,0,1,0,0,0,0,0,1,5.0,2.15614,0.0,0.0,0.0002983991728263396,0.0
0.431228,East Indian,poorest,-0.40213634660719866,252.0,6.0,0,0,1,0,1,0,0,0,0,1.0,0.431228,-0.0,-0.0,-0.0003722187919288023,-0.0
0.431228,Mixed Race,poorest,-1.4919129865396448,252.0,6.0,0,0,0,1,1,0,0,0,0,1.0,0.431228,-0.0,-0.0008189918026000565,-0.0,-0.0
0.431228,East Indian,richest,1.2598390362186405,252.0,6.0,0,0,1,0,0,0,0,0,1,5.0,2.15614,0.0,0.0,0.0002983991728263396,0.0
0.431228,East Indian,richest,1.2598390362186405,252.0,6.0,0,0,1,0,0,0,0,0,1,5.0,2.15614,0.0,0.0,0.0002983991728263396,0.0
1.290132,East Indian,poorer,-0.1853308925536561,252.0,6.0,0,0,1,0,0,1,0,0,0,2.0,2.580264,0.0,-0.0,-0.0006120079179513376,-0.0
1.290132,East Indian,poorer,0.20449361970004404,252.0,6.0,0,0,1,0,0,1,0,0,0,2.0,2.580264,0.0,-0.0,-0.0006120079179513376,-0.0
1.290132,East Indian,richest,1.1755647202865038,252.0,6.0,0,0,1,0,0,0,0,0,1,5.0,6.45066,0.0,0.0,0.0008927396218167445,0.0
1.290132,East Indian,poorer,0.027763997190969947,252.0,6.0,0,0,1,0,0,1,0,0,0,2.0,2.580264,0.0,-0.0,-0.0006120079179513376,-0.0
1.290132,East Indian,poorer,0.027763997190969947,252.0,6.0,0,0,1,0,0,1,0,0,0,2.0,2.580264,0.0,-0.0,-0.0006120079179513376,-0.0
1.290132,East Indian,poorest,-0.5589394885179261,252.0,6.0,0,0,1,0,1,0,0,0,0,1.0,1.290132,-0.0,-0.0,-0.0011135904312073652,-0.0
1.290132,East Indian,richest,1.0894097795566573,252.0,6.0,0,0,1,0,0,0,0,0,1,5.0,6.45066,0.0,0.0,0.0008927396218167445,0.0
0.37703,East Indian,middle,0.5220416439636856,253.0,6.0,0,0,1,0,0,0,1,0,0,3.0,1.13109,0.0,-0.0,-3.227087641595807e-05,-0.0
0.37703,East Indian,poorer,-0.04254510474910689,253.0,6.0,0,0,1,0,0,1,0,0,0,2.0,0.75406,0.0,-0.0,-0.0001788540593560913,-0.0
1.344791,East Indian,richest,1.29833282339129,253.0,6.0,0,0,1,0,0,0,0,0,1,5.0,6.723955,0.0,0.0,0.0009305623058435585,0.0
1.344791,East Indian,middle,0.4792367265751648,253.0,6.0,0,0,1,0,0,0,1,0,0,3.0,4.034373,0.0,-0.0,-0.00011510379589500218,-0.0
1.344791,East Indian,middle,0.4792367265751648,253.0,6.0,0,0,1,0,0,0,1,0,0,3.0,4.034373,0.0,-0.0,-0.00011510379589500218,-0.0
1.344791,East Indian,middle,0.4792367265751648,253.0,6.0,0,0,1,0,0,0,1,0,0,3.0,4.034373,0.0,-0.0,-0.00011510379589500218,-0.0
1.344791,East Indian,richest,1.4001621741472343,253.0,6.0,0,0,1,0,0,0,0,0,1,5.0,6.723955,0.0,0.0,0.0009305623058435585,0.0
1.344791,East Indian,richest,1.4001621741472343,253.0,6.0,0,0,1,0,0,0,0,0,1,5.0,6.723955,0.0,0.0,0.0009305623058435585,0.0
1.344791,East Indian,richest,1.4001621741472343,253.0,6.0,0,0,1,0,0,0,0,0,1,5.0,6.723955,0.0,0.0,0.0009305623058435585,0.0
1.344791,East Indian,middle,0.402755607949167,253.0,6.0,0,0,1,0,0,0,1,0,0,3.0,4.034373,0.0,-0.0,-0.00011510379589500218,-0.0
1.344791,East Indian,middle,0.6718977556341788,253.0,6.0,0,0,1,0,0,0,1,0,0,3.0,4.034373,0.0,-0.0,-0.00011510379589500218,-0.0
1.344791,East Indian,middle,0.5735136786914699,253.0,6.0,0,0,1,0,0,0,1,0,0,3.0,4.034373,0.0,-0.0,-0.00011510379589500218,-0.0
1.344791,East Indian,richest,1.0728542529588267,253.0,6.0,0,0,1,0,0,0,0,0,1,5.0,6.723955,0.0,0.0,0.0009305623058435585,0.0
1.344791,East Indian,middle,0.519280945410174,253.0,6.0,0,0,1,0,0,0,1,0,0,3.0,4.034373,0.0,-0.0,-0.00011510379589500218,-0.0
1.344791,East Indian,richest,1.317946635353104,253.0,6.0,0,0,1,0,0,0,0,0,1,5.0,6.723955,0.0,0.0,0.0009305623058435585,0.0
1.344791,East Indian,poorer,0.3538014872021433,253.0,6.0,0,0,1,0,0,1,0,0,0,2.0,2.689582,0.0,-0.0,-0.0006379368467642825,-0.0
1.344791,East Indian,middle,0.5965930973099847,253.0,6.0,0,0,1,0,0,0,1,0,0,3.0,4.034373,0.0,-0.0,-0.00011510379589500218,-0.0
0.518417,East Indian,middle,0.4913025854109676,254.0,6.0,0,0,1,0,0,0,1,0,0,3.0,1.5552510000000002,0.0,-0.0,-4.4372519266190317e-05,-0.0
0.518417,East Indian,middle,0.63510206855596,254.0,6.0,0,0,1,0,0,0,1,0,0,3.0,1.5552510000000002,0.0,-0.0,-4.4372519266190317e-05,-0.0
0.518417,East Indian,richer,0.9119786623724639,254.0,6.0,0,0,1,0,0,0,0,1,0,4.0,2.073668,0.0,0.0,0.0001571796488643963,0.0
0.518417,East Indian,poorest,-0.3566551410650963,254.0,6.0,0,0,1,0,1,0,0,0,0,1.0,0.518417,-0.0,-0.0,-0.0004474768555273635,-0.0
0.518417,East Indian,richest,1.0496237466440808,254.0,6.0,0,0,1,0,0,0,0,0,1,5.0,2.592085,0.0,0.0,0.0003587318169949829,0.0
0.518417,East Indian,poorer,0.13749712552505916,254.0,6.0,0,0,1,0,0,1,0,0,0,2.0,1.036834,0.0,-0.0,-0.00024592468739677694,-0.0
0.518417,East Indian,poorest,-0.4895100694334166,254.0,6.0,0,0,1,0,1,0,0,0,0,1.0,0.518417,-0.0,-0.0,-0.0004474768555273635,-0.0
1.516186,East Indian,middle,0.5449391786941462,254.0,6.0,0,0,1,0,0,0,1,0,0,3.0,4.548558,0.0,-0.0,-0.0001297738934026624,-0.0
1.516186,East Indian,richer,0.8939604676050117,254.0,6.0,0,0,1,0,0,0,0,1,0,4.0,6.064744,0.0,0.0,0.0004596947690625761,0.0
1.516186,East Indian,poorest,-0.4272860502076382,254.0,6.0,0,0,1,0,1,0,0,0,0,1.0,1.516186,-0.0,-0.0,-0.0013087112183331395,-0.0
1.516186,East Indian,richer,0.830994173097549,254.0,6.0,0,0,1,0,0,0,0,1,0,4.0,6.064744,0.0,0.0,0.0004596947690625761,0.0
0.479143,East Indian,poorer,0.23402993618054263,255.0,6.0,0,0,1,0,0,1,0,0,0,2.0,0.958286,0.0,-0.0,-0.00022729403644817562,-0.0
0.479143,East Indian,poorer,0.23402993618054263,255.0,6.0,0,0,1,0,0,1,0,0,0,2.0,0.958286,0.0,-0.0,-0.00022729403644817562,-0.0
0.479143,East Indian,richer,0.9189150727935552,255.0,6.0,0,0,1,0,0,0,0,1,0,4.0,1.916572,0.0,0.0,0.00014527210430181382,0.0
0.479143,East Indian,richer,0.699751189387781,255.0,6.0,0,0,1,0,0,0,0,1,0,4.0,1.916572,0.0,0.0,0.00014527210430181382,0.0
0.479143,East Indian,richer,0.699751189387781,255.0,6.0,0,0,1,0,0,0,0,1,0,4.0,1.916572,0.0,0.0,0.00014527210430181382,0.0
0.479143,East Indian,richer,0.699751189387781,255.0,6.0,0,0,1,0,0,0,0,1,0,4.0,1.916572,0.0,0.0,0.00014527210430181382,0.0
0.479143,East Indian,richer,0.8383926394258179,255.0,6.0,0,0,1,0,0,0,0,1,0,4.0,1.916572,0.0,0.0,0.00014527210430181382,0.0
1.26593,East Indian,middle,0.4898496546618645,255.0,6.0,0,0,1,0,0,0,1,0,0,3.0,3.79779,0.0,-0.0,-0.00010835389910949738,-0.0
1.26593,East Indian,middle,0.4898496546618645,255.0,6.0,0,0,1,0,0,0,1,0,0,3.0,3.79779,0.0,-0.0,-0.00010835389910949738,-0.0
1.26593,East Indian,poorer,0.2584370081277332,255.0,6.0,0,0,1,0,0,1,0,0,0,2.0,2.53186,0.0,-0.0,-0.0006005270651159236,-0.0
1.26593,East Indian,poorer,0.17452845217509325,255.0,6.0,0,0,1,0,0,1,0,0,0,2.0,2.53186,0.0,-0.0,-0.0006005270651159236,-0.0
1.26593,East Indian,richer,0.9006719660631004,255.0,6.0,0,0,1,0,0,0,0,1,0,4.0,5.06372,0.0,0.0,0.0003838192668969289,0.0
1.26593,East Indian,richer,0.9006719660631004,255.0,6.0,0,0,1,0,0,0,0,1,0,4.0,5.06372,0.0,0.0,0.0003838192668969289,0.0
0.261351,East Indian,richer,0.6898377729773232,256.0,6.0,0,0,1,0,0,0,0,1,0,4.0,1.045404,0.0,0.0,7.923941230777315e-05,0.0
0.261351,Black,poorest,-1.516715209712163,256.0,6.0,0,1,0,0,1,0,0,0,0,1.0,0.261351,-0.0,-0.0,-0.0,-0.0003516804158389107
0.261351,East Indian,richer,0.7324706220560403,256.0,6.0,0,0,1,0,0,0,0,1,0,4.0,1.045404,0.0,0.0,7.923941230777315e-05,0.0
0.261351,East Indian,poorer,0.3388298998745208,256.0,6.0,0,0,1,0,0,1,0,0,0,2.0,0.522702,0.0,-0.0,-0.0001239786947106963,-0.0
0.261351,East Indian,poorer,-0.14173551053822592,256.0,6.0,0,0,1,0,0,1,0,0,0,2.0,0.522702,0.0,-0.0,-0.0001239786947106963,-0.0
0.261351,East Indian,poorer,-0.14101988033063934,256.0,6.0,0,0,1,0,0,1,0,0,0,2.0,0.522702,0.0,-0.0,-0.0001239786947106963,-0.0
0.261351,East Indian,poorest,-0.3610353416626172,256.0,6.0,0,0,1,0,1,0,0,0,0,1.0,0.261351,-0.0,-0.0,-0.00022558774821993102,-0.0
1.462251,East Indian,middle,0.4245858465183835,256.0,6.0,0,0,1,0,0,0,1,0,0,3.0,4.386753,0.0,-0.0,-0.00012515747105034373,-0.0
1.462251,Black,richer,0.6903889321123031,256.0,6.0,0,1,0,0,0,0,0,1,0,4.0,5.849004,0.0,0.0,0.0,0.0004970654000368365
1.462251,East Indian,middle,0.6661316851747994,256.0,6.0,0,0,1,0,0,0,1,0,0,3.0,4.386753,0.0,-0.0,-0.00012515747105034373,-0.0
1.462251,East Indian,middle,0.6661316851747994,256.0,6.0,0,0,1,0,0,0,1,0,0,3.0,4.386753,0.0,-0.0,-0.00012515747105034373,-0.0
1.462251,East Indian,richer,0.920845525895367,256.0,6.0,0,0,1,0,0,0,0,1,0,4.0,5.849004,0.0,0.0,0.00044334213332435535,0.0
0.383314,East Indian,middle,0.6057167905732166,257.0,6.0,0,0,1,0,0,0,1,0,0,3.0,1.149942,0.0,-0.0,-3.280873862161247e-05,-0.0
0.383314,East Indian,middle,0.6057167905732166,257.0,6.0,0,0,1,0,0,0,1,0,0,3.0,1.149942,0.0,-0.0,-3.280873862161247e-05,-0.0
0.383314,East Indian,poorest,-0.26222887136943474,257.0,6.0,0,0,1,0,1,0,0,0,0,1.0,0.383314,-0.0,-0.0,-0.00033086134019450717,-0.0
0.383314,East Indian,richest,1.0990734922732717,257.0,6.0,0,0,1,0,0,0,0,0,1,5.0,1.9165699999999999,0.0,0.0,0.0002652438629512822,0.0
0.383314,East Indian,poorer,-0.0684663643891612,257.0,6.0,0,0,1,0,0,1,0,0,0,2.0,0.766628,0.0,-0.0,-0.0001818350394080598,-0.0
0.383314,East Indian,middle,0.4662814004526935,257.0,6.0,0,0,1,0,0,0,1,0,0,3.0,1.149942,0.0,-0.0,-3.280873862161247e-05,-0.0
0.525848,East Indian,middle,0.43860872941542745,257.0,6.0,0,0,1,0,0,0,1,0,0,3.0,1.577544,0.0,-0.0,-4.500855587507285e-05,-0.0
0.525848,East Indian,poorer,-0.033133631879598224,257.0,6.0,0,0,1,0,0,1,0,0,0,2.0,1.051696,0.0,-0.0,-0.00024944977695218396,-0.0
0.525848,East Indian,middle,0.4631471609317881,257.0,6.0,0,0,1,0,0,0,1,0,0,3.0,1.577544,0.0,-0.0,-4.500855587507285e-05,-0.0
0.436687,East Indian,poorest,-1.4718452995246993,258.0,6.0,0,0,1,0,1,0,0,0,0,1.0,0.436687,-0.0,-0.0,-0.00037693078276691887,-0.0
0.436687,East Indian,poorest,-1.4718452995246993,258.0,6.0,0,0,1,0,1,0,0,0,0,1.0,0.436687,-0.0,-0.0,-0.00037693078276691887,-0.0
0.436687,East Indian,poorest,-1.4718452995246993,258.0,6.0,0,0,1,0,1,0,0,0,0,1.0,0.436687,-0.0,-0.0,-0.00037693078276691887,-0.0
